Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,B365H,B365D,B365A,BWH,BWD,BWA,GBH,GBD,GBA,IWH,IWD,IWA,LBH,LBD,LBA,SBH,SBD,SBA,WHH,WHD,WHA,GB>2.5,GB<2.5,GBAHH,GBAHA,GBAH,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,EloHome,EloAway
F2,22/04/05,Niort,Creteil,2,2,D,1,2,A,2.1,2.75,3.5,2.1,2.8,3.5,2.05,2.8,3.6,2.0,2.7,3.8,1.91,3.0,3.75,2.0,2.8,3.75,2.0,2.8,3.7,2.3,1.46,3.95,1.11,-1.5,,,,,,,,,,,,,,,,1409.87,1426.36
F2,22/04/05,Troyes,Grenoble,2,2,D,1,1,D,1.5,3.5,6.0,1.6,3.1,5.8,1.5,3.3,6.3,1.45,3.5,6.0,1.5,3.25,6.5,1.5,3.4,6.0,1.55,3.2,6.0,1.9,1.7,2.42,1.35,-1.5,,,,,,,,,,,,,,,,1572.33,1468.21
F2,25/04/05,Montpellier,Sedan,0,1,A,0,0,D,2.0,2.8,3.75,1.9,2.9,4.0,1.95,2.8,3.85,1.9,2.7,4.2,1.83,2.88,4.33,2.0,2.8,3.75,1.85,2.9,4.2,2.0,1.61,1.95,1.62,-0.5,,,,,,,,,,,,,,,,1513.47,1529.6
F2,06/05/05,Chateauroux,Montpellier,2,0,H,0,0,D,2.2,2.75,3.25,2.35,2.75,3.0,2.15,2.7,3.3,2.2,2.7,3.2,1.91,2.88,4.0,2.1,2.75,3.5,2.1,2.7,3.6,1.95,1.66,,,,,,,,,,,,,,,,,,,1511.63,1498.01
F2,06/05/05,Clermont,Laval,3,1,H,0,0,D,1.66,3.1,5.0,1.7,3.1,4.75,1.7,3.05,4.5,1.6,3.4,4.6,1.73,3.2,4.33,1.73,3.1,4.5,1.75,3.0,4.5,2.2,1.51,1.7,1.82,-0.5,,,,,,,,,,,,,,,,1424.14,1459.39
F2,06/05/05,Creteil,Amiens,1,0,H,0,0,D,2.0,2.87,3.6,1.95,2.85,3.85,1.9,2.85,3.85,1.9,2.8,4.0,1.91,3.0,3.75,1.91,2.8,4.2,1.9,2.85,4.0,2.2,1.51,1.9,1.64,-0.5,,,,,,,,,,,,,,,,1429.31,1448.13
F2,06/05/05,Grenoble,Angers,0,0,D,0,0,D,2.0,2.87,3.6,1.85,3.0,4.2,1.95,2.9,3.6,,,,2.0,2.8,3.75,2.0,2.88,3.6,2.0,2.75,3.8,2.1,1.56,1.95,1.61,-0.5,,,,,,,,,,,,,,,,1474.81,1418.14
F2,06/05/05,Gueugnon,Nancy,0,2,A,0,2,A,2.87,2.62,2.5,2.75,2.9,2.45,2.85,2.7,2.4,3.1,2.8,2.2,2.88,2.75,2.4,3.0,2.7,2.4,3.0,2.7,2.4,2.3,1.46,,,,,,,,,,,,,,,,,,,1464.43,1544.97
F2,06/05/05,Le Havre,Lorient,3,1,H,0,1,A,1.72,3.0,4.5,1.8,2.95,4.4,1.71,3.0,4.5,1.85,3.0,3.8,1.75,3.1,4.3,1.75,2.88,4.75,1.7,2.9,5.2,2.3,1.46,1.71,1.8,-0.5,,,,,,,,,,,,,,,,1462.63,1485.76
F2,06/05/05,Le Mans,Guingamp,0,0,D,0,0,D,1.57,3.25,5.5,1.6,3.15,5.5,1.55,3.2,5.5,1.55,3.5,4.8,1.57,3.1,6.0,1.57,3.2,5.75,1.55,3.2,6.0,1.95,1.66,1.55,2.02,-0.5,,,,,,,,,,,,,,,,1610.55,1525.44
F2,06/05/05,Reims,Niort,2,0,H,0,0,D,1.9,2.87,4.0,1.9,2.9,4.0,1.9,2.85,3.85,1.9,3.0,3.6,1.91,3.0,3.75,1.91,2.88,4.0,1.9,2.8,4.2,2.1,1.56,1.9,1.64,-0.5,,,,,,,,,,,,,,,,1413.18,1406.92
F2,06/05/05,Sedan,Dijon,0,1,A,0,1,A,1.83,2.87,4.33,1.95,2.9,3.75,1.75,3.0,4.3,1.9,2.9,3.8,1.7,3.0,5.0,1.8,3.0,4.33,1.65,3.0,5.5,2.2,1.51,1.75,1.77,-0.5,,,,,,,,,,,,,,,,1545.06,1522.22
F2,09/05/05,Brest,Troyes,1,1,D,1,0,H,2.37,2.75,3.0,2.35,2.85,2.9,2.3,2.8,2.9,2.3,2.8,2.9,2.1,2.88,3.25,2.38,2.8,2.88,2.2,2.8,3.2,2.0,1.61,,,,,,,,,,,,,,,,,,,1536.03,1565.73
F2,13/05/05,Amiens,Reims,1,1,D,0,0,D,2.0,2.7,4.0,2.0,2.8,3.75,1.95,2.7,3.95,2.0,2.7,3.8,1.9,3.0,3.75,2.0,2.75,3.8,1.95,2.9,3.75,2.45,1.41,,,,,,,,,,,,,,,,,,,1438.5,1421.97
F2,13/05/05,Angers,Brest,1,0,H,1,0,H,2.0,3.0,3.4,2.0,3.1,3.45,1.95,3.1,3.3,,,,,,,1.95,3.0,3.6,2.1,2.8,3.4,2.1,1.56,1.95,1.6,-0.5,,,,,,,,,,,,,,,,1423.42,1533.53
F2,13/05/05,Dijon,Chateauroux,3,0,H,1,0,H,2.0,2.8,3.75,1.85,2.85,4.3,1.95,2.8,3.75,1.85,2.9,4.0,1.9,2.87,4.0,2.0,2.8,3.75,1.95,2.8,4.0,2.0,1.61,,,,,,,,,,,,,,,,,,,1538.96,1520.18
F2,13/05/05,Guingamp,Gueugnon,2,0,H,1,0,H,1.72,2.87,5.0,1.75,3.0,4.6,1.67,3.15,4.5,1.7,3.0,4.6,1.75,3.0,4.6,1.75,3.0,4.5,1.7,3.1,4.75,2.1,1.56,1.67,1.85,-0.5,,,,,,,,,,,,,,,,1531.53,1451.23
F2,13/05/05,Laval,Montpellier,1,3,A,0,1,A,2.2,2.8,3.2,2.3,2.85,2.95,2.1,2.8,3.3,2.3,2.8,2.9,2.0,2.87,3.6,2.2,2.75,3.25,2.2,2.85,3.1,2.1,1.56,,,,,,,,,,,,,,,,,,,1449.19,1489.46
F2,13/05/05,Lorient,Grenoble,2,0,H,1,0,H,1.8,2.87,4.5,1.9,2.8,4.25,1.7,3.1,4.4,1.8,2.9,4.2,1.7,3.2,4.5,1.75,3.1,4.33,1.75,3.2,4.2,1.9,1.7,1.7,1.82,-0.5,,,,,,,,,,,,,,,,1475.98,1469.53
F2,13/05/05,Niort,Le Mans,0,3,A,0,0,D,2.62,3.1,2.37,2.9,3.1,2.2,2.5,3.1,2.4,,,,,,,2.6,3.0,2.5,2.7,2.8,2.5,2.1,1.56,1.38,2.4,0.5,,,,,,,,,,,,,,,,1398.13,1604.46
F2,14/05/05,Clermont,Creteil,0,1,A,0,1,A,1.9,2.8,4.0,1.95,2.85,3.9,1.95,2.8,3.75,2.1,2.6,3.6,,,,2.0,2.8,3.75,1.95,2.8,4.0,2.3,1.46,,,,,,,,,,,,,,,,,,,1434.34,1438.94
F2,14/05/05,Troyes,Sedan,2,1,H,0,0,D,1.72,2.87,5.0,1.85,3.0,4.0,1.75,2.95,4.4,1.75,2.8,4.8,,,,1.75,3.0,4.5,1.85,2.9,4.2,,,1.75,1.77,-0.5,,,,,,,,,,,,,,,,1568.23,1528.32
F2,16/05/05,Nancy,Le Havre,1,0,H,0,0,D,1.66,3.1,5.0,1.6,3.45,4.8,1.7,3.2,4.6,,,,1.73,3.1,4.5,1.67,3.2,4.75,1.7,3.1,4.75,2.0,1.61,1.65,1.89,-0.5,,,,,,,,,,,,,,,,1558.17,1472.41
F2,20/05/05,Brest,Lorient,0,0,D,0,0,D,1.9,2.62,4.5,1.9,2.9,4.0,1.85,2.9,4.1,1.8,3.0,4.0,1.91,2.88,4.0,1.85,2.88,4.2,1.85,2.9,4.25,,,1.85,1.7,-0.5,,,,,,,,,,,,,,,,1520.67,1484.77
F2,20/05/05,Chateauroux,Troyes,3,1,H,3,0,H,2.75,2.75,2.5,2.4,2.8,2.9,2.45,2.75,2.7,2.55,2.9,2.55,2.35,2.8,2.9,2.62,2.8,2.6,2.5,2.7,2.8,,,2.45,1.36,-0.5,,,,,,,,,,,,,,,,1511.79,1575.95
F2,20/05/05,Creteil,Laval,3,1,H,1,1,D,1.5,3.4,6.0,1.5,3.5,5.6,1.5,3.2,6.0,1.3,4.2,7.0,,,,1.53,3.3,6.0,1.55,3.2,6.0,,,1.5,2.09,-0.5,,,,,,,,,,,,,,,,1454.79,1434.56
F2,20/05/05,Grenoble,Nancy,1,1,D,0,0,D,2.75,2.75,2.5,2.5,2.7,2.85,2.5,2.7,2.75,2.7,2.9,2.4,,,,2.7,2.8,2.5,2.5,2.7,2.8,,,,,,,,,,,,,,,,,,,,,1460.74,1564.56
F2,20/05/05,Gueugnon,Niort,2,1,H,1,1,D,1.66,3.1,5.0,1.75,3.2,4.25,1.75,3.05,4.2,1.6,3.4,4.6,,,,1.7,3.2,4.5,1.75,2.9,4.75,,,1.75,1.77,-0.5,,,,,,,,,,,,,,,,1444.69,1389.34
F2,20/05/05,Le Havre,Guingamp,2,2,D,0,1,A,1.61,3.25,5.0,1.6,3.05,6.0,1.6,3.0,5.5,1.55,3.6,4.6,,,,1.62,3.1,5.5,1.65,3.0,5.25,,,1.6,1.94,-0.5,,,,,,,,,,,,,,,,1466.02,1538.07
F2,20/05/05,Le Mans,Amiens,1,1,D,0,0,D,1.53,3.1,6.5,1.55,3.2,6.0,1.6,3.2,5.0,1.55,3.5,4.8,1.6,3.0,6.0,1.62,3.1,5.5,1.75,2.9,4.75,,,1.6,1.95,-0.5,,,,,,,,,,,,,,,,1613.25,1434.46
F2,20/05/05,Montpellier,Dijon,4,2,H,1,1,D,2.1,2.75,3.5,2.1,2.7,3.65,2.1,2.7,3.55,2.1,2.7,3.5,2.0,2.88,3.6,2.2,2.8,3.2,2.1,2.7,3.6,,,2.1,1.53,-0.5,,,,,,,,,,,,,,,,1504.09,1547.35
F2,20/05/05,Reims,Clermont,3,0,H,2,0,H,1.9,2.87,4.0,2.05,2.8,3.6,2.0,2.85,3.5,1.9,2.9,3.8,1.85,3.0,4.0,2.0,3.0,3.4,2.05,2.85,3.5,,,2.0,1.57,-0.5,,,,,,,,,,,,,,,,1426.01,1418.49
F2,20/05/05,Sedan,Angers,1,0,H,0,0,D,2.0,3.1,3.3,1.95,3.2,3.4,1.95,3.1,3.3,,,,2.0,3.0,3.4,2.1,3.2,3.0,2.05,3.0,3.25,,,1.95,1.6,-0.5,,,,,,,,,,,,,,,,1520.6,1436.28
F2,27/05/05,Amiens,Gueugnon,4,0,H,1,0,H,2.1,2.75,3.5,1.9,2.9,4.0,1.9,2.7,4.2,1.9,2.7,4.0,1.9,2.9,4.0,2.0,2.8,3.75,1.9,2.75,4.25,,,1.9,1.64,-0.5,,,,,,,,,,,,,,,,1442.78,1451.95
F2,27/05/05,Angers,Chateauroux,1,2,A,1,2,A,2.29,2.79,3.0,2.3,2.8,3.05,2.35,2.65,3.0,2.4,2.6,3.0,2.4,2.75,2.9,2.3,2.8,3.0,2.3,2.7,3.1,,,2.35,1.41,-0.5,,,,,,,,,,,,,,,,1429.85,1523.01
F2,27/05/05,Clermont,Le Mans,0,0,D,0,0,D,3.39,2.87,2.04,3.25,2.8,2.2,3.1,2.7,2.25,3.1,2.8,2.2,,,,2.9,2.9,2.3,2.8,2.7,2.5,,,1.44,2.25,0.5,,,,,,,,,,,,,,,,1409.74,1604.93
F2,27/05/05,Creteil,Reims,4,0,H,2,0,H,1.9,2.87,4.0,2.0,2.9,3.6,1.75,2.8,4.75,2.0,2.6,3.8,1.8,3.0,4.33,1.83,2.88,4.33,1.75,2.95,4.75,,,1.75,1.76,-0.5,,,,,,,,,,,,,,,,1463.13,1434.76
F2,27/05/05,Dijon,Laval,0,0,D,0,0,D,1.66,3.1,5.0,1.7,3.0,5.0,1.65,3.1,4.8,1.6,3.2,5.0,1.7,3.0,5.0,1.67,3.1,5.0,1.65,3.1,5.1,,,1.65,1.88,-0.5,,,,,,,,,,,,,,,,1536.87,1426.22
F2,27/05/05,Guingamp,Grenoble,3,1,H,3,0,H,1.66,3.1,5.0,1.7,3.0,5.0,1.6,3.2,5.0,1.7,3.0,4.6,1.7,3.0,5.0,1.62,3.2,5.2,1.65,3.1,5.1,,,1.6,1.95,-0.5,,,,,,,,,,,,,,,,1539.07,1460.88
F2,27/05/05,Lorient,Sedan,2,1,H,1,0,H,2.1,2.79,3.39,2.35,2.85,2.9,2.05,2.75,3.5,2.0,2.7,3.6,,,,2.1,2.8,3.4,2.1,2.75,3.5,,,2.05,1.54,-0.5,,,,,,,,,,,,,,,,1489.42,1527.03
F2,27/05/05,Nancy,Brest,1,0,H,1,0,H,1.57,3.25,5.5,1.6,3.2,5.5,1.57,3.15,5.5,1.5,3.5,5.2,,,,1.57,3.3,5.5,1.65,3.0,5.5,,,1.57,2.0,-0.5,,,,,,,,,,,,,,,,1564.42,1516.02
F2,27/05/05,Niort,Le Havre,6,1,H,5,0,H,2.5,2.75,2.75,2.6,2.4,3.1,2.35,2.65,3.0,2.3,2.6,3.1,,,,2.4,2.8,2.88,2.35,2.8,2.9,,,2.35,1.41,-0.5,,,,,,,,,,,,,,,,1382.08,1465.02
F2,27/05/05,Troyes,Montpellier,2,1,H,1,1,D,1.8,3.0,4.33,1.9,2.85,4.1,1.9,2.8,4.0,1.85,2.7,4.2,2.0,2.9,3.6,1.85,2.88,4.2,1.9,2.9,4.0,,,1.85,1.7,-0.5,,,,,,,,,,,,,,,,1564.73,1514.57
