Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,BWH,BWD,BWA,GBH,GBD,GBA,IWH,IWD,IWA,LBH,LBD,LBA,SBH,SBD,SBA,WHH,WHD,WHA,GB>2.5,GB<2.5,B365>2.5,B365<2.5,GBAHH,GBAHA,GBAH,LBAHH,LBAHA,LBAH,B365AHH,B365AHA,B365AH,EloHome,EloAway
E0,05/02/05,Middlesbrough,Blackburn,1,0,H,1,0,H,M Riley,13,6,7,3,14,10,8,10,1,2,1,0,1.8,3.4,4.5,1.7,3.2,5.0,1.77,3.25,4.85,1.8,3.1,3.8,1.73,3.2,4.33,1.8,3.3,4.5,1.8,2.9,4.5,2.0,1.71,2.2,1.65,1.77,1.95,-0.5,2.08,1.76,-0.75,1.875,2.025,-0.5,1756.93,1713.57
E0,05/02/05,Newcastle,Charlton,1,1,D,0,0,D,M Halsey,21,8,10,2,10,12,7,2,1,1,0,0,1.8,3.4,4.5,1.85,3.2,4.0,1.83,3.25,4.35,1.8,3.1,3.8,1.8,3.2,4.0,1.8,3.4,4.33,1.8,3.3,3.75,1.95,1.75,2.1,1.7,1.83,1.86,-0.5,1.86,1.98,-0.5,1.85,2.05,-0.5,1769.54,1762.95
E0,05/02/05,Norwich,West Brom,3,2,H,1,1,D,C Foy,13,15,7,8,18,13,3,3,0,3,0,0,2.3,3.25,3.0,2.2,3.1,3.1,2.2,3.2,3.2,2.2,3.0,2.9,2.2,3.2,2.8,2.2,3.25,3.1,2.1,3.1,3.1,1.95,1.75,2.15,1.66,2.0,1.8,-0.25,1.96,1.88,-0.25,2.0,1.9,-0.25,1659.6,1633.81
E0,05/02/05,Tottenham,Portsmouth,3,1,H,1,1,D,S Dunn,18,6,10,3,10,8,9,2,0,0,0,0,1.72,3.4,5.0,1.8,3.2,4.3,1.7,3.45,4.9,1.75,3.2,4.0,1.73,3.2,4.33,1.67,3.6,5.0,1.66,3.3,4.5,1.95,1.75,2.05,1.75,2.0,1.8,-0.75,2.0,1.84,-0.75,2.0,1.9,-0.75,1733.48,1715.35
E0,06/02/05,Chelsea,Man City,0,0,D,0,0,D,H Webb,11,5,8,2,9,11,7,1,2,1,0,0,1.25,5.5,11.0,1.2,5.5,12.0,1.27,5.0,11.0,1.25,4.5,9.0,1.2,5.0,11.0,1.25,5.0,12.0,1.2,5.0,11.0,1.75,1.95,1.9,1.9,1.8,2.0,-1.5,2.08,1.76,-1.75,1.925,1.975,-1.5,1993.52,1722.27
E0,06/02/05,Southampton,Everton,2,2,D,1,1,D,A D'Urso,21,8,9,4,15,11,8,3,0,2,0,0,2.63,3.2,2.63,2.55,3.1,2.6,2.6,3.3,2.55,2.5,3.0,2.5,2.6,3.2,2.38,2.6,3.2,2.6,2.6,3.1,2.4,2.05,1.65,2.3,1.6,1.8,2.0,0.0,1.84,2.0,0.0,1.9,2.0,0.0,1653.95,1781.19
E0,12/02/05,Birmingham,Liverpool,2,0,H,2,0,H,H Webb,5,6,3,2,16,10,10,4,2,0,0,0,3.2,3.2,2.2,3.0,3.1,2.25,3.2,3.2,2.2,3.1,3.0,2.1,3.2,3.2,2.0,3.2,3.2,2.2,3.0,3.1,2.15,2.0,1.71,2.2,1.65,2.0,1.8,0.25,2.06,1.78,0.25,2.1,1.8,0.25,1708.38,1827.22
E0,12/02/05,Blackburn,Norwich,3,0,H,2,0,H,S Dunn,18,9,13,6,15,14,12,3,2,1,0,0,1.8,3.4,4.5,1.8,3.05,4.55,1.83,3.25,4.5,1.8,3.1,3.8,1.8,3.25,3.75,1.8,3.3,4.5,1.83,3.0,4.0,2.0,1.71,2.15,1.67,1.83,1.89,-0.5,1.76,2.08,-0.5,1.8,2.1,-0.5,1705.95,1667.76
E0,12/02/05,Bolton,Middlesbrough,0,0,D,0,0,D,A Wiley,13,5,8,2,11,15,3,2,0,1,0,0,2.1,3.2,3.5,2.1,3.2,3.25,2.2,3.2,3.2,2.1,3.0,3.1,1.91,3.2,3.5,2.1,3.25,3.4,2.05,3.1,3.2,2.0,1.71,2.15,1.67,1.77,2.05,-0.25,1.82,2.02,-0.25,1.85,2.05,-0.25,1784.52,1764.55
E0,12/02/05,Everton,Chelsea,0,1,A,0,0,D,M Riley,4,25,2,11,14,9,3,9,1,2,1,0,4.5,3.25,1.83,5.0,3.2,1.7,4.75,3.2,1.8,4.0,3.0,1.8,4.0,3.2,1.8,4.5,3.3,1.8,4.33,3.2,1.72,2.05,1.65,2.2,1.65,1.91,1.8,0.5,1.76,2.08,0.75,1.775,2.125,0.75,1780.21,1983.66
E0,12/02/05,Portsmouth,Aston Villa,1,2,A,1,1,D,D Gallagher,9,6,3,4,14,22,6,3,2,1,0,0,2.3,3.25,3.0,2.25,3.2,2.9,2.25,3.2,3.1,2.1,3.0,3.1,2.2,3.2,2.8,2.25,3.2,3.1,2.1,3.2,3.0,2.0,1.71,2.15,1.67,2.0,1.8,-0.25,2.02,1.82,-0.25,2.05,1.85,-0.25,1706.94,1747.1
E0,13/02/05,Man City,Man United,0,2,A,0,0,D,S Bennett,9,10,3,3,9,14,4,6,2,3,0,0,4.5,3.4,1.8,4.3,3.2,1.8,5.6,3.6,1.83,3.8,3.1,1.8,4.0,3.0,1.83,4.5,3.3,1.8,4.2,3.0,1.8,1.9,1.79,2.05,1.75,1.89,1.83,0.5,2.1,1.74,0.5,2.125,1.775,0.5,1732.13,1966.09
E0,14/02/05,Arsenal,Crystal Palace,5,1,H,3,0,H,R Styles,17,6,12,3,8,17,5,1,1,2,0,0,1.22,5.5,13.0,1.25,5.0,10.0,1.25,5.1,12.0,1.25,4.5,9.0,1.25,4.5,10.0,1.22,5.5,12.0,1.16,5.5,12.0,1.55,2.25,1.65,2.2,1.95,1.85,-1.75,2.02,1.82,-1.75,2.05,1.85,-1.75,1967.51,1632.04
E0,22/02/05,West Brom,Southampton,0,0,D,0,0,D,M Riley,9,11,4,7,15,15,7,3,2,3,0,0,2.3,3.25,3.0,2.4,3.2,2.7,2.35,3.2,2.95,2.2,2.9,3.0,2.1,3.2,3.0,2.3,3.25,3.0,2.2,3.2,2.8,2.1,1.66,2.2,1.65,2.0,1.8,-0.25,1.94,1.9,-0.25,2.05,1.85,-0.25,1625.65,1654.93
E0,26/02/05,Aston Villa,Everton,1,3,A,0,1,A,G Poll,9,15,6,9,22,17,3,7,3,0,0,0,2.25,3.2,3.1,2.3,3.1,2.9,2.25,3.2,3.1,2.1,3.0,3.1,2.25,3.0,2.88,2.25,3.2,3.1,2.15,3.1,3.0,2.15,1.6,2.2,1.65,1.9,1.9,-0.25,1.94,1.9,-0.25,1.925,1.975,-0.25,1761.73,1771.33
E0,26/02/05,Crystal Palace,Birmingham,2,0,H,1,0,H,P Dowd,8,9,2,5,23,15,4,7,3,3,0,0,2.6,3.2,2.62,2.5,3.05,2.7,2.55,3.2,2.65,2.4,3.0,2.6,2.25,3.2,2.75,2.5,3.2,2.7,2.4,3.1,2.6,2.0,1.71,2.15,1.66,1.9,1.9,0.0,1.9,1.94,0.0,1.925,1.975,0.0,1630.16,1721.56
E0,26/02/05,Man United,Portsmouth,2,1,H,1,0,H,M Halsey,13,8,6,4,15,15,4,3,1,2,0,0,1.22,5.5,13.0,1.2,5.35,12.0,1.25,5.2,12.0,1.2,5.0,10.0,1.2,5.0,11.0,1.22,5.5,12.0,1.2,5.0,11.0,1.65,2.05,1.75,2.05,1.8,2.0,-1.5,1.78,2.06,-1.5,1.85,2.049,-1.5,1974.0,1692.31
E0,26/02/05,Southampton,Arsenal,1,1,D,0,1,A,A Wiley,10,17,3,12,9,13,3,5,1,1,1,1,6.5,3.5,1.57,6.75,3.5,1.5,6.5,3.4,1.6,4.8,3.3,1.6,6.0,3.4,1.5,6.5,3.6,1.53,5.5,3.5,1.53,1.85,1.85,1.9,1.9,1.8,2.0,1.0,1.76,2.08,1.0,1.8,2.1,1.0,1657.44,1969.39
E0,26/02/05,Tottenham,Fulham,2,0,H,0,0,D,N Barry,18,8,8,5,6,13,13,2,0,1,0,0,1.8,3.1,5.0,1.8,3.2,4.3,1.83,3.3,4.33,1.9,3.1,3.5,1.8,3.2,4.0,1.83,3.25,4.33,1.7,3.3,4.33,1.9,1.79,1.9,1.9,1.83,1.87,-0.5,1.8,2.04,-0.5,1.825,2.075,-0.5,1741.89,1716.27
E0,27/02/05,Middlesbrough,Charlton,2,2,D,0,1,A,M Riley,21,5,18,2,10,15,10,1,0,3,0,0,1.9,3.1,4.33,1.75,3.2,4.6,1.91,3.2,4.2,1.85,3.1,3.6,1.8,3.25,3.75,1.83,3.25,4.33,1.9,3.2,3.5,2.0,1.71,2.2,1.65,1.91,1.82,-0.5,1.94,1.9,-0.5,1.95,1.95,-0.5,1768.7,1766.67
E0,27/02/05,Newcastle,Bolton,2,1,H,1,1,D,S Dunn,14,4,9,2,12,19,6,3,0,2,0,0,1.83,3.3,4.33,1.95,3.2,3.6,2.0,3.25,3.7,1.9,3.1,3.5,1.8,3.2,4.0,1.91,3.25,4.0,1.83,3.2,3.75,1.9,1.79,2.0,1.8,2.0,1.73,-0.5,1.92,1.92,-0.5,1.95,1.95,-0.5,1765.82,1780.37
E0,28/02/05,Norwich,Man City,2,3,A,2,2,D,R Styles,5,17,4,10,12,7,3,12,2,2,1,0,2.6,3.2,2.62,2.55,3.0,2.65,2.65,3.2,2.55,2.3,3.0,2.7,2.38,3.2,2.6,2.6,3.2,2.6,2.7,3.0,2.37,2.0,1.71,2.15,1.66,1.9,1.9,0.0,,,,1.899,2.0,0.0,1659.99,1724.22
E0,05/03/05,Arsenal,Portsmouth,3,0,H,1,0,H,C Foy,11,5,6,2,12,15,7,3,0,2,0,0,1.36,4.33,9.0,1.3,4.5,9.0,1.33,4.5,9.5,1.33,4.0,7.5,1.29,4.33,9.0,1.33,4.5,9.0,1.3,4.2,8.5,1.95,1.75,1.8,2.0,1.8,1.95,-1.0,2.08,1.76,-1.25,2.1,1.8,-1.25,1962.59,1689.81
E0,05/03/05,Aston Villa,Middlesbrough,2,0,H,0,0,D,R Styles,8,5,4,1,8,6,5,4,1,2,0,0,2.3,3.25,3.0,2.25,3.2,2.9,2.35,3.2,2.95,2.2,3.0,2.9,2.2,3.2,2.8,2.3,3.2,3.0,2.2,3.1,2.87,1.71,2.0,2.2,1.65,1.6,2.2,0.0,2.0,1.84,-0.25,2.0,1.9,-0.25,1746.05,1765.13
E0,05/03/05,Crystal Palace,Man United,0,0,D,0,0,D,M Clattenburg,2,16,1,9,12,9,2,7,5,4,1,0,7.5,3.6,1.5,6.0,3.45,1.55,6.5,3.6,1.55,4.8,3.5,1.55,6.5,3.6,1.44,7.0,3.75,1.5,6.5,3.6,1.44,1.85,1.85,2.0,1.8,1.41,2.38,1.5,1.84,2.0,1.0,1.9,2.0,1.0,1642.35,1976.5
E0,05/03/05,Fulham,Charlton,0,0,D,0,0,D,S Bennett,10,9,5,6,9,12,5,5,3,2,0,0,2.3,3.25,3.0,2.25,3.2,2.9,2.3,3.25,3.0,2.3,3.0,2.7,2.25,3.2,2.75,2.3,3.2,3.0,2.3,3.1,2.75,1.71,2.0,2.2,1.65,1.65,2.15,0.0,2.02,1.82,-0.25,2.05,1.85,-0.25,1708.1,1770.24
E0,05/03/05,Newcastle,Liverpool,1,0,H,0,0,D,H Webb,13,6,4,3,11,16,5,4,2,2,0,0,2.4,3.2,2.87,2.45,3.1,2.7,2.5,3.2,2.75,2.4,3.0,2.6,2.25,3.2,2.75,2.4,3.25,2.8,2.3,3.1,2.75,1.75,1.95,2.3,1.6,2.05,1.7,-0.25,1.74,2.1,0.0,1.75,2.15,0.0,1775.31,1814.04
E0,05/03/05,Norwich,Chelsea,1,3,A,0,1,A,M Halsey,8,23,5,13,14,15,7,7,1,2,0,0,7.5,4.33,1.4,7.25,4.0,1.4,7.5,3.95,1.45,5.0,3.7,1.5,7.0,3.75,1.4,8.5,4.0,1.4,7.5,3.6,1.4,1.79,1.9,2.2,1.65,1.54,2.08,1.5,1.96,1.88,1.0,2.0,1.9,1.0,1646.21,1992.54
E0,05/03/05,Southampton,Tottenham,1,0,H,0,0,D,P Walton,9,13,4,8,7,11,4,10,1,2,0,0,2.5,3.2,2.75,2.4,3.1,2.75,2.5,3.2,2.75,2.4,2.9,2.7,2.38,3.2,2.6,2.5,3.2,2.7,2.5,3.1,2.5,1.71,2.0,2.2,1.65,1.65,2.15,0.0,2.06,1.78,-0.25,2.075,1.825,-0.25,1664.24,1750.06
E0,06/03/05,Everton,Blackburn,0,1,A,0,0,D,P Dowd,12,11,4,5,15,20,6,3,3,2,0,0,1.72,3.4,5.0,1.7,3.2,5.0,1.75,3.35,4.85,1.7,3.2,4.2,1.67,3.2,5.0,1.7,3.4,5.0,1.66,3.3,4.5,1.65,2.05,2.37,1.55,1.5,2.45,-0.25,1.86,1.98,-0.5,1.85,2.05,-0.5,1787.01,1713.72
E0,06/03/05,West Brom,Birmingham,2,0,H,0,0,D,S Dunn,12,7,7,0,16,18,13,3,1,1,0,0,2.75,3.2,2.5,2.65,3.1,2.5,2.6,3.25,2.6,2.5,3.0,2.5,2.5,2.88,2.62,2.6,3.2,2.6,2.5,3.1,2.5,1.65,2.05,2.37,1.55,2.3,1.55,-0.25,1.94,1.9,0.0,1.95,1.95,0.0,1623.14,1709.37
E0,07/03/05,Man City,Bolton,0,1,A,0,1,A,A Wiley,8,11,3,3,10,21,5,5,1,2,0,0,2.25,3.2,3.1,2.2,3.2,3.0,2.3,3.25,3.0,2.0,3.1,3.2,2.2,3.2,2.8,2.3,3.2,3.0,2.1,3.1,3.1,1.71,2.0,2.3,1.6,1.55,2.3,0.0,1.9,1.94,-0.25,2.0,1.9,-0.25,1738.0,1770.88
E0,15/03/05,Chelsea,West Brom,1,0,H,1,0,H,N Barry,23,7,11,4,13,9,8,3,0,1,0,0,1.2,6.0,13.0,1.15,6.0,15.0,1.17,6.0,17.0,1.17,5.5,11.0,1.17,5.5,12.0,1.17,6.0,17.0,1.16,5.5,12.0,1.71,2.0,1.7,2.1,1.17,4.45,-0.5,1.9,1.94,-1.75,1.9,2.0,-1.75,1997.41,1635.14
E0,16/03/05,Charlton,Tottenham,2,0,H,1,0,H,C Foy,5,7,2,4,15,16,5,2,1,4,0,0,2.37,3.25,2.87,2.45,3.15,2.65,2.4,3.25,2.8,2.2,3.0,2.9,2.2,3.2,2.8,2.3,3.2,3.0,2.2,3.2,2.8,2.05,1.65,2.15,1.66,2.4,1.5,-0.5,2.04,1.8,-0.25,2.15,1.75,-0.25,1771.6,1738.07
E0,16/03/05,Liverpool,Blackburn,0,0,D,0,0,D,B Knight,7,5,2,2,12,13,11,3,1,1,0,0,1.57,3.5,6.5,1.4,4.0,7.25,1.57,3.6,6.0,1.55,3.5,4.8,1.62,3.25,5.0,1.57,3.6,6.0,1.57,3.3,5.5,2.05,1.65,2.15,1.66,1.57,2.25,-0.5,1.96,1.88,-1.0,1.975,1.925,-1.0,1803.72,1731.98
E0,19/03/05,Blackburn,Arsenal,0,1,A,0,1,A,G Poll,9,10,2,8,21,8,4,6,3,1,0,0,4.5,3.4,1.8,5.0,3.4,1.65,4.5,3.33,1.8,4.0,3.2,1.75,5.0,3.2,1.67,4.33,3.4,1.8,4.8,3.4,1.6,1.95,1.75,2.15,1.66,1.91,1.8,0.5,1.78,2.06,0.75,1.775,2.125,0.75,1737.7,1965.21
E0,19/03/05,Bolton,Norwich,1,0,H,1,0,H,P Walton,16,6,10,2,20,16,7,6,3,1,0,0,1.57,3.6,6.0,1.6,3.4,5.5,1.62,3.5,5.75,1.55,3.5,4.8,1.53,3.5,5.5,1.57,3.6,6.0,1.57,3.3,5.5,2.0,1.71,2.0,1.8,1.75,2.08,-0.75,1.76,2.08,-0.75,1.8,2.1,-0.75,1785.77,1641.34
E0,19/03/05,Charlton,West Brom,1,4,A,1,1,D,M Halsey,8,14,5,9,11,8,3,9,0,0,1,0,1.66,3.4,5.5,1.6,3.4,5.5,1.67,3.45,5.25,1.6,3.4,4.6,1.67,3.25,4.5,1.67,3.4,5.5,1.57,3.5,5.0,1.9,1.79,2.0,1.8,1.9,1.9,-0.75,1.92,1.92,-0.75,1.925,1.975,-0.75,1779.52,1633.51
E0,19/03/05,Chelsea,Crystal Palace,4,1,H,1,1,D,P Dowd,20,6,13,3,13,16,10,4,1,0,0,0,1.2,6.0,13.0,1.18,5.5,14.0,1.2,5.5,15.0,1.2,5.0,10.0,1.2,5.0,11.0,1.2,5.5,15.0,1.16,5.5,12.0,1.75,1.95,1.7,2.1,2.0,1.8,-1.75,2.0,1.84,-1.75,2.0,1.9,-1.75,1999.04,1649.69
E0,19/03/05,Man United,Fulham,1,0,H,1,0,H,A D'Urso,19,10,12,6,7,11,18,3,0,1,0,0,1.25,5.0,13.0,1.2,5.5,12.0,1.25,5.3,11.0,1.25,4.5,9.0,1.2,5.0,11.0,1.25,5.2,11.0,1.22,5.0,9.5,1.65,2.05,1.7,2.1,1.9,1.9,-1.5,1.88,1.96,-1.5,1.925,1.975,-1.5,1969.16,1706.74
E0,19/03/05,Portsmouth,Newcastle,1,1,D,1,1,D,M Messias,13,11,6,6,15,19,4,3,5,4,0,0,2.75,3.2,2.5,2.5,3.2,2.6,2.65,3.2,2.55,2.5,3.0,2.5,2.6,3.2,2.38,2.7,3.2,2.5,2.62,3.1,2.37,2.0,1.71,2.0,1.8,2.05,1.77,0.0,2.08,1.76,0.0,2.075,1.825,0.0,1687.19,1785.63
E0,19/03/05,Tottenham,Man City,2,1,H,1,1,D,B Knight,12,11,9,7,13,13,6,4,2,3,0,0,1.83,3.3,4.33,1.85,3.2,4.0,1.87,3.25,4.25,1.85,3.1,3.6,1.8,3.2,4.0,1.83,3.25,4.33,1.83,3.2,3.75,2.05,1.65,2.05,1.75,1.87,1.83,-0.5,1.9,1.94,-0.5,1.85,2.05,-0.5,1730.15,1723.11
E0,20/03/05,Birmingham,Aston Villa,2,0,H,0,0,D,M Riley,10,5,4,4,12,20,2,3,3,3,0,0,2.3,3.1,3.1,2.3,3.0,3.0,2.35,3.1,3.0,2.3,3.0,2.7,2.38,3.0,2.75,2.3,3.2,3.0,2.25,3.0,2.87,2.05,1.65,2.2,1.65,1.9,1.9,-0.25,1.94,1.9,-0.25,1.95,1.95,-0.25,1697.37,1755.69
E0,20/03/05,Liverpool,Everton,2,1,H,2,0,H,R Styles,15,4,8,2,13,15,5,1,1,4,1,0,1.9,3.1,4.33,1.8,3.2,4.3,1.91,3.25,4.0,1.9,3.1,3.5,1.8,3.2,4.0,1.91,3.25,4.0,1.83,3.0,4.0,2.15,1.6,2.3,1.6,1.91,1.79,-0.5,1.9,1.94,-0.5,1.9,2.0,-0.5,1798.0,1768.75
E0,20/03/05,Middlesbrough,Southampton,1,3,A,1,1,D,U Rennie,14,12,8,7,20,17,3,6,0,0,0,0,1.8,3.4,4.5,1.75,3.25,4.5,1.87,3.25,4.25,1.8,3.1,3.8,1.73,3.2,4.33,1.75,3.4,4.6,1.8,3.0,4.2,1.95,1.75,2.1,1.7,1.87,1.84,-0.5,2.14,1.7,-0.75,2.15,1.75,-0.75,1755.49,1676.23
E0,02/04/05,Arsenal,Norwich,4,1,H,2,1,H,A Wiley,21,3,15,1,8,11,10,3,1,0,0,0,1.2,6.0,13.0,1.2,5.5,12.0,1.2,5.75,13.0,1.2,5.0,10.0,1.14,6.0,12.0,1.2,6.0,13.0,1.16,5.5,12.0,1.55,2.25,1.66,2.15,1.85,1.95,-1.75,1.86,1.98,-1.75,1.9,2.0,-1.75,1973.32,1636.42
E0,02/04/05,Birmingham,Tottenham,1,1,D,0,0,D,H Webb,14,9,7,5,6,10,3,3,0,1,0,0,2.37,3.2,2.9,2.3,3.1,2.9,2.33,3.2,2.9,2.3,3.0,2.7,2.2,3.2,2.8,2.38,3.2,2.88,2.2,3.2,2.8,2.05,1.65,2.25,1.61,1.75,2.05,0.0,2.08,1.76,-0.25,1.725,2.175,0.0,1708.38,1738.92
E0,02/04/05,Charlton,Man City,2,2,D,1,2,A,R Styles,9,16,3,8,6,8,6,7,1,0,0,0,2.0,3.2,3.75,1.95,3.2,3.6,2.05,3.25,3.5,1.9,3.1,3.5,1.8,3.25,3.75,2.0,3.3,3.6,2.0,3.2,3.2,2.0,1.71,2.1,1.7,1.8,2.0,-0.75,1.82,2.02,-0.25,1.8,2.1,-0.25,1759.4,1714.34
E0,02/04/05,Crystal Palace,Middlesbrough,0,1,A,0,1,A,S Dunn,23,7,13,5,6,19,8,3,0,4,0,0,2.37,3.2,2.9,2.4,3.2,2.7,2.4,3.2,2.85,2.3,3.0,2.7,2.2,3.2,2.8,2.4,3.25,2.8,2.37,3.1,2.62,2.0,1.71,2.15,1.66,1.8,2.0,0.0,1.76,2.08,0.0,1.8,2.1,0.0,1647.94,1737.06
E0,02/04/05,Liverpool,Bolton,1,0,H,0,0,D,S Bennett,10,13,7,5,6,13,4,12,1,3,0,0,1.83,3.25,4.5,1.7,3.2,5.0,1.83,3.3,4.33,1.8,3.1,3.8,1.73,3.2,4.33,1.75,3.4,4.6,1.72,3.25,4.2,2.05,1.65,2.2,1.65,1.83,1.87,-0.5,1.92,1.92,-0.5,2.025,1.875,-0.5,1806.05,1790.69
E0,02/04/05,Man United,Blackburn,0,0,D,0,0,D,M Riley,23,9,9,3,21,18,9,3,3,2,0,0,1.28,5.0,10.0,1.3,4.5,9.0,1.27,5.0,10.0,1.27,4.3,8.5,1.22,5.0,10.0,1.29,5.0,10.0,1.22,5.0,9.5,1.79,1.9,1.85,1.95,1.9,1.9,-1.5,1.94,1.9,-1.5,1.925,1.975,-1.5,1971.92,1729.59
E0,02/04/05,Newcastle,Aston Villa,0,3,A,0,1,A,B Knight,20,8,12,5,14,24,8,6,1,2,3,0,1.72,3.4,5.0,1.65,3.4,5.0,1.7,3.3,5.1,1.7,3.2,4.2,1.73,3.2,4.33,1.73,3.4,4.75,1.66,3.3,4.5,1.95,1.75,2.0,1.8,1.9,1.9,-0.75,1.9,1.94,-0.75,1.95,1.95,-0.75,1785.69,1744.68
E0,02/04/05,Southampton,Chelsea,1,3,A,0,2,A,M Halsey,4,12,3,8,11,10,4,3,0,2,0,0,6.5,3.5,1.57,6.6,3.5,1.5,6.5,3.5,1.57,4.4,3.3,1.65,6.0,3.4,1.5,6.5,3.6,1.53,6.0,3.4,1.5,2.05,1.65,2.1,1.7,1.75,2.05,1.0,2.04,1.8,0.75,1.7,2.2,1.0,1694.66,2000.79
E0,03/04/05,Fulham,Portsmouth,3,1,H,0,1,A,M Clattenburg,12,8,7,4,14,10,5,5,3,3,0,0,2.1,3.25,3.4,1.9,3.25,3.75,2.05,3.25,3.5,1.9,3.1,3.5,2.1,3.2,3.0,2.0,3.3,3.6,1.95,3.1,3.5,2.0,1.71,2.15,1.66,1.8,2.0,-0.25,1.78,2.06,-0.25,2.1,1.8,-0.5,1703.98,1687.13
E0,03/04/05,West Brom,Everton,1,0,H,0,0,D,G Poll,8,8,4,2,15,20,7,7,1,2,0,0,2.75,3.2,2.5,3.0,3.2,2.2,2.9,3.1,2.4,2.6,3.0,2.4,2.6,3.2,2.38,2.88,3.2,2.38,2.62,3.1,2.37,2.05,1.65,2.2,1.65,1.8,2.0,0.25,2.1,1.74,0.0,1.775,2.125,0.25,1653.63,1760.7
E0,09/04/05,Blackburn,Southampton,3,0,H,1,0,H,N Barry,15,9,8,3,19,14,4,2,2,1,0,0,2.1,3.2,3.5,1.95,3.1,3.75,2.0,3.2,3.5,1.9,3.1,3.5,2.0,3.2,3.2,1.95,3.25,3.8,1.95,3.1,3.5,2.05,1.65,2.1,1.7,2.0,1.67,-0.5,2.04,1.8,-0.5,2.05,1.85,-0.5,1739.03,1688.81
E0,09/04/05,Bolton,Fulham,3,1,H,2,0,H,D Gallagher,15,7,10,4,6,14,4,6,0,2,0,1,1.72,3.4,5.0,1.65,3.4,5.0,1.75,3.3,4.5,1.75,3.2,4.0,1.67,3.25,4.5,1.73,3.4,4.75,1.72,3.25,4.2,2.05,1.65,2.15,1.66,1.75,1.9,-0.5,1.8,2.04,-0.5,1.8,2.1,-0.5,1782.19,1712.43
E0,09/04/05,Chelsea,Birmingham,1,1,D,0,0,D,C Foy,19,2,12,1,17,12,8,5,2,2,0,0,1.25,5.5,11.0,1.2,5.5,12.0,1.25,5.0,10.0,1.27,4.3,8.5,1.2,5.0,11.0,1.22,5.5,12.0,1.25,4.5,10.0,1.9,1.79,2.0,1.8,1.95,1.85,-1.5,2.0,1.84,-1.5,2.05,1.85,-1.5,2006.64,1705.91
E0,09/04/05,Man City,Liverpool,1,0,H,0,0,D,M Riley,11,6,8,1,8,11,5,2,1,1,0,0,2.87,3.2,2.4,2.9,3.2,2.25,2.85,3.2,2.3,2.5,3.0,2.5,2.5,3.2,2.5,2.8,3.25,2.4,2.62,3.1,2.37,2.05,1.65,2.2,1.65,2.0,1.8,0.0,2.02,1.82,0.0,2.05,1.85,0.0,1719.28,1814.55
E0,09/04/05,Middlesbrough,Arsenal,0,1,A,0,0,D,P Dowd,9,7,6,1,11,9,5,3,1,1,0,0,5.0,3.1,1.8,5.0,3.4,1.65,4.7,3.3,1.72,4.0,3.2,1.75,4.33,3.2,1.73,4.75,3.4,1.73,5.0,3.3,1.61,1.85,1.85,1.9,1.9,1.9,1.9,0.75,1.96,1.88,0.75,1.95,1.95,0.75,1749.95,1975.19
E0,09/04/05,Norwich,Man United,2,0,H,0,0,D,H Webb,7,16,5,8,19,18,3,4,2,2,0,0,7.5,4.0,1.44,7.0,3.75,1.45,7.5,3.8,1.44,5.4,3.8,1.45,7.0,3.75,1.4,7.5,4.0,1.44,7.0,3.75,1.4,1.75,1.95,1.8,2.0,1.95,1.85,1.25,2.0,1.84,1.25,1.975,1.925,1.25,1634.55,1962.48
E0,09/04/05,Portsmouth,Charlton,4,2,H,2,2,D,G Poll,13,8,9,4,11,14,5,4,1,3,0,0,2.3,3.25,3.0,2.4,3.2,2.7,2.35,3.2,2.8,2.3,3.1,2.6,2.25,3.2,2.75,2.3,3.2,3.0,2.3,3.2,2.62,2.0,1.71,2.1,1.7,1.95,1.85,-0.25,1.96,1.88,-0.25,2.0,1.9,-0.25,1678.68,1754.46
E0,10/04/05,Aston Villa,West Brom,1,1,D,1,0,H,R Styles,14,7,7,5,6,10,5,5,1,2,1,1,1.83,3.25,4.5,1.8,3.2,4.3,1.8,3.3,4.2,1.8,3.1,3.8,1.8,3.2,4.0,1.8,3.4,4.33,1.72,3.2,4.33,2.0,1.71,2.1,1.7,1.8,1.85,-0.5,1.78,2.06,-0.5,2.125,1.775,-0.75,1761.99,1666.38
E0,10/04/05,Everton,Crystal Palace,4,0,H,1,0,H,U Rennie,13,11,8,3,10,14,4,9,1,1,0,0,1.66,3.4,5.5,1.65,3.4,5.0,1.65,3.46,5.0,1.6,3.4,4.6,1.62,3.25,5.0,1.67,3.4,5.25,1.61,3.3,5.0,2.05,1.65,2.1,1.7,1.85,1.95,-0.75,1.82,2.02,-0.75,1.9,2.0,-0.75,1747.95,1635.05
E0,10/04/05,Tottenham,Newcastle,1,0,H,1,0,H,S Bennett,19,6,6,3,9,15,4,7,2,2,0,0,2.1,3.25,3.4,2.15,3.1,3.2,2.1,3.2,3.25,1.9,3.1,3.5,2.0,3.2,3.2,2.1,3.2,3.4,2.0,3.2,3.2,2.0,1.71,2.1,1.7,1.75,2.05,-0.25,2.0,1.84,-0.5,1.75,2.15,-0.25,1741.39,1768.38
