Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,B365H,B365D,B365A,GBH,GBD,GBA,IWH,IWD,IWA,SBH,SBD,SBA,WHH,WHD,WHA,GB>2.5,GB<2.5,EloHome,EloAway
SP2,04/05/03,Almeria,Terrassa,3,0,H,1,0,H,2.2,2.75,3.25,1.95,2.8,3.7,1.9,2.8,4.0,2.1,2.625,3.6,2.2,2.7,3.2,,,1442.85,1446.55
SP2,04/05/03,Cordoba,Salamanca,0,2,A,0,1,A,2.2,2.75,3.25,2.1,2.7,3.4,2.1,2.6,3.6,2.2,2.75,3.2,2.1,2.7,3.45,,,1458.08,1461.89
SP2,04/05/03,Ferrol,Sp Gijon,2,1,H,1,1,D,2.625,2.75,2.625,2.35,2.65,3.0,2.2,2.6,3.3,2.3,2.75,3.0,2.6,2.7,2.6,,,1404.47,1537.42
SP2,04/05/03,Getafe,Numancia,1,1,D,0,0,D,2.0,2.75,3.8,2.0,2.8,3.5,2.2,2.6,3.3,2.0,2.75,3.75,2.1,2.7,3.45,,,1466.92,1468.16
SP2,04/05/03,Levante,Poli Ejido,2,2,D,1,0,H,1.727,3.1,4.5,1.65,3.1,4.75,1.65,3.0,5.0,1.667,3.0,5.0,1.8,2.75,4.55,,,1551.4,1479.57
SP2,04/05/03,Murcia,Albacete,0,0,D,0,0,D,2.1,2.75,3.5,2.1,2.7,3.4,2.3,2.6,3.1,2.1,2.625,3.6,2.1,2.65,3.5,,,1571.96,1589.99
SP2,04/05/03,Oviedo,Elche,2,1,H,1,1,D,2.3,2.8,3.0,2.2,2.7,3.2,2.1,2.8,3.3,2.3,2.75,3.0,2.25,2.75,3.05,,,1424.06,1477.0
SP2,04/05/03,Tenerife,Leganes,1,1,D,1,1,D,1.833,2.875,4.333,1.81,3.0,4.0,1.85,2.8,4.2,1.833,2.875,4.2,2.0,2.7,3.7,,,1494.41,1440.86
SP2,04/05/03,Zaragoza,Badajoz,2,0,H,1,0,H,1.4,3.5,8.0,1.45,3.5,6.0,1.45,3.2,6.5,1.444,3.5,6.5,1.5,3.1,6.7,,,1565.63,1380.97
SP2,10/05/03,Albacete,Tenerife,1,0,H,0,0,D,1.667,3.1,5.0,1.75,3.0,4.75,1.7,2.9,4.8,1.667,3.0,5.0,1.65,3.1,4.75,,,1592.89,1489.22
SP2,10/05/03,Las Palmas,Cordoba,0,1,A,0,1,A,1.8,3.0,4.2,1.8,3.1,4.15,1.9,3.0,3.6,1.75,3.0,4.333,1.75,2.9,4.4,,,1535.58,1442.21
SP2,10/05/03,Sp Gijon,Compostela,1,3,A,1,1,D,2.0,2.75,3.8,1.85,2.8,4.6,2.0,2.7,3.8,1.909,2.875,3.75,2.0,2.75,3.6,,,1523.74,1453.63
SP2,10/05/03,Xerez,Oviedo,4,1,H,1,0,H,1.727,3.1,4.5,1.6,3.35,5.25,1.75,3.1,4.2,1.7,3.1,4.5,1.7,3.05,4.5,,,1551.43,1434.88
SP2,11/05/03,Badajoz,Almeria,4,3,H,0,1,A,2.3,2.7,3.1,2.3,2.7,3.25,2.3,2.8,2.9,2.3,2.75,3.0,2.35,2.65,3.0,,,1376.9,1451.97
SP2,11/05/03,Elche,Getafe,1,1,D,1,0,H,2.2,2.75,3.25,2.15,2.7,3.55,2.0,2.7,3.8,2.2,2.75,3.2,2.25,2.55,3.3,,,1466.18,1463.46
SP2,11/05/03,Leganes,Ferrol,1,0,H,1,0,H,2.1,2.8,3.4,1.95,2.8,4.0,2.1,2.8,3.3,2.0,2.8,3.6,2.0,2.9,3.4,,,1446.05,1418.15
SP2,11/05/03,Numancia,Zaragoza,2,2,D,1,2,A,3.0,2.7,2.375,3.0,2.75,2.35,3.0,2.7,2.3,2.875,2.75,2.375,2.9,2.7,2.35,,,1471.62,1569.7
SP2,11/05/03,Poli Ejido,Murcia,0,1,A,0,1,A,2.875,2.625,2.5,2.7,2.6,2.75,3.0,2.6,2.4,2.875,2.7,2.4,2.65,2.65,2.6,,,1485.29,1569.06
SP2,11/05/03,Salamanca,Levante,1,1,D,0,1,A,2.5,2.75,2.75,2.7,2.7,2.7,2.7,2.6,2.7,2.5,2.7,2.75,2.6,2.7,2.6,,,1477.76,1545.68
SP2,11/05/03,Terrassa,Eibar,1,0,H,1,0,H,2.25,2.75,3.2,2.3,2.7,3.25,2.4,2.6,3.0,2.25,2.7,3.1,2.3,2.5,3.3,,,1437.43,1491.12
SP2,17/05/03,Ferrol,Albacete,2,1,H,1,0,H,3.25,2.75,2.2,3.03,2.8,2.22,3.3,2.8,2.1,3.1,2.8,2.2,3.6,2.8,2.0,,,1410.05,1598.8
SP2,17/05/03,Levante,Cordoba,1,2,A,1,1,D,1.67,3.1,5.0,1.7,3.03,4.55,1.8,2.9,4.2,1.67,3.1,4.75,1.7,3.05,4.5,,,1546.83,1461.03
SP2,18/05/03,Almeria,Numancia,1,2,A,0,1,A,2.2,2.75,3.25,2.03,2.8,3.5,2.2,2.7,3.2,2.1,2.75,3.4,2.2,2.65,3.25,,,1440.37,1471.55
SP2,18/05/03,Compostela,Leganes,2,0,H,1,0,H,1.91,2.88,4.0,1.9,2.85,3.9,1.9,2.8,4.0,1.91,2.8,4.0,2.0,2.75,3.65,,,1471.8,1454.15
SP2,18/05/03,Eibar,Badajoz,1,2,A,1,1,D,1.8,3.0,4.2,1.83,3.0,3.9,1.8,2.9,4.2,1.8,3.0,4.0,1.85,2.9,3.95,,,1480.28,1388.5
SP2,18/05/03,Getafe,Xerez,2,1,H,1,0,H,2.5,2.88,2.63,2.62,2.73,2.58,2.6,2.8,2.6,2.5,2.88,2.6,2.55,2.85,2.55,,,1467.05,1557.01
SP2,18/05/03,Murcia,Salamanca,1,1,D,1,0,H,1.62,3.1,5.5,1.67,3.05,4.8,1.7,2.9,4.8,1.57,3.2,5.5,1.5,3.25,6.2,,,1582.14,1476.61
SP2,18/05/03,Oviedo,Sp Gijon,2,1,H,1,1,D,2.38,2.88,2.8,2.2,2.85,3.0,2.1,2.8,3.3,2.3,2.9,2.8,2.55,2.85,2.55,,,1429.3,1505.57
SP2,18/05/03,Tenerife,Poli Ejido,4,0,H,2,0,H,2.1,2.75,3.5,2.03,2.73,3.73,2.0,2.7,3.8,2.1,2.7,3.5,2.15,2.65,3.4,,,1483.31,1472.21
SP2,18/05/03,Terrassa,Las Palmas,0,1,A,0,0,D,2.38,2.7,3.0,2.2,2.87,3.0,2.3,2.7,3.0,2.25,2.75,3.1,2.2,2.75,3.1,,,1448.27,1516.76
SP2,18/05/03,Zaragoza,Elche,5,2,H,1,1,D,1.53,3.4,5.5,1.54,3.35,5.3,1.55,3.2,5.3,1.53,3.3,5.5,1.55,3.1,5.9,,,1569.77,1462.59
SP2,24/05/03,Albacete,Compostela,1,1,D,0,0,D,1.667,3.1,5.0,1.7,2.9,5.1,1.7,2.9,4.5,1.667,3.1,5.0,1.65,3.1,4.8,,,1583.17,1480.22
SP2,24/05/03,Cordoba,Murcia,0,2,A,0,1,A,3.0,2.875,2.25,2.8,2.65,2.55,2.7,2.6,2.7,3.0,2.75,2.3,3.0,2.85,2.2,,,1479.64,1575.5
SP2,24/05/03,Elche,Almeria,0,2,A,0,1,A,1.909,2.875,4.0,1.95,2.8,3.85,1.85,2.9,3.8,1.909,2.8,4.0,2.1,2.7,3.45,,,1456.77,1425.43
SP2,24/05/03,Las Palmas,Levante,1,1,D,1,0,H,2.2,2.75,3.25,2.25,2.85,3.0,2.3,2.9,2.8,2.25,2.8,3.1,2.1,2.8,3.3,,,1530.39,1528.22
SP2,24/05/03,Poli Ejido,Ferrol,1,1,D,0,1,A,1.909,2.875,4.0,2.0,2.7,3.9,2.0,2.7,3.6,1.909,2.8,4.0,2.1,2.7,3.45,,,1463.58,1425.68
SP2,25/05/03,Badajoz,Terrassa,1,1,D,0,0,D,2.25,2.75,3.2,2.0,2.7,3.9,1.9,2.8,3.8,2.25,2.7,3.2,2.2,2.65,3.25,,,1407.28,1434.64
SP2,25/05/03,Leganes,Oviedo,0,1,A,0,0,D,1.909,3.0,3.75,2.15,2.8,3.3,2.3,2.8,2.9,2.05,2.875,3.4,2.1,2.8,3.3,,,1445.73,1440.95
SP2,25/05/03,Numancia,Eibar,1,0,H,1,0,H,2.0,2.875,3.6,2.0,2.8,3.7,1.9,2.8,3.8,2.05,2.8,3.6,2.05,2.8,3.4,,,1486.49,1461.5
SP2,25/05/03,Salamanca,Tenerife,2,1,H,0,1,A,2.2,2.75,3.25,2.27,2.7,3.15,2.3,2.6,3.2,2.25,2.7,3.2,2.25,2.7,3.1,,,1483.25,1491.94
SP2,25/05/03,Sp Gijon,Getafe,0,0,D,0,0,D,2.2,2.75,3.25,2.15,2.7,3.4,2.1,2.7,3.4,2.2,2.75,3.25,2.25,2.7,3.1,,,1493.92,1479.19
SP2,25/05/03,Xerez,Zaragoza,1,3,A,0,1,A,2.4,3.0,2.7,2.6,2.6,2.8,2.6,2.7,2.7,2.4,2.8,2.8,2.5,2.75,2.65,,,1544.87,1575.59
SP2,31/05/03,Almeria,Xerez,6,0,H,3,0,H,2.3,2.7,3.1,2.25,2.9,2.95,1.9,2.9,3.8,2.25,2.8,3.0,2.3,2.75,2.95,,,1442.44,1529.91
SP2,31/05/03,Badajoz,Las Palmas,0,1,A,0,0,D,2.2,3.0,3.0,2.1,2.95,3.2,1.9,3.0,3.6,2.2,2.875,3.0,2.15,2.95,3.0,,,1404.7,1526.82
SP2,31/05/03,Getafe,Leganes,0,3,A,0,0,D,1.9,2.87,4.0,1.95,2.95,3.6,2.2,2.6,3.3,1.909,2.875,3.75,1.9,2.85,3.8,,,1483.17,1429.57
SP2,31/05/03,Oviedo,Albacete,0,0,D,0,0,D,2.75,2.75,2.5,2.75,2.8,2.45,2.7,2.8,2.5,2.75,2.7,2.5,2.7,2.7,2.5,,,1457.11,1576.6
SP2,31/05/03,Zaragoza,Sp Gijon,1,1,D,1,0,H,1.5,3.25,6.5,1.58,3.2,5.5,1.6,3.0,5.6,1.55,3.25,5.5,1.5,3.15,6.5,,,1590.55,1489.94
SP2,01/06/03,Compostela,Poli Ejido,2,2,D,2,1,H,1.9,2.87,4.0,2.05,2.6,3.95,2.1,2.4,4.0,2.0,2.7,3.75,2.0,2.75,3.65,,,1486.79,1458.86
SP2,01/06/03,Eibar,Elche,0,1,A,0,1,A,2.2,2.62,3.4,2.05,2.7,3.7,2.1,2.6,3.6,2.1,2.625,3.6,2.1,2.65,3.5,,,1453.31,1439.76
SP2,01/06/03,Ferrol,Salamanca,1,1,D,1,0,H,2.2,2.75,3.25,2.15,2.8,3.3,2.1,2.7,3.4,2.1,2.75,3.4,2.25,2.75,3.05,,,1430.4,1492.54
SP2,01/06/03,Murcia,Levante,1,0,H,0,0,D,1.83,2.87,4.33,1.8,2.95,4.3,1.8,2.9,4.2,1.833,2.8,4.333,1.9,2.75,4.0,,,1588.15,1531.79
SP2,01/06/03,Tenerife,Cordoba,2,0,H,1,0,H,2.0,2.87,3.6,2.05,2.7,3.7,2.1,2.7,3.4,2.0,2.7,3.75,2.1,2.7,3.4,,,1482.65,1466.99
SP2,01/06/03,Terrassa,Numancia,1,1,D,0,1,A,2.25,2.75,3.2,2.15,2.8,3.3,2.2,2.7,3.2,2.25,2.625,3.2,2.25,2.7,3.1,,,1437.22,1494.68
SP2,07/06/03,Elche,Terrassa,2,2,D,0,1,A,2.1,2.625,3.75,2.15,2.65,3.5,2.1,2.5,3.7,2.2,2.75,3.25,2.15,2.55,3.5,,,1456.21,1435.7
SP2,07/06/03,Las Palmas,Murcia,1,4,A,0,2,A,2.5,2.75,2.75,2.4,2.75,2.88,2.3,2.8,2.9,2.1,2.62,3.75,2.5,2.7,2.7,,,1538.53,1595.38
SP2,07/06/03,Leganes,Zaragoza,2,0,H,1,0,H,2.625,2.75,2.625,2.55,2.75,2.7,2.5,2.7,2.8,2.4,2.75,2.87,2.6,2.7,2.6,,,1447.26,1584.04
SP2,07/06/03,Sp Gijon,Almeria,2,2,D,1,1,D,,,,2.1,2.6,3.75,2.2,2.4,3.6,2.2,2.62,3.5,2.25,2.35,3.7,,,1496.45,1454.49
SP2,08/06/03,Albacete,Getafe,3,1,H,1,1,D,1.615,3.1,5.5,1.7,3.1,4.65,1.7,3.0,4.5,1.66,3.1,5.0,1.65,3.0,5.0,,,1575.9,1465.48
SP2,08/06/03,Cordoba,Ferrol,1,2,A,0,1,A,2.0,2.75,3.8,2.05,2.67,3.75,2.0,2.6,3.9,2.0,2.75,3.8,2.0,2.75,3.6,,,1458.5,1429.04
SP2,08/06/03,Levante,Tenerife,2,1,H,1,1,D,1.8,2.9,4.5,1.88,2.88,4.0,2.0,2.7,3.8,,,,1.85,2.7,4.4,,,1524.56,1491.14
SP2,08/06/03,Numancia,Badajoz,4,0,H,2,0,H,1.8,3.1,4.0,1.9,2.85,4.0,1.75,3.2,4.0,1.83,2.9,4.2,1.95,2.95,3.5,,,1496.2,1392.99
SP2,08/06/03,Poli Ejido,Oviedo,1,0,H,1,0,H,2.1,2.75,3.5,2.1,2.6,3.75,2.2,2.6,3.3,1.85,3.0,4.0,2.1,2.7,3.4,,,1463.27,1457.81
SP2,08/06/03,Salamanca,Compostela,4,2,H,1,2,A,2.2,2.625,3.4,2.22,2.5,3.6,2.3,2.3,3.6,2.3,2.5,3.4,2.3,2.25,3.85,,,1493.9,1482.38
SP2,08/06/03,Xerez,Eibar,1,1,D,1,1,D,1.909,3.0,3.75,2.0,3.05,3.33,,,,2.0,3.0,3.4,2.05,2.95,3.2,,,1517.86,1436.86
SP2,14/06/03,Almeria,Leganes,0,2,A,0,2,A,2.2,2.625,3.4,2.1,2.6,3.55,2.1,2.7,3.3,2.25,2.37,3.75,2.2,2.3,4.0,,,1459.33,1461.08
SP2,14/06/03,Eibar,Sp Gijon,1,1,D,0,0,D,2.1,2.75,3.5,2.15,2.65,3.35,2.1,2.7,3.3,2.0,2.8,3.6,2.1,2.65,3.5,,,1442.84,1491.61
SP2,14/06/03,Ferrol,Levante,1,0,H,0,0,D,,,,1.8,3.35,3.5,,,,2.0,3.1,3.2,1.9,3.0,3.6,,,1445.99,1532.48
SP2,14/06/03,Getafe,Poli Ejido,2,0,H,1,0,H,2.2,2.5,3.75,2.1,2.5,3.75,,,,2.2,2.6,3.4,2.3,2.75,2.95,,,1459.74,1472.09
SP2,14/06/03,Numancia,Las Palmas,0,1,A,0,1,A,2.2,2.75,3.25,2.2,2.75,3.1,2.2,2.7,3.0,2.2,2.75,3.2,2.2,2.7,3.2,,,1502.12,1524.49
SP2,14/06/03,Tenerife,Murcia,2,1,H,1,0,H,2.5,2.75,2.75,2.5,2.7,2.7,2.4,2.7,2.8,2.6,2.75,2.6,2.5,2.7,2.7,,,1483.22,1609.42
SP2,15/06/03,Badajoz,Elche,2,3,A,1,1,D,,,,2.35,2.83,2.75,2.4,2.8,2.7,2.4,2.75,2.8,2.45,2.7,2.8,,,1387.07,1452.04
SP2,15/06/03,Compostela,Cordoba,1,2,A,1,0,H,2.2,2.75,3.25,2.25,2.75,3.0,2.2,2.7,3.0,2.3,2.75,3.0,2.3,2.7,3.0,,,1473.76,1441.55
SP2,15/06/03,Oviedo,Salamanca,0,3,A,0,1,A,1.909,3.0,3.75,1.83,3.25,3.5,,,,1.9,3.0,3.6,1.9,3.0,3.6,,,1448.99,1502.52
SP2,15/06/03,Terrassa,Xerez,2,0,H,1,0,H,1.727,3.1,4.5,1.6,3.35,4.5,,,,1.75,3.2,4.0,1.8,3.0,4.0,,,1439.87,1511.88
SP2,15/06/03,Zaragoza,Albacete,1,1,D,0,0,D,,,,2.2,2.4,3.7,2.2,2.5,3.3,,,,2.2,2.2,4.2,,,1570.22,1581.64
SP2,21/06/03,Albacete,Almeria,0,1,A,0,1,A,,,,,,,,,,,,,,,,,,1584.76,1443.39
SP2,21/06/03,Cordoba,Oviedo,1,0,H,0,0,D,,,,,,,,,,,,,,,,,,1458.59,1434.83
SP2,21/06/03,Elche,Numancia,1,1,D,0,0,D,,,,,,,1.9,2.3,5.0,,,,,,,,,1465.8,1486.87
SP2,21/06/03,Leganes,Eibar,0,1,A,0,1,A,1.833,3.1,3.75,,,,1.9,2.8,4.0,,,,,,,,,1477.02,1441.01
SP2,21/06/03,Levante,Compostela,3,4,A,2,0,H,2.2,2.75,3.2,,,,,,,,,,,,,,,1520.47,1456.72
SP2,21/06/03,Murcia,Ferrol,5,0,H,3,0,H,,,,,,,,,,,,,,,,,,1595.98,1458.0
SP2,21/06/03,Poli Ejido,Zaragoza,0,0,D,0,0,D,,,,,,,,,,,,,,,,,,1462.68,1567.1
SP2,21/06/03,Salamanca,Getafe,3,1,H,1,0,H,,,,,,,1.9,2.7,4.2,,,,,,,,,1516.68,1469.15
SP2,21/06/03,Sp Gijon,Terrassa,0,0,D,0,0,D,2.2,2.4,3.75,,,,2.2,2.2,4.0,,,,,,,,,1493.44,1451.37
SP2,21/06/03,Tenerife,Las Palmas,0,0,D,0,0,D,2.3,2.625,3.1,,,,2.3,2.7,3.0,,,,,,,,,1496.66,1539.74
SP2,21/06/03,Xerez,Badajoz,5,3,H,3,1,H,,,,,,,,,,,,,,,,,,1500.38,1373.31
SP2,28/06/03,Badajoz,Sp Gijon,0,3,A,0,1,A,,,,,,,,,,,,,,,,,,1367.99,1488.6
SP2,28/06/03,Numancia,Xerez,1,4,A,1,3,A,,,,,,,2.1,2.8,3.3,,,,,,,,,1489.66,1505.7
SP2,28/06/03,Oviedo,Levante,1,2,A,0,1,A,,,,,,,,,,,,,,,,,,1426.6,1502.48
SP2,28/06/03,Zaragoza,Salamanca,1,3,A,1,1,D,,,,,,,1.75,3.1,3.8,,,,,,,,,1566.94,1524.17
SP2,29/06/03,Almeria,Poli Ejido,1,1,D,0,0,D,,,,,,,,,,,,,,,,,,1463.4,1462.84
SP2,29/06/03,Compostela,Murcia,1,0,H,0,0,D,,,,,,,2.5,2.8,2.7,,,,,,,,,1474.71,1601.05
SP2,29/06/03,Eibar,Albacete,2,0,H,0,0,D,,,,,,,,,,,,,,,,,,1458.17,1564.75
SP2,29/06/03,Ferrol,Tenerife,0,1,A,0,0,D,,,,,,,,,,,,,,,,,,1452.93,1494.63
SP2,29/06/03,Getafe,Cordoba,1,1,D,0,1,A,,,,,,,,,,,,,,,,,,1461.66,1466.82
SP2,29/06/03,Las Palmas,Elche,4,1,H,2,0,H,,,,,,,1.9,2.7,4.0,,,,,,,,,1541.77,1463.01
SP2,29/06/03,Terrassa,Leganes,2,0,H,1,0,H,,,,,,,2.3,2.6,3.1,,,,,,,,,1456.21,1459.86
