Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,B365H,B365D,B365A,GBH,GBD,GBA,IWH,IWD,IWA,LBH,LBD,LBA,SOH,SOD,SOA,SBH,SBD,SBA,WHH,WHD,WHA,GB>2.5,GB<2.5,B365>2.5,B365<2.5,EloHome,EloAway
D1,03/05/03,Bochum,M'gladbach,1.0,1.0,D,1.0,1.0,D,1.909,3.1,3.6,2.0,3.15,3.5,2.0,2.8,3.6,2.0,3.0,3.4,2.0,3.1,3.4,2.0,3.1,3.4,2.0,3.2,3.2,1.75,1.9,1.72,2.0,1670.88,1652.17
D1,03/05/03,Cottbus,Hamburg,0.0,0.0,D,0.0,0.0,D,3.2,3.2,2.0,3.45,3.4,1.92,3.6,3.3,1.8,3.25,3.4,1.909,3.4,3.4,1.91,3.4,3.4,1.909,3.1,3.3,2.0,1.7,1.95,1.8,1.9,1592.3,1746.67
D1,03/05/03,Dortmund,Wolfsburg,2.0,2.0,D,1.0,0.0,H,1.444,3.75,6.0,1.4,4.0,7.2,1.35,4.0,7.0,1.4,3.75,7.0,1.4,3.75,7.5,1.4,3.75,7.5,1.4,3.75,7.0,1.65,2.0,1.8,1.9,1815.9,1696.83
D1,03/05/03,Hannover,Stuttgart,1.0,2.0,A,0.0,2.0,A,2.5,3.25,2.4,2.55,3.3,2.45,2.5,3.0,2.5,2.4,3.25,2.5,2.6,3.25,2.38,2.6,3.25,2.375,2.62,3.1,2.37,1.6,2.1,1.72,2.0,1686.95,1769.65
D1,03/05/03,Nurnberg,Munich 1860,1.0,2.0,A,1.0,0.0,H,2.1,3.4,2.8,2.0,3.45,3.2,1.85,3.4,3.3,2.1,3.4,2.875,2.1,3.4,2.88,2.1,3.4,2.875,2.1,3.4,2.8,1.7,1.95,1.83,1.83,1606.93,1694.05
D1,03/05/03,Werder Bremen,Hertha,4.0,2.0,H,3.0,1.0,H,2.3,3.2,2.625,2.4,3.25,2.65,2.4,3.0,2.6,2.375,3.2,2.6,2.38,3.25,2.6,2.375,3.25,2.6,2.4,3.25,2.5,1.7,1.95,1.8,1.9,1703.32,1788.36
D1,04/05/03,Hansa Rostock,Schalke 04,3.0,1.0,H,0.0,1.0,A,2.4,3.25,2.5,2.55,3.15,2.55,2.5,3.0,2.5,2.5,3.25,2.4,2.5,3.3,2.4,2.5,3.3,2.4,2.5,3.1,2.5,1.8,1.85,1.9,1.8,1639.05,1758.05
D1,04/05/03,Leverkusen,Bielefeld,3.0,1.0,H,1.0,1.0,D,1.667,3.3,4.5,1.6,3.6,5.0,1.7,3.2,4.2,1.667,3.4,4.333,1.67,3.4,4.5,1.667,3.4,4.5,1.66,3.3,4.5,1.65,2.0,1.72,2.0,1689.03,1682.67
D1,10/05/03,Dortmund,Nurnberg,4.0,1.0,H,1.0,0.0,H,1.333,4.0,8.0,1.3,4.7,8.5,1.25,4.5,9.0,1.286,4.5,8.0,1.3,4.5,8.0,1.3,4.5,8.0,1.33,4.2,7.5,1.63,2.1,1.72,2.0,1808.92,1593.97
D1,10/05/03,Hamburg,Leverkusen,4.0,1.0,H,1.0,0.0,H,1.8,3.5,3.5,1.95,3.3,3.5,2.0,3.1,3.2,1.909,3.2,3.5,1.8,3.5,3.6,1.833,3.5,3.5,1.72,3.4,4.0,1.7,2.0,1.72,2.0,1744.73,1697.82
D1,10/05/03,Hertha,Bayern Munich,3.0,6.0,A,1.0,5.0,A,2.1,3.4,2.8,2.1,3.4,3.0,2.0,3.2,3.1,2.1,3.4,2.875,2.1,3.4,2.88,2.1,3.4,2.875,2.1,3.3,2.87,1.7,2.0,1.72,2.0,1776.4,1887.08
D1,10/05/03,M'gladbach,Hansa Rostock,3.0,0.0,H,1.0,0.0,H,1.909,3.1,3.6,1.91,3.15,3.85,1.9,3.0,3.6,1.909,3.2,3.5,1.91,3.1,3.75,1.909,3.1,3.75,1.9,3.1,3.6,1.75,1.95,1.9,1.8,1656.28,1652.23
D1,10/05/03,Munich 1860,Cottbus,3.0,0.0,H,2.0,0.0,H,1.533,3.4,5.5,1.5,3.75,6.0,1.5,3.5,5.4,1.444,3.75,6.0,1.44,3.75,6.5,1.444,3.75,6.5,1.44,3.75,6.0,1.6,2.15,1.72,2.0,1707.01,1594.24
D1,10/05/03,Stuttgart,Werder Bremen,0.0,1.0,A,0.0,0.0,D,1.727,3.4,4.0,1.78,3.4,4.1,1.75,3.2,4.0,1.8,3.25,3.75,1.73,3.4,4.0,1.75,3.4,4.0,1.72,3.4,4.0,1.65,2.05,1.8,1.9,1782.77,1715.28
D1,10/05/03,Wolfsburg,Kaiserslautern,2.0,2.0,D,1.0,1.0,D,2.0,3.2,3.2,2.15,3.25,3.05,2.2,2.8,3.1,2.1,3.4,2.875,2.1,3.25,3.0,2.1,3.25,3.0,2.0,3.1,3.3,1.7,2.0,1.83,1.83,1703.81,1702.32
D1,11/05/03,Bielefeld,Bochum,1.0,3.0,A,1.0,1.0,D,2.0,3.2,3.2,1.98,3.05,3.7,2.0,2.9,3.4,2.0,3.0,3.4,2.0,3.0,3.5,2.0,3.0,3.5,2.1,3.0,3.2,1.7,1.9,1.8,1.9,1673.88,1666.77
D1,11/05/03,Schalke 04,Hannover,0.0,2.0,A,0.0,0.0,D,1.667,3.4,4.333,1.67,3.5,4.58,1.6,3.4,4.6,1.667,3.4,4.333,1.67,3.5,4.33,1.667,3.5,4.333,1.66,3.4,4.33,1.65,2.05,1.72,2.0,1744.87,1673.83
D1,17/05/03,Bayern Munich,Stuttgart,2.0,1.0,H,0.0,0.0,D,1.8,3.5,3.5,1.83,3.45,3.5,1.75,3.3,3.8,1.73,3.4,4.0,1.8,3.4,3.75,1.8,3.4,3.75,1.72,3.25,4.2,1.65,1.95,,,1899.2,1764.67
D1,17/05/03,Bochum,Hamburg,1.0,1.0,D,1.0,0.0,H,2.63,3.2,2.3,2.8,3.3,2.25,2.7,3.2,2.2,2.63,3.4,2.25,2.63,3.4,2.25,2.63,3.4,2.25,2.8,3.2,2.2,1.6,2.05,,,1683.01,1752.24
D1,17/05/03,Cottbus,Nurnberg,2.0,1.0,H,1.0,1.0,D,2.2,3.0,3.0,2.15,3.3,3.0,2.0,3.2,3.1,2.25,3.2,2.75,2.2,3.25,2.8,2.63,3.25,2.8,2.2,3.2,2.8,1.55,2.15,,,1588.56,1590.46
D1,17/05/03,Hannover,M'gladbach,2.0,2.0,D,1.0,0.0,H,2.0,2.88,3.6,2.1,2.82,3.65,2.0,2.5,4.0,2.1,2.75,3.5,2.1,2.8,3.5,2.1,2.8,3.5,2.1,2.6,3.75,1.75,1.85,,,1692.03,1665.14
D1,17/05/03,Hansa Rostock,Bielefeld,3.0,0.0,H,1.0,0.0,H,1.91,3.0,3.75,1.9,3.05,4.0,1.9,2.7,4.2,1.83,3.2,3.75,,,,1.91,2.9,4.0,2.0,2.75,3.8,1.8,1.8,,,1643.37,1657.64
D1,17/05/03,Kaiserslautern,Dortmund,0.0,0.0,D,0.0,0.0,D,2.63,2.88,2.5,2.6,2.9,2.55,2.6,2.8,2.6,2.63,2.88,2.5,2.7,2.88,2.5,2.7,2.88,2.5,2.9,2.9,2.3,1.75,1.85,,,1705.87,1812.43
D1,17/05/03,Leverkusen,Munich 1860,3.0,0.0,H,2.0,0.0,H,1.57,3.5,5.0,1.55,3.65,5.0,1.5,3.7,5.0,1.57,3.5,5.0,1.57,3.6,5.0,1.57,3.6,5.0,1.53,3.6,5.0,1.65,1.95,,,1690.31,1712.69
D1,17/05/03,Werder Bremen,Schalke 04,2.0,1.0,H,1.0,1.0,D,1.83,3.2,3.75,1.85,3.35,3.75,1.75,3.3,3.8,1.83,3.2,3.75,1.8,3.25,4.0,1.8,3.25,4.0,1.8,3.3,3.75,1.65,2.0,,,1733.38,1726.67
D1,17/05/03,Wolfsburg,Hertha,2.0,0.0,H,1.0,0.0,H,2.4,3.25,2.5,2.6,3.3,2.4,2.4,3.2,2.4,2.5,3.25,2.4,2.5,3.2,2.5,2.5,3.2,2.5,2.5,3.25,2.4,1.7,1.9,,,1700.26,1764.28
D1,24/05/03,Bielefeld,Hannover,0.0,1.0,A,0.0,0.0,D,1.615,3.5,4.5,1.55,3.75,5.0,1.45,3.8,5.4,1.571,3.5,5.0,,,,1.533,3.75,5.0,1.61,3.5,4.5,1.5,2.25,,,1648.16,1687.66
D1,24/05/03,Dortmund,Cottbus,1.0,1.0,D,1.0,0.0,H,1.125,6.5,12.0,1.14,6.5,12.0,1.15,6.0,12.0,1.143,5.5,15.0,1.14,6.0,13.0,1.143,6.0,13.0,1.14,6.0,12.0,1.5,2.25,,,1812.19,1597.62
D1,24/05/03,Hamburg,Hansa Rostock,2.0,0.0,H,1.0,0.0,H,1.286,4.5,8.0,1.27,5.0,8.0,1.25,4.5,9.0,1.286,4.5,8.0,1.3,4.33,8.5,1.3,4.333,8.5,1.33,4.33,7.0,1.55,2.15,,,1753.34,1652.85
D1,24/05/03,Hertha,Kaiserslautern,2.0,0.0,H,1.0,0.0,H,1.4,3.75,7.0,1.37,4.0,7.5,1.4,3.9,6.0,1.4,3.75,7.0,1.36,4.0,7.5,1.364,4.0,7.5,1.44,3.75,6.0,1.6,2.05,,,1753.07,1706.11
D1,24/05/03,M'gladbach,Werder Bremen,4.0,1.0,H,0.0,0.0,D,2.625,3.1,2.375,2.7,2.9,2.5,2.3,3.2,2.5,2.75,3.2,2.25,2.63,3.1,2.4,2.625,3.1,2.4,2.62,2.9,2.5,1.65,1.95,,,1669.51,1742.16
D1,24/05/03,Munich 1860,Bochum,2.0,4.0,A,1.0,1.0,D,1.8,3.3,3.75,1.75,3.4,4.0,1.7,3.2,4.2,1.8,3.25,3.75,1.8,3.5,3.75,1.8,3.4,3.75,1.66,3.5,4.2,1.5,2.25,,,1702.94,1681.91
D1,24/05/03,Nurnberg,Leverkusen,0.0,1.0,A,0.0,1.0,A,,,,5.75,4.25,1.42,4.4,3.7,1.55,6.0,3.75,1.444,6.5,4.33,1.36,6.5,4.333,1.364,6.0,4.5,1.36,,,,,1581.4,1700.06
D1,24/05/03,Schalke 04,Bayern Munich,1.0,0.0,H,1.0,0.0,H,2.25,3.4,2.6,2.45,3.2,2.55,2.3,3.2,2.5,2.4,3.25,2.5,2.38,3.4,2.5,2.375,3.4,2.5,2.62,3.1,2.37,1.65,1.95,,,1717.89,1904.35
D1,24/05/03,Stuttgart,Wolfsburg,2.0,0.0,H,2.0,0.0,H,1.5,3.6,5.5,1.45,3.85,6.0,1.55,3.5,4.8,1.5,3.4,6.0,1.5,3.5,6.0,1.5,3.5,6.0,1.53,3.25,6.0,1.6,2.05,,,1759.52,1711.47
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
