Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,B365H,B365D,B365A,GBH,GBD,GBA,IWH,IWD,IWA,LBH,LBD,LBA,SBH,SBD,SBA,WHH,WHD,WHA,GB>2.5,GB<2.5,EloHome,EloAway
F1,19/04/03,Sochaux,Guingamp,0,0,D,0,0,D,1.833,3.2,3.75,1.92,3.2,3.7,1.85,3.1,3.6,1.8,3.2,4.0,1.8,3.2,4.0,1.83,3.2,3.75,2.15,1.55,1735.07,1661.89
F1,20/04/03,Lens,Marseille,0,1,A,0,1,A,2.375,3.0,2.7,2.4,3.1,2.75,2.3,2.8,2.9,2.25,3.2,2.75,2.4,3.0,2.75,2.25,3.0,2.87,2.05,1.6,1738.42,1726.62
F1,20/04/03,Monaco,Strasbourg,2,0,H,1,0,H,1.5,3.4,6.0,1.45,3.7,6.9,1.4,3.7,6.5,1.4,3.75,7.0,1.4,3.75,7.5,1.44,3.5,7.0,1.85,1.75,1755.59,1647.34
F1,03/05/03,Bordeaux,Auxerre,0,1,A,0,0,D,1.8,3.0,4.2,1.8,3.2,4.25,1.8,3.1,3.8,1.8,3.2,4.0,1.8,3.2,4.0,1.8,3.1,4.0,1.9,1.75,1765.12,1720.18
F1,03/05/03,Guingamp,Lens,1,0,H,1,0,H,1.909,3.0,3.75,1.95,3.1,3.75,1.9,3.0,3.6,1.909,3.2,3.5,2.0,2.875,3.75,1.9,3.1,3.6,2.0,1.65,1667.65,1722.03
F1,03/05/03,Le Havre,Ajaccio,0,1,A,0,0,D,1.833,3.2,3.75,1.85,3.15,4.1,1.8,3.1,3.8,1.8,3.2,4.0,1.833,3.1,4.0,2.0,3.0,3.4,2.0,1.65,1603.22,1603.26
F1,03/05/03,Lille,Rennes,1,0,H,1,0,H,2.0,3.0,3.4,2.02,3.0,3.65,1.9,3.0,3.6,2.0,3.0,3.4,2.0,3.0,3.5,2.0,2.87,3.6,2.1,1.6,1643.37,1638.19
F1,03/05/03,Marseille,Bastia,2,1,H,1,0,H,1.333,4.0,8.0,1.37,4.0,8.0,1.35,3.8,7.5,1.4,3.75,7.0,1.4,3.75,7.5,1.4,3.6,7.5,1.85,1.8,1743.01,1657.13
F1,03/05/03,Montpellier,Nantes,1,0,H,1,0,H,2.3,3.2,2.625,2.45,3.0,2.75,2.4,3.0,2.6,2.375,3.2,2.6,2.375,3.0,2.75,2.3,3.1,2.75,2.0,1.65,1629.61,1736.49
F1,03/05/03,Nice,Sedan,0,0,D,0,0,D,1.667,3.3,4.5,1.62,3.4,5.2,1.7,3.1,4.4,1.667,3.25,4.5,1.615,3.4,5.0,1.61,3.3,5.0,2.0,1.65,1709.76,1593.81
F1,03/05/03,Strasbourg,Lyon,0,4,A,0,1,A,3.2,3.2,2.0,3.35,3.2,2.03,3.2,2.9,2.1,3.0,3.2,2.1,3.4,3.1,2.0,3.1,3.1,2.1,1.95,1.7,1641.55,1813.89
F1,03/05/03,Troyes,Sochaux,0,2,A,0,0,D,2.5,3.1,2.5,2.7,3.1,2.43,,,,2.75,3.2,2.25,2.6,3.2,2.4,2.62,3.1,2.37,2.0,1.65,1587.38,1729.31
F1,04/05/03,Paris SG,Monaco,2,1,H,0,1,A,2.5,3.1,2.5,2.45,3.05,2.73,2.4,3.0,2.6,2.5,2.875,2.625,2.5,3.0,2.6,2.37,3.1,2.62,1.85,1.8,1720.03,1761.38
F1,10/05/03,Ajaccio,Nice,2,0,H,1,0,H,2.3,3.0,2.8,2.33,3.1,2.85,2.3,2.9,2.8,2.4,3.25,2.5,2.3,3.1,2.8,2.4,2.9,2.75,2.35,1.45,1619.26,1702.86
F1,10/05/03,Auxerre,Lille,0,0,D,0,0,D,1.571,3.25,5.5,1.55,3.4,6.0,1.6,3.1,5.2,1.615,3.25,5.0,1.571,3.4,5.5,1.57,3.3,5.5,2.15,1.55,1737.61,1652.2
F1,10/05/03,Bordeaux,Le Havre,2,0,H,2,0,H,1.444,3.6,6.5,1.45,3.75,6.75,1.4,3.7,6.5,1.5,3.4,6.0,1.444,3.75,6.5,1.44,3.6,6.5,2.15,1.55,1747.69,1587.22
F1,10/05/03,Lens,Troyes,1,0,H,0,0,D,1.615,3.5,4.5,1.5,3.65,6.0,,,,1.444,3.6,6.5,1.571,3.4,5.5,1.53,3.4,5.5,2.05,1.6,1711.16,1576.38
F1,10/05/03,Monaco,Montpellier,3,1,H,0,0,D,1.444,3.6,6.5,1.4,3.85,7.5,1.4,3.7,6.5,1.5,3.4,6.0,1.4,3.75,7.5,1.5,3.4,6.0,1.95,1.65,1750.97,1642.36
F1,10/05/03,Nantes,Guingamp,0,4,A,0,2,A,2.1,3.2,3.0,2.0,3.15,3.5,2.0,2.9,3.4,2.1,3.2,3.0,2.0,3.1,3.4,1.9,3.1,3.6,2.05,1.6,1723.74,1678.52
F1,10/05/03,Rennes,Strasbourg,2,3,A,1,1,D,1.667,3.25,4.5,1.67,3.3,5.0,1.7,3.0,4.6,1.727,3.2,4.333,1.7,3.25,4.5,1.8,3.1,4.0,1.95,1.65,1629.36,1631.62
F1,10/05/03,Sedan,Bastia,2,2,D,1,2,A,1.615,3.25,5.0,1.57,3.4,5.75,,,,1.667,3.25,4.5,1.615,3.25,5.2,1.72,3.2,4.33,1.9,1.7,1600.71,1650.74
F1,10/05/03,Sochaux,Marseille,3,0,H,1,0,H,2.3,3.2,2.625,2.35,3.2,2.7,2.5,3.0,2.5,2.25,3.2,2.75,2.3,3.2,2.75,2.25,3.2,2.75,2.05,1.6,1740.31,1749.4
F1,11/05/03,Lyon,Paris SG,1,0,H,1,0,H,1.667,3.4,4.333,1.6,3.55,5.0,1.65,3.3,4.4,1.615,3.25,5.0,1.615,3.4,5.0,1.66,3.3,4.5,1.75,1.85,1823.82,1730.44
F1,20/05/03,Bastia,Sochaux,2,2,D,1,2,A,2.75,3.2,2.25,2.75,3.2,2.27,,,,,,,2.75,3.25,2.25,,,,2.05,1.6,1652.53,1749.61
F1,20/05/03,Guingamp,Monaco,3,1,H,1,0,H,2.8,3.2,2.2,2.6,3.15,2.4,3.0,3.3,2.0,2.8,3.2,2.2,2.625,3.3,2.3,,,,1.95,1.65,1695.96,1756.75
F1,20/05/03,Le Havre,Lens,1,3,A,0,1,A,1.833,3.2,3.75,1.85,3.35,3.55,,,,1.909,3.2,3.5,1.8,3.25,4.0,,,,2.15,1.55,1582.66,1716.3
F1,20/05/03,Lille,Ajaccio,2,0,H,0,0,D,1.909,2.875,4.0,2.0,2.85,4.2,,,,1.833,3.0,4.0,1.85,2.9,4.333,,,,2.05,1.6,1658.3,1631.17
F1,20/05/03,Marseille,Sedan,4,2,H,2,0,H,1.444,3.6,6.5,1.45,3.75,6.15,1.5,3.5,5.4,1.5,3.4,6.0,1.444,3.75,6.5,,,,1.9,1.7,1740.1,1598.92
F1,20/05/03,Montpellier,Lyon,1,1,D,1,1,D,3.5,3.2,1.909,3.25,3.05,2.05,3.6,2.7,2.0,3.75,3.0,1.909,3.75,3.0,1.909,,,,1.95,1.65,1636.58,1830.0
F1,20/05/03,Nice,Bordeaux,1,1,D,1,0,H,2.5,3.25,2.4,2.6,3.15,2.4,,,,2.5,3.2,2.5,2.7,3.2,2.3,,,,2.15,1.55,1690.95,1752.25
F1,20/05/03,Paris SG,Rennes,0,0,D,0,0,D,1.833,3.2,3.75,1.83,3.35,3.65,,,,1.8,3.2,4.0,1.8,3.4,3.75,,,,1.95,1.65,1724.26,1613.43
F1,20/05/03,Strasbourg,Auxerre,1,2,A,1,1,D,2.75,3.2,2.25,2.7,3.15,2.33,,,,2.6,3.2,2.375,2.8,3.2,2.25,,,,2.05,1.6,1647.55,1731.51
F1,20/05/03,Troyes,Nantes,2,0,H,0,0,D,2.625,3.1,2.375,2.65,3.1,2.4,,,,2.25,3.2,2.75,2.625,3.1,2.4,,,,2.15,1.55,1571.24,1706.3
F1,24/05/03,Ajaccio,Strasbourg,0,0,D,0,0,D,1.615,2.9,6.0,1.55,2.95,7.0,,,,1.5,3.6,5.5,1.533,3.0,7.0,1.57,2.87,7.0,,,1623.05,1634.47
F1,24/05/03,Auxerre,Paris SG,2,0,H,2,0,H,1.615,3.5,4.5,1.55,3.7,4.7,,,,1.615,3.5,4.5,1.571,3.5,5.0,1.57,3.75,4.5,,,1744.59,1717.49
F1,24/05/03,Bordeaux,Lille,2,0,H,1,0,H,1.333,4.0,8.0,1.28,4.75,7.5,,,,1.25,4.5,10.0,1.286,4.333,8.5,1.28,4.5,8.0,,,1753.64,1666.42
F1,24/05/03,Le Havre,Nice,2,1,H,1,0,H,1.909,3.5,3.2,1.75,3.25,4.2,,,,2.0,3.4,3.0,1.85,3.25,3.6,1.9,3.75,3.0,,,1571.37,1689.56
F1,24/05/03,Lens,Bastia,2,0,H,1,0,H,1.727,3.2,4.333,1.75,3.25,4.0,,,,1.615,3.25,5.0,1.667,3.2,4.75,1.66,3.3,4.5,,,1727.59,1652.42
F1,24/05/03,Lyon,Guingamp,1,4,A,0,2,A,1.909,3.5,3.2,1.85,3.75,3.1,,,,1.909,3.25,3.4,1.909,3.4,3.25,2.0,3.6,2.87,,,1826.72,1707.06
F1,24/05/03,Monaco,Troyes,6,0,H,3,0,H,1.333,3.75,9.0,1.27,4.5,9.0,,,,,,,1.3,4.2,8.5,1.4,3.6,7.5,,,1745.65,1585.0
F1,24/05/03,Nantes,Marseille,1,0,H,0,0,D,2.75,3.2,2.25,,,,,,,3.6,3.4,1.8,2.8,3.25,2.2,2.5,3.4,2.3,,,1692.54,1745.09
F1,24/05/03,Rennes,Montpellier,3,1,H,1,1,D,1.615,3.25,5.0,1.5,3.15,7.0,,,,1.444,3.6,6.5,1.571,3.25,5.5,1.57,3.1,6.0,,,1620.2,1639.86
F1,24/05/03,Sochaux,Sedan,2,1,H,1,0,H,1.615,3.6,4.333,1.6,3.7,4.3,,,,1.4,4.0,6.5,1.615,3.75,4.2,1.61,3.75,4.2,,,1749.72,1593.93
