Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,B365H,B365D,B365A,GBH,GBD,GBA,IWH,IWD,IWA,LBH,LBD,LBA,SOH,SOD,SOA,SBH,SBD,SBA,WHH,WHD,WHA,GB>2.5,GB<2.5,B365>2.5,B365<2.5,EloHome,EloAway
SP1,13/04/03,Valencia,Osasuna,1,0,H,1,0,H,1.444,3.6,6.5,1.45,3.75,6.8,1.45,3.8,5.4,1.444,3.6,6.5,1.44,3.6,7.0,1.444,3.6,7.0,1.4,3.5,8.0,1.8,1.8,,,1778.9,1616.95
SP1,13/04/03,Vallecano,Ath Bilbao,1,1,D,0,0,D,2.375,3.1,2.625,2.4,3.1,2.75,2.4,2.9,2.7,2.25,3.2,2.75,2.38,3.1,2.7,2.375,3.1,2.7,2.3,3.1,2.75,1.85,1.75,,,1620.37,1664.65
SP1,19/04/03,Real Madrid,Barcelona,1,1,D,1,1,D,1.667,3.3,4.5,1.71,3.33,4.55,1.7,3.2,4.2,1.667,3.25,4.5,1.7,3.25,4.5,1.7,3.25,4.5,1.66,3.3,4.5,1.6,2.05,1.72,2.0,1845.54,1692.61
SP1,19/04/03,Valladolid,Valencia,1,0,H,0,0,D,2.875,3.0,2.25,2.65,3.15,2.45,2.7,2.9,2.4,2.875,3.0,2.25,2.8,3.1,2.3,2.8,3.1,2.3,2.87,3.1,2.2,1.9,1.7,2.1,1.66,1613.19,1783.43
SP1,19/04/03,Villarreal,Mallorca,1,1,D,1,1,D,2.1,3.2,3.0,2.15,3.15,3.15,2.1,2.9,3.2,2.0,3.2,3.2,2.1,3.1,3.2,2.1,3.1,3.2,2.2,3.1,2.87,1.8,1.8,2.1,1.66,1650.72,1660.3
SP1,20/04/03,Alaves,Malaga,0,1,A,0,0,D,2.25,3.0,2.875,2.3,3.1,2.9,2.2,2.9,3.0,2.2,3.2,2.8,2.25,3.1,2.88,2.25,3.1,2.875,2.25,3.1,2.8,1.8,1.8,2.0,1.72,1622.31,1692.32
SP1,20/04/03,Betis,Ath Madrid,2,2,D,0,1,A,1.909,3.2,3.5,2.07,3.25,3.2,2.0,3.0,3.3,1.909,3.2,3.5,2.0,3.1,3.4,2.0,3.1,3.4,2.0,3.0,3.4,1.75,1.85,1.9,1.8,1695.59,1681.47
SP1,20/04/03,Espanol,Ath Bilbao,3,3,D,0,3,A,1.909,3.2,3.5,2.0,3.25,3.4,1.9,3.1,3.5,1.909,3.2,3.5,2.0,3.1,3.4,2.0,3.1,3.4,2.0,3.1,3.3,1.75,1.85,1.83,1.83,1653.05,1666.64
SP1,20/04/03,La Coruna,Sevilla,3,1,H,2,0,H,1.5,3.4,6.0,1.51,3.5,6.4,1.45,3.6,5.8,1.444,3.6,6.5,1.5,3.5,6.0,1.5,3.5,6.0,1.5,3.4,6.0,1.7,1.9,1.83,1.83,1835.96,1714.45
SP1,20/04/03,Osasuna,Celta,0,2,A,0,1,A,2.625,3.1,2.375,2.65,3.15,2.45,2.5,3.0,2.5,2.625,2.875,2.5,2.63,3.1,2.4,2.625,3.1,2.4,2.75,3.1,2.3,1.9,1.7,2.2,1.61,1612.42,1744.88
SP1,20/04/03,Santander,Recreativo,1,0,H,0,0,D,1.909,3.2,3.5,2.0,3.25,3.4,1.9,3.1,3.5,2.0,3.0,3.4,2.0,3.2,3.3,2.0,3.2,3.3,2.1,3.1,3.1,1.8,1.8,2.0,1.72,1635.4,1637.81
SP1,20/04/03,Sociedad,Vallecano,5,0,H,1,0,H,1.364,3.75,8.0,1.41,3.8,7.6,1.4,3.7,6.5,1.364,3.75,8.0,1.4,3.75,7.5,1.4,3.75,7.5,1.4,3.75,7.0,1.65,1.95,1.72,2.0,1770.58,1618.38
SP1,26/04/03,Ath Bilbao,Betis,3,1,H,3,1,H,2.2,3.0,3.0,2.15,3.15,3.15,2.1,2.9,3.2,2.0,3.0,3.4,2.1,3.2,3.1,2.1,3.1,3.2,2.0,3.1,3.3,1.8,1.8,1.9,1.9,1669.69,1691.63
SP1,26/04/03,Ath Madrid,Osasuna,0,1,A,0,1,A,1.667,3.3,4.5,1.66,3.35,5.0,1.6,3.3,4.8,1.571,3.25,5.5,1.62,3.4,5.0,1.615,3.4,5.0,1.57,3.5,5.0,1.85,1.75,2.0,1.8,1685.43,1601.08
SP1,27/04/03,Barcelona,Sociedad,2,1,H,2,0,H,2.2,3.0,3.0,2.25,3.25,2.8,1.8,3.1,3.8,2.2,3.25,2.75,2.2,3.25,2.8,2.2,3.2,2.9,2.0,3.2,3.2,1.6,2.05,1.75,2.05,1700.38,1775.32
SP1,27/04/03,Celta,Valladolid,0,0,D,0,0,D,1.533,3.4,5.5,1.6,3.4,5.25,1.5,3.5,5.4,1.444,3.6,6.5,1.53,3.4,6.0,1.533,3.4,6.0,1.5,3.4,6.0,1.8,1.8,2.05,1.75,1756.22,1628.18
SP1,27/04/03,Malaga,Santander,2,2,D,0,0,D,1.727,3.2,4.333,1.8,3.25,4.2,1.8,3.1,3.8,1.727,3.2,4.333,1.83,3.25,3.75,1.75,3.2,4.333,1.72,3.2,4.33,1.7,1.9,1.9,1.9,1705.9,1644.48
SP1,27/04/03,Mallorca,La Coruna,3,0,H,2,0,H,3.0,3.0,2.2,2.95,3.25,2.2,2.9,3.0,2.2,3.2,3.2,2.0,3.0,3.1,2.2,3.0,3.1,2.2,2.87,3.1,2.2,1.7,1.9,1.85,1.95,1663.48,1841.42
SP1,27/04/03,Recreativo,Villarreal,5,0,H,1,0,H,2.2,3.0,3.0,2.1,3.1,3.3,2.2,2.8,3.1,1.909,3.2,3.5,2.1,3.1,3.2,2.1,3.1,3.2,2.0,3.1,3.3,1.9,1.7,1.95,1.85,1628.73,1647.54
SP1,27/04/03,Sevilla,Real Madrid,1,3,A,1,1,D,3.4,3.25,1.909,4.0,3.4,1.78,3.6,3.1,1.85,3.75,3.2,1.833,3.75,3.25,1.83,3.75,3.1,1.909,3.5,3.2,1.9,1.65,1.95,1.85,1.95,1708.99,1837.77
SP1,27/04/03,Valencia,Alaves,3,0,H,1,0,H,1.364,3.75,8.0,1.4,3.9,7.4,1.4,3.7,6.5,1.364,3.75,8.0,1.36,3.75,8.5,1.364,3.75,8.5,1.36,3.75,8.0,1.8,1.8,1.95,1.85,1768.44,1608.73
SP1,27/04/03,Vallecano,Espanol,0,3,A,0,1,A,2.3,3.2,2.625,2.38,3.15,2.75,2.2,2.9,3.0,2.2,3.2,2.8,2.38,3.0,2.75,2.375,3.1,2.7,2.25,3.1,2.8,1.8,1.8,1.95,1.85,1613.64,1650.0
SP1,03/05/03,Real Madrid,Mallorca,1,5,A,1,0,H,1.286,4.5,8.0,1.3,4.65,8.5,1.4,3.9,6.0,1.286,4.333,9.0,1.3,4.33,8.5,1.3,4.333,8.5,1.28,4.33,8.5,1.69,2.05,1.61,2.2,1849.24,1678.74
SP1,03/05/03,Sociedad,Sevilla,1,0,H,1,0,H,1.571,3.5,5.0,1.58,3.6,5.2,1.6,3.4,4.6,1.571,3.25,5.5,1.53,3.5,5.5,1.533,3.5,5.5,1.57,3.5,5.0,1.86,1.93,1.83,1.83,1763.72,1697.52
SP1,04/05/03,Alaves,Celta,0,0,D,0,0,D,3.0,3.2,2.1,2.8,3.15,2.33,2.7,3.0,2.3,2.8,3.2,2.2,2.88,3.1,2.25,2.875,3.1,2.25,2.8,3.1,2.25,2.15,1.7,2.1,1.66,1604.15,1749.02
SP1,04/05/03,Barcelona,Vallecano,3,0,H,0,0,D,1.333,4.0,8.0,1.27,4.85,9.0,1.25,4.5,9.0,1.3,4.333,8.0,1.3,4.33,8.5,1.3,4.333,8.5,1.28,4.33,8.5,1.58,2.27,1.66,2.1,1711.98,1598.88
SP1,04/05/03,Betis,Espanol,1,1,D,1,0,H,1.833,3.2,3.75,1.8,3.35,4.0,1.9,3.0,3.6,1.8,3.2,4.0,1.8,3.2,4.0,1.8,3.2,4.0,1.9,3.0,3.75,1.93,1.83,1.9,1.8,1681.89,1664.76
SP1,04/05/03,La Coruna,Recreativo,5,0,H,4,0,H,1.364,3.75,8.0,1.35,4.25,7.8,1.35,4.0,7.0,1.364,3.75,8.0,1.33,4.0,8.5,1.333,4.0,8.5,1.36,3.75,8.0,1.75,1.95,1.72,2.0,1826.16,1638.36
SP1,04/05/03,Osasuna,Ath Bilbao,1,5,A,0,3,A,2.25,3.0,2.875,1.95,3.35,3.35,2.2,2.9,3.0,2.1,3.2,3.0,2.3,3.1,2.8,2.25,3.1,2.9,2.2,3.1,2.87,,,2.0,1.72,1619.65,1679.43
SP1,04/05/03,Santander,Valencia,2,1,H,2,1,H,2.625,3.1,2.375,2.85,3.1,2.32,2.9,3.0,2.2,2.6,3.2,2.375,2.8,3.1,2.3,2.8,3.1,2.3,2.75,3.1,2.3,2.0,1.78,2.0,1.72,1649.9,1773.02
SP1,04/05/03,Valladolid,Ath Madrid,3,1,H,1,0,H,2.2,3.2,2.8,2.25,3.15,2.92,2.1,3.0,3.1,2.2,3.2,2.8,2.25,3.1,2.88,2.25,3.1,2.875,2.2,3.1,2.87,1.9,1.78,2.0,1.72,1635.38,1666.86
SP1,04/05/03,Villarreal,Malaga,0,0,D,0,0,D,2.25,3.0,2.875,2.25,3.1,2.97,2.3,3.0,2.7,2.2,3.2,2.8,2.3,3.1,2.8,2.3,3.2,2.8,2.25,3.1,2.8,2.03,1.77,2.0,1.72,1637.91,1700.48
SP1,10/05/03,Ath Bilbao,Valladolid,0,0,D,0,0,D,1.727,3.2,4.333,1.7,3.35,4.65,1.75,3.2,4.0,1.667,3.25,4.5,1.7,3.25,4.5,1.7,3.25,4.5,1.66,3.3,4.5,1.75,1.85,1.83,1.83,1693.37,1645.45
SP1,10/05/03,Ath Madrid,Alaves,0,1,A,0,0,D,1.727,3.2,4.333,1.7,3.35,4.65,1.75,3.2,4.0,1.667,3.25,4.5,1.67,3.4,4.5,1.667,3.4,4.5,1.66,3.3,4.5,1.75,1.85,2.0,1.72,1656.79,1605.76
SP1,10/05/03,Espanol,Osasuna,0,0,D,0,0,D,1.727,3.2,4.333,1.75,3.25,4.5,1.75,3.2,4.0,1.727,3.2,4.333,1.73,3.25,4.33,1.727,3.25,4.333,1.66,3.3,4.5,1.8,1.8,2.1,1.66,1668.82,1605.71
SP1,10/05/03,Malaga,La Coruna,0,2,A,0,1,A,2.875,3.0,2.25,2.95,3.2,2.2,2.9,3.0,2.2,2.75,3.2,2.25,,,,2.875,3.1,2.25,2.75,3.1,2.3,1.7,1.9,2.0,1.72,1701.82,1830.17
SP1,10/05/03,Recreativo,Real Madrid,0,0,D,0,0,D,4.5,3.3,1.667,5.0,3.5,1.62,4.4,3.3,1.65,4.5,3.25,1.667,5.0,3.4,1.62,5.0,3.4,1.615,4.33,3.4,1.66,1.65,1.95,1.72,2.0,1634.35,1828.59
SP1,11/05/03,Celta,Santander,2,2,D,1,0,H,1.667,3.3,4.5,1.65,3.4,5.0,1.7,3.2,4.2,1.571,3.25,5.5,1.57,3.4,5.5,1.571,3.4,5.5,1.57,3.5,5.0,1.75,1.85,2.0,1.72,1747.41,1663.23
SP1,11/05/03,Mallorca,Sociedad,1,3,A,0,2,A,2.375,3.1,2.625,2.3,3.2,2.8,2.3,3.0,2.7,2.375,3.2,2.6,2.38,3.1,2.7,2.375,3.1,2.7,2.25,3.1,2.8,1.7,1.9,1.8,1.9,1699.39,1770.66
SP1,11/05/03,Sevilla,Barcelona,0,0,D,0,0,D,2.625,3.1,2.375,2.85,3.2,2.25,2.9,3.0,2.2,2.6,3.2,2.375,2.75,3.2,2.3,2.75,3.2,2.3,2.75,3.1,2.3,1.7,1.9,1.9,1.8,1690.58,1717.65
SP1,11/05/03,Valencia,Villarreal,1,2,A,0,2,A,1.444,3.6,6.5,1.45,3.7,7.2,1.4,3.7,6.5,1.364,3.75,8.0,1.44,3.6,7.0,1.444,3.6,7.0,1.44,3.6,6.5,1.75,1.85,1.9,1.8,1759.69,1636.57
SP1,11/05/03,Vallecano,Betis,1,1,D,1,1,D,2.5,3.1,2.5,2.55,3.2,2.5,2.5,3.0,2.5,2.5,3.2,2.5,2.5,3.2,2.5,2.5,3.2,2.5,2.5,3.1,2.5,1.7,1.9,1.9,1.8,1593.21,1677.83
SP1,17/05/03,La Coruna,Valencia,1,2,A,0,1,A,1.73,3.2,4.33,1.67,3.5,4.6,1.75,3.2,4.0,1.67,3.25,4.5,1.73,3.25,4.33,1.73,3.25,4.33,1.66,3.4,4.33,1.85,1.75,,,1841.65,1740.11
SP1,17/05/03,Santander,Ath Madrid,0,2,A,0,0,D,1.91,3.2,3.5,2.0,3.0,3.75,1.9,3.0,3.6,1.83,3.0,4.0,1.91,3.2,3.6,1.91,3.2,3.6,1.83,3.0,4.0,1.75,1.85,,,1669.3,1639.17
SP1,18/05/03,Alaves,Ath Bilbao,2,4,A,2,1,H,2.38,3.1,2.63,2.4,3.0,2.85,2.3,2.9,2.8,2.25,3.2,2.75,2.4,3.1,2.63,2.4,3.1,2.63,2.4,3.1,2.6,1.7,1.9,,,1623.38,1688.35
SP1,18/05/03,Barcelona,Mallorca,1,2,A,0,1,A,1.73,3.4,4.0,1.75,3.25,4.5,1.6,3.4,4.6,1.62,3.5,4.5,1.73,3.4,4.2,1.73,3.4,4.2,2.2,3.1,2.87,1.7,2.0,,,1720.24,1685.86
SP1,18/05/03,Osasuna,Betis,2,1,H,2,1,H,2.3,3.2,2.63,2.3,3.1,2.9,2.2,3.0,2.9,2.25,3.2,2.75,2.25,3.25,2.75,2.25,3.2,2.75,1.72,3.2,4.33,1.8,1.8,,,1611.18,1678.38
SP1,18/05/03,Real Madrid,Malaga,5,1,H,3,0,H,1.29,4.5,8.0,1.33,4.25,8.5,1.35,4.0,7.0,1.33,4.0,8.0,1.29,4.5,8.5,1.29,4.5,8.5,1.3,4.33,8.0,1.5,2.25,,,1825.28,1690.34
SP1,18/05/03,Sevilla,Vallecano,3,3,D,1,0,H,1.62,3.25,5.0,1.6,3.5,5.25,,,,1.62,3.25,5.0,1.57,3.5,5.0,1.57,3.5,5.0,1.61,3.3,5.0,1.8,1.8,,,1687.99,1592.66
SP1,18/05/03,Sociedad,Recreativo,1,0,H,1,0,H,1.36,3.75,8.0,1.35,4.1,8.5,1.35,4.0,7.0,1.33,4.0,8.0,1.36,4.0,7.5,1.36,4.0,7.5,1.33,4.0,8.0,1.6,2.05,,,1784.19,1637.66
SP1,18/05/03,Valladolid,Espanol,1,1,D,1,1,D,2.1,2.8,3.4,2.2,2.8,3.45,2.0,2.8,3.6,2.1,2.75,3.5,2.1,2.8,3.5,2.1,2.8,3.5,2.1,2.87,3.3,1.9,1.7,,,1650.47,1663.35
SP1,18/05/03,Villarreal,Celta,5,0,H,0,0,D,2.5,3.1,2.5,2.55,3.0,2.65,2.5,3.0,2.5,2.5,2.88,2.63,2.5,3.0,2.6,2.5,3.0,2.6,2.62,2.9,2.5,1.85,1.75,,,1656.15,1741.34
SP1,24/05/03,Ath Bilbao,Santander,2,1,H,0,0,D,1.667,3.3,4.5,1.7,3.4,4.5,1.7,3.1,4.4,1.615,3.25,5.0,1.67,3.25,4.75,1.667,3.3,4.6,1.66,3.3,4.5,1.75,1.95,,,1702.11,1652.33
SP1,24/05/03,Ath Madrid,Villarreal,3,2,H,1,2,A,1.833,3.2,3.75,1.9,3.25,3.75,1.8,3.1,3.8,1.833,3.0,4.0,1.83,3.2,3.75,1.85,3.2,3.75,1.83,3.2,3.75,1.9,1.8,,,1656.14,1668.12
SP1,24/05/03,Celta,La Coruna,3,0,H,0,0,D,2.4,3.25,2.5,2.7,3.2,2.4,2.6,3.0,2.4,2.75,3.0,2.375,2.63,3.2,2.38,2.7,3.1,2.4,2.5,3.1,2.5,1.9,1.8,,,1729.37,1822.62
SP1,24/05/03,Valencia,Real Madrid,1,2,A,1,1,D,2.5,3.1,2.5,2.7,3.2,2.4,2.6,3.0,2.4,2.5,3.2,2.5,2.63,3.2,2.38,2.6,3.2,2.4,2.5,3.1,2.5,1.85,1.85,,,1759.14,1830.42
SP1,24/05/03,Vallecano,Osasuna,0,0,D,0,0,D,2.375,3.1,2.625,2.37,3.2,2.7,2.2,3.1,2.8,2.5,3.2,2.5,2.38,3.2,2.63,2.4,3.2,2.6,2.4,3.25,2.5,1.95,1.75,,,1599.03,1622.5
SP1,25/05/03,Betis,Valladolid,2,2,D,0,0,D,1.909,3.2,3.5,1.9,3.1,4.0,1.8,3.1,3.8,1.909,2.875,4.0,1.8,3.2,4.0,1.8,3.2,4.0,1.9,3.2,3.5,1.95,1.75,,,1667.06,1647.4
SP1,25/05/03,Espanol,Alaves,3,1,H,1,0,H,1.727,3.2,4.333,1.75,3.25,4.25,1.85,3.0,3.8,1.727,3.2,4.333,1.73,3.25,4.33,1.75,3.2,4.333,1.8,3.1,4.0,1.9,1.8,,,1666.42,1609.62
SP1,25/05/03,Malaga,Sociedad,0,2,A,0,0,D,2.75,3.25,2.2,2.9,3.3,2.2,2.8,3.1,2.2,2.8,3.2,2.2,2.88,3.25,2.2,2.8,3.25,2.2,2.8,3.2,2.2,1.8,1.9,,,1685.2,1789.06
SP1,25/05/03,Mallorca,Sevilla,1,3,A,1,1,D,1.727,3.2,4.333,1.75,3.25,4.5,1.75,3.2,4.0,1.615,3.25,5.0,1.73,3.25,4.33,1.727,3.25,4.333,1.8,3.1,4.0,1.95,1.75,,,1702.97,1681.62
SP1,25/05/03,Recreativo,Barcelona,1,3,A,0,1,A,2.625,3.2,2.3,2.8,3.2,2.3,3.0,3.1,2.1,2.8,3.2,2.2,2.88,3.25,2.2,2.8,3.25,2.2,2.8,3.2,2.2,1.75,1.95,,,1632.79,1703.13
SP1,31/05/03,Real Madrid,Celta,1,1,D,0,1,A,1.44,3.75,6.0,1.4,4.1,7.0,1.45,3.8,5.4,1.4,3.75,7.0,1.33,4.0,8.5,1.33,4.0,9.0,1.4,3.75,7.0,1.7,2.0,,,1843.95,1741.63
SP1,01/06/03,Alaves,Betis,0,1,A,0,0,D,1.83,3.4,3.5,1.9,3.5,3.35,1.75,3.3,3.8,2.0,3.2,3.2,,,,1.85,3.25,3.6,1.8,3.4,3.6,1.75,1.95,,,1602.41,1662.92
SP1,01/06/03,Barcelona,Malaga,2,1,H,1,0,H,1.36,4.0,7.0,1.4,4.1,7.0,1.35,4.0,7.0,1.44,3.6,6.5,1.36,4.0,7.5,1.36,4.0,7.5,1.36,4.2,6.5,1.75,1.95,,,1716.69,1672.84
SP1,01/06/03,La Coruna,Ath Madrid,3,2,H,1,1,D,1.61,3.5,4.5,1.7,3.4,4.5,1.7,3.3,4.0,1.67,3.25,4.5,1.62,3.25,5.5,1.62,3.25,5.5,1.61,3.5,4.5,1.7,2.0,,,1810.36,1665.54
SP1,01/06/03,Mallorca,Vallecano,1,1,D,0,0,D,1.44,4.0,5.5,1.45,4.0,6.0,1.45,4.0,4.5,1.4,4.0,6.5,1.4,4.0,6.5,1.4,4.0,6.5,1.4,4.33,5.5,1.65,2.05,,,1686.27,1596.32
SP1,01/06/03,Santander,Espanol,5,2,H,2,0,H,2.25,2.5,3.5,2.4,2.35,3.75,2.0,2.3,4.4,2.5,2.4,3.25,2.1,2.62,3.75,2.25,2.5,3.75,2.4,2.2,4.0,,,,,1644.91,1673.63
SP1,01/06/03,Sevilla,Recreativo,1,0,H,0,0,D,1.66,3.4,4.33,1.72,3.5,4.2,1.8,3.4,3.5,1.67,3.4,4.33,1.67,3.4,4.5,1.67,3.4,4.5,1.72,3.5,3.8,2.0,1.7,,,1698.32,1619.23
SP1,01/06/03,Sociedad,Valencia,1,1,D,1,1,D,1.9,3.2,3.5,1.95,3.25,3.45,1.9,3.2,3.4,1.83,3.2,3.75,1.83,3.25,3.75,1.85,3.2,3.75,1.9,3.25,3.4,1.9,1.8,,,1801.42,1745.61
SP1,01/06/03,Valladolid,Osasuna,0,2,A,0,2,A,2.25,2.5,3.6,2.3,2.5,3.7,2.4,2.3,3.2,2.2,2.38,4.0,,,,2.25,2.5,3.75,2.3,2.37,3.75,,,,,1651.54,1625.21
SP1,01/06/03,Villarreal,Ath Bilbao,1,1,D,1,1,D,2.5,3.1,2.5,2.6,3.2,2.45,2.8,2.9,2.3,2.75,3.2,2.25,2.5,3.0,2.62,2.5,3.1,2.6,2.5,3.1,2.5,1.65,2.05,,,1658.72,1709.53
SP1,14/06/03,Valladolid,Vallecano,2,0,H,0,0,D,1.667,3.3,4.5,1.7,3.4,4.5,1.7,3.3,4.0,1.727,3.2,4.333,1.67,3.4,4.5,1.66,3.4,4.5,1.72,3.25,4.2,,,,,1634.69,1602.55
SP1,15/06/03,Ath Bilbao,La Coruna,3,2,H,2,0,H,2.3,3.2,2.625,2.37,3.25,2.7,2.3,3.1,2.6,2.5,3.25,2.4,2.38,3.2,2.63,2.37,3.25,2.6,2.3,3.2,2.62,1.752,1.9,,,1711.29,1815.27
SP1,15/06/03,Ath Madrid,Real Madrid,0,4,A,0,3,A,4.333,3.4,1.667,5.25,3.7,1.55,4.2,3.2,1.7,4.0,3.4,1.727,4.5,3.4,1.67,4.5,3.4,1.66,4.33,3.4,1.66,1.63,2.0,,,1660.63,1837.4
SP1,15/06/03,Betis,Santander,4,2,H,2,0,H,1.727,3.4,4.0,1.7,3.5,4.35,1.6,3.5,4.4,1.571,3.75,4.5,1.62,3.4,5.0,1.61,3.4,5.0,1.66,3.3,4.5,,,,,1676.83,1654.88
SP1,15/06/03,Celta,Sociedad,3,2,H,1,0,H,2.5,3.1,2.5,2.45,3.15,2.65,2.4,3.1,2.5,2.25,3.4,2.625,2.5,3.2,2.5,2.5,3.2,2.5,2.5,3.1,2.5,1.85,1.8,,,1748.18,1796.16
SP1,15/06/03,Espanol,Villarreal,2,2,D,1,0,H,1.8,3.3,3.75,1.8,3.3,4.0,1.8,3.2,3.7,1.8,3.25,3.75,1.83,3.25,3.75,1.83,3.3,3.75,1.72,3.2,4.33,,,,,1663.66,1656.96
SP1,15/06/03,Malaga,Sevilla,3,2,H,1,1,D,2.75,3.25,2.2,2.9,3.2,2.22,2.8,3.1,2.2,3.4,3.25,1.909,2.8,3.2,2.25,2.8,3.2,2.25,2.8,3.2,2.2,,,,,1665.24,1704.89
SP1,15/06/03,Osasuna,Alaves,4,2,H,1,1,D,1.727,3.2,4.333,1.77,3.3,4.25,1.75,3.3,3.8,1.727,3.2,4.333,1.73,3.25,4.33,1.72,3.25,4.33,1.72,3.25,4.2,,,,,1642.06,1588.5
SP1,15/06/03,Recreativo,Mallorca,1,1,D,0,1,A,2.4,3.25,2.5,2.4,3.25,2.6,2.4,3.2,2.4,2.25,3.2,2.75,2.5,3.2,2.5,2.5,3.2,2.5,2.37,3.3,2.5,,,,,1612.66,1680.04
SP1,15/06/03,Valencia,Barcelona,1,3,A,0,1,A,2.0,3.2,3.2,2.05,3.25,3.25,2.0,3.1,3.2,2.0,3.4,3.0,2.0,3.25,3.25,2.0,3.3,3.2,2.0,3.3,3.1,,,,,1750.87,1724.29
SP1,21/06/03,Alaves,Valladolid,1,1,D,0,1,A,2.2,3.25,2.75,2.2,3.15,2.8,2.2,3.1,2.8,2.25,3.2,2.75,2.2,3.25,2.8,2.2,3.25,2.8,2.2,3.0,3.0,,,,,1581.19,1642.65
SP1,21/06/03,La Coruna,Espanol,2,1,H,0,1,A,1.4,3.75,7.0,1.45,3.55,6.5,1.5,3.7,5.0,1.444,3.6,6.5,1.4,3.75,7.5,1.4,3.75,7.5,1.44,3.6,6.5,,,,,1802.63,1659.94
SP1,21/06/03,Mallorca,Malaga,1,0,H,0,0,D,1.909,3.2,3.5,1.85,3.25,3.55,1.9,3.1,3.5,1.833,3.0,4.0,1.91,3.25,3.5,1.9,3.25,3.5,1.9,3.2,3.5,,,,,1681.21,1675.59
SP1,21/06/03,Santander,Osasuna,2,3,A,1,2,A,1.909,3.2,3.5,1.9,3.25,3.4,2.1,3.1,3.0,2.0,3.2,3.2,1.91,3.25,3.5,1.9,3.25,3.5,1.9,3.2,3.5,,,,,1646.6,1649.37
SP1,21/06/03,Sevilla,Valencia,0,3,A,0,2,A,2.2,3.4,2.625,2.0,3.15,3.2,2.1,3.1,3.0,2.0,3.4,3.0,2.0,3.3,3.2,2.0,3.3,3.2,2.0,3.2,3.2,,,,,1694.54,1734.01
SP1,21/06/03,Vallecano,Recreativo,0,0,D,0,0,D,2.0,3.2,3.2,1.95,3.25,3.25,1.85,3.1,3.6,1.833,3.4,3.5,1.91,3.25,3.5,1.9,3.25,3.5,1.9,3.2,3.5,,,,,1594.59,1611.49
SP1,22/06/03,Barcelona,Celta,2,0,H,1,0,H,1.333,4.5,6.5,1.3,5.0,6.4,1.3,4.4,7.0,1.364,4.5,6.0,1.36,4.33,6.5,1.36,4.33,6.5,1.3,5.0,6.5,,,,,1741.15,1758.82
SP1,22/06/03,Real Madrid,Ath Bilbao,3,1,H,2,1,H,1.222,5.5,8.0,1.25,5.0,8.0,1.3,4.4,7.0,1.25,5.0,8.0,1.22,5.5,8.5,1.22,5.5,8.5,1.22,5.5,8.0,,,,,1847.18,1723.93
SP1,22/06/03,Sociedad,Ath Madrid,3,0,H,0,0,D,1.286,5.0,7.0,1.35,4.5,6.0,1.3,4.4,7.0,1.222,5.0,10.0,1.3,4.5,8.0,1.3,4.5,8.0,1.33,4.33,7.0,,,,,1785.52,1650.85
SP1,22/06/03,Villarreal,Betis,1,4,A,1,2,A,2.25,3.2,2.75,2.4,3.2,2.5,2.3,3.1,2.6,2.25,3.2,2.75,2.3,3.3,2.63,2.3,3.3,2.62,2.5,3.1,2.5,,,,,1660.68,1685.11
