Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,B365H,B365D,B365A,GBH,GBD,GBA,IWH,IWD,IWA,LBH,LBD,LBA,SOH,SOD,SOA,SBH,SBD,SBA,WHH,WHD,WHA,GB>2.5,GB<2.5,B365>2.5,B365<2.5,GBAHH,GBAHA,GBAH,LBAHH,LBAHA,LBAH,B365AHH,B365AHA,B365AH,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,EloHome,EloAway
SP1,14/03/04,Malaga,Ath Bilbao,2,1,H,0,1,A,2.25,3.2,2.8,2.25,3.2,3.05,2.2,2.9,3.0,2.25,3.0,2.875,2.3,3.1,2.8,2.3,3.1,2.8,2.25,3.1,2.8,1.79,1.9,1.95,1.85,2.0,1.85,-0.25,1.95,1.9,-0.25,1.975,1.925,-0.25,,,,,,,,1660.71,1738.88
SP1,14/03/04,Mallorca,La Coruna,4,2,H,2,1,H,2.8,3.25,2.2,3.0,3.25,2.25,2.9,3.0,2.2,2.6,3.2,2.375,2.88,3.2,2.2,2.88,3.2,2.2,2.87,3.1,2.2,1.85,1.85,2.05,1.75,1.56,2.25,0.5,1.85,2.0,0.25,1.95,1.95,0.25,,,,,,,,1629.42,1795.81
SP1,14/03/04,Murcia,Barcelona,0,2,A,0,1,A,4.5,3.4,1.667,5.2,3.7,1.61,4.6,3.4,1.6,5.0,3.25,1.615,5.0,3.4,1.62,5.0,3.4,1.62,4.5,3.3,1.66,1.71,2.0,1.85,1.95,2.16,1.61,0.5,1.95,1.9,0.75,1.975,1.925,0.75,,,,,,,,1566.61,1801.72
SP1,14/03/04,Valladolid,Sevilla,2,0,H,0,0,D,2.25,3.25,2.75,2.35,3.15,2.9,2.2,2.9,3.0,2.25,3.2,2.75,2.25,3.1,2.88,2.25,3.1,2.88,2.3,3.0,2.8,1.95,1.75,2.2,1.65,2.1,1.77,-0.25,1.75,2.1,0.0,2.1,1.8,-0.25,,,,,,,,1644.81,1708.32
SP1,14/03/04,Villarreal,Albacete,2,1,H,0,1,A,1.8,3.25,4.0,1.8,3.3,4.5,1.8,3.1,3.8,1.8,3.2,4.0,1.73,3.25,4.33,1.73,3.25,4.33,1.83,3.0,4.0,2.0,1.71,2.1,1.7,1.6,2.2,-0.25,1.85,2.0,-0.5,1.85,2.05,-0.5,,,,,,,,1654.49,1650.05
SP1,20/03/04,Ath Bilbao,Real Madrid,4,2,H,2,0,H,3.0,3.25,2.1,3.1,3.25,2.2,3.0,2.9,2.2,2.875,3.0,2.25,3.1,3.2,2.1,3.1,3.2,2.1,2.87,3.1,2.2,1.75,1.95,1.85,1.95,1.9,1.95,0.25,1.95,1.9,-0.25,1.95,1.95,-0.25,,,,,,,,1727.16,1879.45
SP1,20/03/04,Ath Madrid,Betis,2,1,H,0,0,D,1.909,3.25,3.5,2.1,3.1,3.5,2.1,2.9,3.2,1.909,3.0,3.75,2.0,3.1,3.4,2.0,3.1,3.4,1.9,3.1,3.6,1.95,1.75,2.1,1.7,1.45,2.6,0.0,1.9,1.95,0.25,1.9,2.0,0.25,,,,,,,,1692.02,1706.82
SP1,20/03/04,La Coruna,Murcia,1,0,H,1,0,H,1.286,4.5,8.5,1.26,5.2,10.0,1.25,4.5,9.0,1.3,4.333,8.0,1.22,5.0,10.0,1.22,5.0,10.0,1.28,4.5,8.0,1.65,2.05,1.9,1.9,1.6,2.2,-1.25,1.95,1.9,-1.0,1.775,2.125,-0.75,,,,,,,,1780.95,1558.74
SP1,21/03/04,Albacete,Valladolid,2,0,H,1,0,H,2.1,3.25,3.0,2.1,3.25,3.35,2.0,3.0,3.3,2.1,3.2,3.0,2.1,3.2,3.1,2.1,3.2,3.1,2.0,3.1,3.3,1.95,1.75,2.05,1.75,1.6,2.2,0.0,1.9,1.95,-0.25,1.85,2.05,-0.25,,,,,,,,1641.2,1656.0
SP1,21/03/04,Barcelona,Sociedad,1,0,H,0,0,D,1.444,4.0,7.5,1.5,3.8,6.6,1.5,3.7,5.0,1.444,3.6,6.5,1.44,3.75,6.5,1.44,3.75,6.5,1.44,3.6,6.5,1.75,1.95,1.8,2.0,1.9,1.85,-1.0,2.0,1.85,-1.5,2.0,1.9,-1.5,,,,,,,,1809.59,1709.68
SP1,21/03/04,Osasuna,Villarreal,2,1,H,1,0,H,2.0,3.0,3.5,2.0,3.25,3.6,1.9,3.1,3.5,1.833,3.2,3.75,2.0,3.2,3.3,2.0,3.2,3.3,2.0,3.0,3.4,2.0,1.71,2.1,1.7,1.7,2.05,-0.25,2.0,1.85,-0.5,2.1,1.8,-0.5,,,,,,,,1703.84,1663.34
SP1,21/03/04,Santander,Celta,4,4,D,2,1,H,1.909,3.25,3.5,2.1,3.25,3.35,2.0,3.1,3.2,1.909,3.2,3.5,2.0,3.2,3.3,2.0,3.2,3.3,2.0,3.1,3.3,1.85,1.85,1.9,1.9,1.6,2.2,0.0,1.95,1.9,-0.25,1.95,1.95,-0.25,,,,,,,,1668.73,1652.37
SP1,21/03/04,Sevilla,Malaga,0,1,A,0,0,D,2.0,3.25,3.25,2.0,3.25,3.6,1.9,3.1,3.5,1.8,3.25,3.75,1.91,3.25,3.5,1.9,3.25,3.5,1.83,3.2,3.75,1.95,1.75,2.05,1.75,1.7,2.05,-0.25,1.95,1.9,-0.5,2.0,1.9,-0.5,,,,,,,,1697.13,1672.43
SP1,21/03/04,Valencia,Mallorca,5,1,H,1,0,H,1.4,3.75,7.5,1.44,4.0,7.5,1.35,4.0,7.0,1.444,3.6,6.5,1.36,4.0,7.5,1.36,4.0,7.5,1.4,3.6,7.5,1.75,1.95,1.85,1.95,2.15,1.65,-1.25,1.85,2.0,-1.0,1.85,2.05,-1.0,,,,,,,,1813.0,1644.28
SP1,21/03/04,Zaragoza,Espanol,1,1,D,1,1,D,1.833,3.25,3.75,2.0,3.25,3.6,1.9,3.1,3.5,1.8,3.2,4.0,1.85,3.25,3.75,1.85,3.25,3.75,2.0,3.1,3.3,1.85,1.85,2.0,1.8,1.7,2.05,-0.25,2.05,1.8,-0.5,2.05,1.85,-0.5,,,,,,,,1655.03,1614.58
SP1,27/03/04,Espanol,Ath Bilbao,2,1,H,1,0,H,2.5,3.25,2.7,2.45,3.2,2.75,2.5,3.0,2.5,2.4,3.0,2.625,2.5,3.2,2.5,2.5,3.2,2.5,2.37,3.1,2.62,2.0,1.71,2.0,1.8,2.05,1.7,-0.25,1.8,2.05,0.0,1.825,2.075,0.0,,,,,,,,1619.37,1741.53
SP1,27/03/04,Sociedad,La Coruna,1,2,A,1,1,D,2.5,3.2,2.5,2.6,3.15,2.6,2.4,2.9,2.7,2.5,2.875,2.625,2.6,3.0,2.5,2.6,3.0,2.5,2.4,3.1,2.6,2.0,1.71,2.0,1.8,2.2,1.6,-0.25,1.8,2.05,0.0,1.85,2.05,0.0,,,,,,,,1703.67,1784.33
SP1,28/03/04,Celta,Zaragoza,0,2,A,0,0,D,2.1,3.25,3.0,2.1,3.25,3.35,2.0,3.0,3.3,2.1,3.2,3.0,2.2,3.2,2.88,2.0,3.25,3.25,2.0,3.2,3.2,1.9,1.79,1.95,1.85,1.45,2.6,0.0,1.75,2.1,-0.25,2.05,1.85,-0.5,,,,,,,,1656.41,1650.24
SP1,28/03/04,Malaga,Albacete,1,1,D,0,1,A,1.8,3.25,4.0,1.8,3.3,4.5,1.8,3.1,3.8,1.667,3.25,4.5,1.75,3.25,4.2,1.75,3.25,4.2,1.72,3.2,4.33,2.0,1.71,2.0,1.8,1.5,2.45,-0.25,1.8,2.05,-0.5,1.825,2.075,-0.5,,,,,,,,1689.23,1650.69
SP1,28/03/04,Murcia,Mallorca,2,0,H,1,0,H,2.625,3.2,2.375,2.85,3.25,2.35,3.2,3.1,2.0,2.6,3.2,2.375,2.75,3.2,2.3,2.75,3.2,2.3,2.62,3.1,2.37,1.95,1.75,1.95,1.85,2.3,1.55,-0.25,2.05,1.8,0.0,2.1,1.8,0.0,,,,,,,,1555.36,1639.89
SP1,28/03/04,Real Madrid,Sevilla,5,1,H,2,0,H,1.333,4.5,9.0,1.33,4.3,10.0,1.27,4.3,8.5,1.333,4.0,8.0,1.33,4.2,8.0,1.33,4.2,8.0,1.28,4.33,8.5,1.65,2.05,1.8,2.0,1.78,2.07,-1.25,1.8,2.05,-1.25,1.8,2.1,-1.25,,,,,,,,1865.08,1680.33
SP1,28/03/04,Santander,Valencia,0,3,A,0,2,A,3.25,3.25,2.0,3.65,3.35,1.95,3.3,3.0,2.0,3.4,3.0,2.0,3.3,3.2,2.0,3.3,3.2,2.0,3.6,3.1,1.9,2.0,1.71,2.0,1.8,2.1,1.67,0.25,1.9,1.95,0.5,1.9,2.0,0.5,,,,,,,,1664.69,1817.39
SP1,28/03/04,Valladolid,Osasuna,1,1,D,1,0,H,2.3,3.2,2.7,2.35,3.1,3.0,2.3,2.8,2.9,2.25,3.0,2.875,2.3,3.0,2.88,2.3,3.0,2.87,2.3,3.0,2.8,2.05,1.65,2.25,1.6,2.15,1.65,-0.25,1.75,2.1,0.0,1.8,2.1,0.0,,,,,,,,1646.51,1711.54
SP1,28/03/04,Villarreal,Ath Madrid,0,0,D,0,0,D,2.25,3.25,2.75,2.3,3.2,3.0,2.1,2.9,3.2,2.2,3.2,2.8,2.2,3.1,3.0,2.2,3.1,3.0,2.1,3.1,3.1,2.0,1.71,1.95,1.85,1.7,2.05,0.0,2.0,1.85,-0.25,2.1,1.8,-0.25,,,,,,,,1655.64,1701.51
SP1,03/04/04,Albacete,Real Madrid,1,2,A,0,1,A,5.0,3.4,1.727,4.75,3.4,1.7,4.0,3.2,1.75,4.5,3.25,1.667,5.0,3.2,1.67,5.0,3.2,1.66,4.2,3.25,1.72,1.85,1.85,1.8,2.0,1.95,1.9,0.75,1.9,1.95,0.75,1.975,1.925,0.75,,,,,,,,1655.43,1869.14
SP1,03/04/04,Barcelona,Villarreal,0,0,D,0,0,D,1.5,3.75,7.0,1.45,4.0,6.8,1.4,3.9,6.0,1.4,3.75,7.0,1.4,3.6,8.0,1.4,3.6,8.0,1.4,3.5,8.0,1.75,1.95,1.85,1.95,2.0,1.73,-1.25,1.85,2.0,-1.0,1.825,2.075,-1.0,,,,,,,,1815.6,1653.71
SP1,03/04/04,Sevilla,Espanol,1,0,H,0,0,D,1.833,3.25,3.75,1.85,3.35,4.0,1.85,3.1,3.6,1.833,3.2,3.75,1.85,3.2,3.75,1.85,3.2,3.75,1.83,3.2,3.75,1.95,1.75,2.05,1.75,1.55,2.3,-0.25,1.95,1.9,-0.5,2.025,1.875,-0.5,,,,,,,,1676.27,1632.67
SP1,04/04/04,Ath Bilbao,Celta,0,0,D,0,0,D,1.8,3.25,4.0,1.75,3.35,4.6,1.75,3.2,4.0,1.727,3.2,4.333,1.73,3.2,4.5,1.72,3.2,4.5,1.66,3.3,4.5,1.79,1.9,1.85,1.95,2.2,1.6,-1.0,2.05,1.8,-0.75,1.825,2.075,-0.5,,,,,,,,1728.23,1640.2
SP1,04/04/04,Ath Madrid,Valladolid,2,1,H,2,0,H,1.667,3.4,5.0,1.65,3.4,5.35,1.65,3.3,4.4,1.667,3.25,4.5,1.67,3.2,5.0,1.66,3.2,5.0,1.66,3.1,5.0,1.9,1.79,1.95,1.85,2.15,1.65,-1.0,1.95,1.9,-0.75,1.95,1.95,-0.75,,,,,,,,1703.44,1645.26
SP1,04/04/04,La Coruna,Betis,2,2,D,2,1,H,1.533,3.4,6.0,1.55,3.6,6.1,1.65,3.3,4.4,1.5,3.25,6.5,1.53,3.5,5.5,1.53,3.5,5.5,1.5,3.4,6.0,1.75,1.95,1.95,1.85,2.05,1.7,-1.0,1.8,2.05,-0.75,1.85,2.05,-0.75,,,,,,,,1797.53,1697.33
SP1,04/04/04,Mallorca,Sociedad,1,1,D,0,1,A,2.25,3.25,2.75,2.3,3.25,2.9,2.3,3.0,2.7,2.2,3.2,2.8,2.3,3.0,2.88,2.3,3.0,2.87,2.25,3.1,2.8,1.85,1.85,2.0,1.8,1.7,2.05,0.0,,,,2.1,1.8,-0.25,,,,,,,,1627.95,1690.47
SP1,04/04/04,Osasuna,Malaga,1,1,D,1,0,H,1.909,3.2,3.6,2.0,3.1,3.8,2.1,2.9,3.2,1.909,3.2,3.5,2.0,3.1,3.4,2.0,3.1,3.4,2.0,3.1,3.3,2.2,1.71,2.2,1.65,1.45,2.6,0.0,1.85,2.0,-0.25,1.825,2.075,-0.25,,,,,,,,1712.79,1684.49
SP1,04/04/04,Valencia,Murcia,2,0,H,0,0,D,1.222,5.5,13.0,1.2,5.7,13.0,1.2,5.0,10.0,1.2,5.0,11.0,1.2,5.0,13.0,1.2,5.0,13.0,1.2,5.0,11.0,1.55,2.25,1.7,2.1,1.5,2.45,-1.25,1.8,2.05,-1.5,1.825,2.075,-1.5,,,,,,,,1828.01,1567.3
SP1,04/04/04,Zaragoza,Santander,2,2,D,1,0,H,1.909,3.2,3.6,2.0,3.2,3.65,1.9,3.0,3.6,1.8,3.25,3.75,2.0,3.1,3.4,2.0,3.1,3.4,2.0,3.1,3.3,1.85,1.85,2.05,1.75,1.45,2.6,0.0,1.75,2.1,-0.25,1.8,2.1,-0.25,,,,,,,,1666.45,1654.07
SP1,10/04/04,Celta,Sevilla,0,0,D,0,0,D,2.2,3.25,3.2,2.1,3.3,3.3,2.0,3.1,3.2,2.1,3.2,3.0,2.2,3.1,3.0,2.1,3.1,3.2,2.2,3.0,3.0,2.0,1.71,1.95,1.85,1.5,2.45,0.0,1.8,2.05,-0.25,1.85,2.05,-0.25,,,,,,,,1646.37,1683.88
SP1,10/04/04,Malaga,Ath Madrid,3,1,H,2,1,H,2.2,3.25,2.8,2.25,3.2,3.1,2.3,2.9,2.8,2.2,3.0,3.0,2.2,3.1,3.0,2.2,3.1,3.0,2.2,3.0,3.0,1.85,1.85,1.95,1.85,1.65,2.15,0.0,2.05,1.8,-0.25,2.05,1.85,-0.25,,,,,,,,1688.91,1710.61
SP1,10/04/04,Valladolid,Barcelona,1,3,A,0,2,A,3.0,3.25,2.1,3.35,3.25,2.1,3.2,2.9,2.1,3.2,3.2,2.0,3.2,3.1,2.1,3.2,3.1,2.1,3.3,3.1,2.0,1.9,1.79,1.95,1.85,2.0,1.85,0.25,2.0,1.85,0.25,2.05,1.85,0.25,,,,,,,,1638.09,1807.63
SP1,11/04/04,Betis,Mallorca,0,2,A,0,1,A,1.833,3.25,3.75,1.9,3.25,4.0,1.85,3.0,3.8,1.833,3.2,3.75,1.83,3.25,3.75,1.83,3.25,3.75,1.8,3.1,4.0,1.95,1.75,2.0,1.8,1.6,2.2,-0.25,1.8,2.05,-0.5,1.9,2.0,-0.5,,,,,,,,1703.83,1626.61
SP1,11/04/04,Espanol,Albacete,1,1,D,0,1,A,2.0,3.25,3.25,2.0,3.25,3.65,1.9,3.1,3.5,1.909,3.2,3.5,2.0,3.1,3.4,2.0,3.1,3.4,1.9,3.1,3.6,1.95,1.75,2.0,1.8,1.45,2.6,0.0,1.95,1.9,-0.5,2.1,1.8,-0.5,,,,,,,,1625.06,1646.88
SP1,11/04/04,Real Madrid,Osasuna,0,3,A,0,2,A,1.364,4.333,9.0,1.35,4.25,9.5,1.3,4.2,8.0,1.3,4.0,9.0,1.3,4.2,9.0,1.3,4.2,9.0,1.3,4.0,9.5,1.65,2.05,1.75,2.05,1.6,2.2,-1.0,1.9,1.95,-1.25,1.9,2.0,-1.25,,,,,,,,1877.69,1708.37
SP1,11/04/04,Santander,Ath Bilbao,1,2,A,0,1,A,2.25,3.25,2.75,2.3,3.2,3.0,2.4,2.8,2.8,2.25,3.0,2.875,2.2,3.1,3.0,2.2,3.1,3.0,2.25,3.1,2.8,1.85,1.85,1.9,1.9,1.76,1.95,0.0,2.05,1.8,-0.25,2.075,1.825,-0.25,,,,,,,,1657.98,1722.06
SP1,11/04/04,Sociedad,Murcia,2,0,H,0,0,D,1.5,3.5,6.0,1.48,3.75,7.0,1.4,3.9,6.0,1.5,3.4,6.0,1.44,3.6,7.0,1.44,3.6,7.0,1.44,3.5,7.0,1.71,2.0,2.0,1.8,1.7,2.05,-1.0,,,,2.1,1.8,-1.25,,,,,,,,1691.81,1564.51
SP1,11/04/04,Villarreal,La Coruna,0,2,A,0,1,A,2.625,3.2,2.375,2.8,3.3,2.37,2.5,3.0,2.5,2.75,3.0,2.375,2.75,3.0,2.38,2.75,3.0,2.37,2.62,3.1,2.37,1.85,1.85,2.0,1.8,2.1,1.77,0.0,2.05,1.8,0.0,2.1,1.8,0.0,,,,,,,,1661.68,1791.03
SP1,11/04/04,Zaragoza,Valencia,0,1,A,0,0,D,3.5,3.25,1.909,3.75,3.3,1.95,3.2,3.1,2.0,3.4,3.0,2.0,3.4,3.1,2.0,3.4,3.1,2.0,3.5,3.2,1.9,2.0,1.71,2.0,1.8,2.15,1.65,0.25,1.85,2.0,0.5,1.85,2.05,0.5,,,,,,,,1662.54,1830.8
SP1,14/04/04,Betis,Barcelona,1,1,D,1,1,D,2.87,3.2,2.2,3.1,3.25,2.2,3.0,2.9,2.2,2.8,3.2,2.2,,,,3.0,3.1,2.2,3.3,3.1,2.0,1.85,1.85,1.9,1.9,1.9,1.95,0.25,1.9,1.95,0.25,2.025,1.875,0.25,,,,,,,,1685.45,1817.66
SP1,17/04/04,Ath Bilbao,Zaragoza,4,0,H,1,0,H,1.8,3.25,4.0,1.95,3.25,3.8,1.75,3.1,4.2,1.8,3.25,3.75,1.8,3.2,4.0,1.8,3.2,4.0,1.8,3.1,4.0,1.79,1.9,1.95,1.85,1.67,2.1,-0.25,1.95,1.9,-0.5,1.975,1.925,-0.5,,,,,,,,1735.85,1652.46
SP1,17/04/04,Ath Madrid,Real Madrid,1,2,A,0,1,A,3.0,3.3,2.25,3.45,3.25,2.05,3.2,3.1,2.0,3.0,3.2,2.1,2.8,3.2,2.25,3.1,3.2,2.1,3.2,3.0,2.1,1.71,2.0,1.75,2.05,2.12,1.75,0.25,2.1,1.75,0.25,2.1,1.8,0.25,,,,,,,,1700.88,1857.07
SP1,17/04/04,La Coruna,Valladolid,1,1,D,0,1,A,1.444,3.75,6.5,1.48,3.75,7.0,1.5,3.5,5.4,1.44,3.6,6.5,1.4,3.75,7.5,1.44,3.75,6.5,1.44,3.6,6.5,1.79,1.9,1.8,2.0,2.05,1.7,-1.25,2.15,1.7,-1.25,1.9,2.0,-1.0,,,,,,,,1802.48,1628.06
SP1,18/04/04,Albacete,Celta,0,2,A,0,1,A,2.2,3.25,2.8,2.3,3.25,2.9,2.2,3.0,2.9,2.0,3.2,3.2,2.25,3.1,2.9,2.25,3.1,2.9,2.1,3.3,2.87,1.85,1.85,2.05,1.75,1.7,2.05,0.0,2.0,1.85,-0.25,2.075,1.825,-0.25,,,,,,,,1649.65,1644.15
SP1,18/04/04,Barcelona,Malaga,3,0,H,3,0,H,1.5,3.75,7.0,1.48,3.75,7.0,1.45,3.8,5.4,1.4,3.75,7.0,1.4,3.75,7.0,1.4,3.75,7.5,1.4,3.75,7.0,1.71,2.0,1.85,1.95,2.0,1.75,-1.25,1.8,2.05,-1.0,1.9,2.0,-1.0,,,,,,,,1816.5,1698.64
SP1,18/04/04,Mallorca,Villarreal,1,2,A,1,1,D,2.0,3.25,3.25,2.0,3.25,3.6,1.85,3.1,3.6,2.0,3.2,3.2,2.1,3.1,3.2,2.0,3.1,3.4,2.0,3.0,3.4,1.9,1.79,1.95,1.85,1.7,2.05,-0.25,1.95,1.9,-0.5,2.0,1.9,-0.5,,,,,,,,1644.99,1650.23
SP1,18/04/04,Murcia,Betis,0,1,A,0,1,A,,,,,,,,,,2.6,3.2,2.38,2.7,3.1,2.38,2.7,3.1,2.37,2.75,3.1,2.3,,,,,,,,,,,,,,,,,,,,,1559.19,1686.61
SP1,18/04/04,Osasuna,Espanol,1,3,A,0,1,A,1.667,3.4,4.5,1.78,3.3,4.5,1.75,3.1,4.2,1.67,3.25,4.5,1.73,3.25,4.33,1.72,3.25,4.33,1.72,3.25,4.2,1.95,1.75,2.05,1.75,2.05,1.7,-0.75,1.85,2.0,-0.5,1.8,2.1,-0.5,,,,,,,,1728.99,1622.29
SP1,18/04/04,Sevilla,Santander,5,2,H,2,0,H,1.909,3.25,3.5,2.0,3.25,3.6,1.9,2.9,3.8,1.91,3.2,3.5,1.91,3.1,3.75,1.9,3.1,3.75,1.9,3.1,3.6,2.0,1.71,2.05,1.75,1.7,2.05,-0.25,2.0,1.85,-0.5,2.05,1.85,-0.5,,,,,,,,1686.1,1644.19
SP1,18/04/04,Valencia,Sociedad,2,2,D,0,0,D,1.4,3.75,7.5,1.4,3.85,8.75,1.35,4.0,7.0,1.44,3.6,6.5,1.4,3.75,7.5,1.4,3.75,7.5,1.36,3.75,8.0,1.75,1.95,1.85,1.95,2.15,1.65,-1.25,1.9,1.95,-1.0,1.875,2.025,-1.0,,,,,,,,1840.88,1697.13
SP1,24/04/04,Espanol,Ath Madrid,3,1,H,0,0,D,2.1,3.25,3.0,2.2,3.1,3.1,2.3,3.0,2.7,2.0,3.2,3.2,2.1,3.25,3.0,2.1,3.25,3.0,2.1,3.2,3.0,1.9,1.79,2.05,1.75,1.6,2.2,0.0,1.9,1.95,-0.5,1.95,1.95,-0.5,,,,,,,,1641.46,1690.38
SP1,24/04/04,Malaga,La Coruna,1,1,D,1,1,D,2.6,3.25,2.6,2.6,3.15,2.5,2.5,3.0,2.5,2.5,3.2,2.5,2.6,3.0,2.5,2.6,3.0,2.5,2.6,3.1,2.4,1.85,1.85,1.9,1.9,2.3,1.55,-0.5,1.75,2.1,0.5,2.05,1.85,0.0,,,,,,,,1693.09,1794.25
SP1,25/04/04,Ath Bilbao,Valencia,1,1,D,1,1,D,3.1,3.2,2.25,3.1,3.2,2.15,2.8,2.9,2.3,2.75,3.2,2.25,2.88,3.2,2.2,2.88,3.2,2.2,2.87,3.0,2.25,,,2.0,1.8,1.85,2.0,0.5,1.9,1.95,0.5,1.925,1.975,0.5,,,,,,,,1742.3,1833.31
SP1,25/04/04,Betis,Sociedad,2,1,H,2,1,H,2.2,3.25,2.8,2.2,3.15,3.05,2.0,2.9,3.4,2.2,3.2,2.8,2.25,3.1,2.88,2.25,3.1,2.88,2.2,3.0,3.0,2.0,1.71,2.1,1.7,1.65,2.15,0.0,2.05,1.8,-0.5,2.05,1.85,-0.5,,,,,,,,1698.13,1704.7
SP1,25/04/04,Celta,Osasuna,1,0,H,0,0,D,1.9,3.25,3.5,1.9,3.3,3.7,,,,1.83,3.2,3.75,1.91,3.25,3.5,1.91,3.25,3.5,1.9,3.3,3.3,2.15,1.6,2.1,1.7,1.65,2.15,-0.5,1.9,1.95,-0.5,1.975,1.925,-0.5,,,,,,,,1660.33,1709.82
SP1,25/04/04,Real Madrid,Barcelona,1,2,A,0,0,D,2.0,3.2,3.75,1.93,3.25,3.6,1.9,3.1,3.5,1.91,3.2,3.5,1.91,3.25,3.5,1.91,3.25,3.5,1.9,3.1,3.6,1.65,2.05,1.8,2.0,1.65,2.15,-0.5,2.05,1.8,-0.5,2.1,1.8,-0.5,,,,,,,,1867.57,1822.05
SP1,25/04/04,Santander,Albacete,0,2,A,0,1,A,2.1,3.25,3.0,2.05,3.2,3.35,2.0,2.9,3.4,2.0,3.2,3.2,2.1,3.1,3.2,2.1,3.1,3.2,2.1,3.1,3.1,1.85,1.85,2.0,1.8,1.8,2.05,-0.5,1.8,2.05,-0.5,1.8,2.1,-0.5,,,,,,,,1636.53,1633.47
SP1,25/04/04,Valladolid,Mallorca,1,3,A,0,1,A,2.0,3.25,3.25,2.0,3.15,3.55,2.0,2.8,3.6,2.0,3.0,3.4,2.05,3.0,3.4,2.05,3.0,3.4,2.0,3.0,3.4,1.95,1.75,2.05,1.75,1.7,2.05,0.0,1.9,1.95,-0.5,1.975,1.925,-0.5,,,,,,,,1636.29,1629.16
SP1,25/04/04,Villarreal,Murcia,1,0,H,0,0,D,1.44,3.75,6.5,1.4,3.85,8.0,1.3,4.2,8.0,1.4,3.75,7.0,1.4,3.75,7.5,1.4,3.75,7.5,1.4,3.75,7.0,1.75,1.95,1.85,1.95,1.4,2.6,-0.5,,,,,,,,,,,,,,1666.06,1547.67
SP1,25/04/04,Zaragoza,Sevilla,4,4,D,2,1,H,2.25,3.25,2.75,2.3,3.2,2.85,2.2,2.9,3.0,2.25,3.0,2.88,2.25,3.1,2.88,2.25,3.1,2.88,2.3,3.0,2.8,2.0,1.71,2.1,1.7,1.7,2.05,0.0,2.05,1.8,-0.5,2.075,1.825,-0.5,,,,,,,,1646.01,1693.76
SP1,01/05/04,Ath Madrid,Celta,3,2,H,3,1,H,2.0,3.2,3.2,2.05,3.25,3.4,2.2,2.9,3.0,1.91,3.2,3.5,2.1,3.2,3.0,1.9,3.3,3.3,2.1,3.2,3.0,1.9,1.79,2.0,1.8,2.0,1.85,-0.25,,,,2.05,1.85,-0.25,,,,,,,,1679.7,1671.03
SP1,01/05/04,La Coruna,Real Madrid,2,0,H,1,0,H,3.2,3.25,2.2,3.25,3.25,2.1,2.7,3.0,2.3,3.0,3.2,2.1,3.2,3.4,2.1,3.3,3.3,1.9,3.0,3.25,2.1,1.85,1.85,1.8,2.0,2.05,1.8,0.25,,,,2.075,1.825,0.25,,,,,,,,1794.21,1850.12
SP1,02/05/04,Albacete,Zaragoza,3,1,H,1,0,H,2.25,3.2,2.75,2.3,3.2,2.9,2.1,2.9,3.2,2.1,3.2,3.0,2.3,3.0,2.8,2.2,2.87,3.1,2.3,3.0,2.8,1.95,1.75,2.05,1.75,1.7,2.05,0.0,,,,2.1,1.8,-0.25,,,,,,,,1649.57,1644.14
SP1,02/05/04,Barcelona,Espanol,4,1,H,2,1,H,1.44,4.0,7.5,1.4,3.85,8.8,1.45,3.8,5.4,1.36,3.75,8.0,1.4,4.0,8.5,1.33,4.0,8.0,1.4,3.75,7.5,1.71,2.0,1.75,2.05,2.05,1.7,-1.25,1.75,2.1,-1.0,1.8,2.1,-1.0,,,,,,,,1839.5,1652.14
SP1,02/05/04,Mallorca,Malaga,2,1,H,1,0,H,1.8,3.2,4.0,1.75,3.4,4.0,1.8,3.1,3.8,1.83,3.25,3.6,1.85,3.25,3.6,1.72,3.4,4.0,1.8,3.25,4.0,,,2.0,1.8,2.12,1.63,-0.5,1.8,2.05,-0.5,1.85,2.05,-0.5,,,,,,,,1645.4,1693.13
SP1,02/05/04,Murcia,Valladolid,2,1,H,1,1,D,3.5,3.2,1.9,3.75,3.3,1.85,,,,3.5,3.2,1.91,3.4,3.25,1.91,3.6,3.3,1.83,3.75,3.25,1.8,,,,,2.2,1.6,0.25,,,,,,,,,,,,,,1542.13,1620.05
SP1,02/05/04,Osasuna,Santander,1,2,A,0,0,D,1.9,3.25,3.4,2.0,3.2,3.5,2.1,2.9,3.2,1.91,3.2,3.5,2.0,3.2,3.2,1.9,3.25,3.4,2.0,3.2,3.2,1.95,1.75,2.05,1.75,1.75,2.0,-0.25,,,,2.1,1.8,-0.5,,,,,,,,1699.12,1620.43
SP1,02/05/04,Sevilla,Ath Bilbao,2,0,H,1,0,H,2.1,3.2,3.0,2.15,3.2,3.1,2.2,2.9,3.0,2.1,3.0,3.2,2.2,3.1,2.9,2.1,3.1,3.1,2.2,3.1,2.9,1.95,1.75,2.0,1.8,1.6,2.2,0.0,1.9,1.95,-0.25,1.95,1.95,-0.25,,,,,,,,1695.63,1741.98
