season,file,round,p_H,p_D,p_A,matches,correct,accuracy,logloss,brier,rps
2010-11,D2_elo.csv,7,0.5740740740740741,0.12962962962962962,0.2962962962962963,9,4,0.4444444444444444,1.0326580726736165,0.6069958847736625,0.21279149519890259
2010-11,D2_elo.csv,8,0.5714285714285714,0.14285714285714285,0.2857142857142857,9,4,0.4444444444444444,1.0987302617042691,0.6666666666666666,0.24376417233560088
2010-11,D2_elo.csv,9,0.5555555555555556,0.1527777777777778,0.2916666666666667,9,5,0.5555555555555556,0.9462672625711905,0.5435956790123457,0.18296682098765438
2010-11,D2_elo.csv,10,0.5679012345679012,0.16049382716049382,0.2716049382716049,9,3,0.3333333333333333,0.8936295106859125,0.5496113397347966,0.26192653558908696
2010-11,D2_elo.csv,11,0.5666666666666667,0.14444444444444443,0.28888888888888886,9,6,0.6666666666666666,0.7947179676021207,0.44765432098765434,0.17388888888888893
2010-11,D2_elo.csv,12,0.5858585858585859,0.1414141414141414,0.2727272727272727,9,2,0.2222222222222222,1.2513600471733632,0.7305377002346698,0.19589837771655952
2010-11,D2_elo.csv,13,0.5740740740740741,0.16666666666666666,0.25925925925925924,9,5,0.5555555555555556,1.0064840647499758,0.5973936899862825,0.21073388203017837
2010-11,D2_elo.csv,14,0.5726495726495726,0.17094017094017094,0.2564102564102564,9,5,0.5555555555555556,0.8253130613163935,0.488421360216232,0.22960040908758858
2010-11,D2_elo.csv,15,0.5793650793650794,0.15873015873015872,0.2619047619047619,9,2,0.2222222222222222,1.1864071162382475,0.7398589065255733,0.2814940791131268
2010-11,D2_elo.csv,16,0.562962962962963,0.16296296296296298,0.2740740740740741,9,1,0.1111111111111111,1.3432380895167855,0.8013168724279834,0.20013717421124827
2010-11,D2_elo.csv,17,0.5486111111111112,0.1875,0.2638888888888889,8,2,0.25,1.1004976667871336,0.683545524691358,0.285132137345679
2010-11,D2_elo.csv,18,0.5394736842105263,0.18421052631578946,0.27631578947368424,9,3,0.3333333333333333,1.0046200215975643,0.5972222222222222,0.2114689135118498
2010-11,D2_elo.csv,19,0.5403726708074534,0.18633540372670807,0.2732919254658385,9,7,0.7777777777777778,0.9278451306322325,0.5373678141704067,0.1816202221279186
2010-11,D2_elo.csv,20,0.5470588235294118,0.18823529411764706,0.2647058823529412,10,6,0.6,1.2136328223562391,0.7518339100346021,0.26467128027681663
2010-11,D2_elo.csv,21,0.5333333333333333,0.19444444444444445,0.2722222222222222,9,2,0.2222222222222222,1.1143926790501173,0.6716666666666666,0.21507716049382716
2010-11,D2_elo.csv,22,0.5291005291005291,0.20105820105820105,0.2698412698412698,9,4,0.4444444444444444,1.0339208992992046,0.6112930769015424,0.1857870720304583
2010-11,D2_elo.csv,23,0.5303030303030303,0.20707070707070707,0.26262626262626265,9,0,0.0,1.129192396240756,0.7017141108050198,0.29687021732476276
2010-11,D2_elo.csv,24,0.5217391304347826,0.2028985507246377,0.2753623188405797,9,3,0.3333333333333333,1.1784347555179897,0.7225372820835959,0.24165091367359798
2010-11,D2_elo.csv,25,0.5138888888888888,0.20833333333333334,0.2777777777777778,9,1,0.1111111111111111,1.1717659899159134,0.7179783950617282,0.24006558641975306
2010-11,D2_elo.csv,26,0.5066666666666667,0.21333333333333335,0.28,9,3,0.3333333333333333,1.2016034521419272,0.749511111111111,0.2882962962962964
2010-11,D2_elo.csv,27,0.49572649572649574,0.21367521367521367,0.2905982905982906,9,4,0.4444444444444444,1.1351032829894625,0.6806925268463728,0.19026225436481844
2010-11,D2_elo.csv,28,0.49382716049382713,0.2222222222222222,0.2839506172839506,9,2,0.2222222222222222,1.0402417726648268,0.6331351928059747,0.2610120408474318
2010-11,D2_elo.csv,29,0.49206349206349204,0.21825396825396826,0.2896825396825397,9,3,0.3333333333333333,1.188196163062337,0.7228835978835979,0.21240394305870497
2010-11,D2_elo.csv,30,0.48659003831417624,0.2260536398467433,0.28735632183908044,9,2,0.2222222222222222,0.9225608306860392,0.5437089884176685,0.21586588570338072
2010-11,D2_elo.csv,31,0.4925925925925926,0.2222222222222222,0.2851851851851852,9,1,0.1111111111111111,1.1555889215658621,0.7066941015089162,0.2360631001371742
2010-11,D2_elo.csv,32,0.4874551971326165,0.22580645161290322,0.2867383512544803,9,4,0.4444444444444444,1.092981004991747,0.6595495946866048,0.21288267108593162
2010-11,D2_elo.csv,33,0.4861111111111111,0.22916666666666666,0.2847222222222222,9,2,0.2222222222222222,0.9831799693730896,0.5890239197530864,0.23816068672839505
2010-11,D2_elo.csv,34,0.4882154882154882,0.2255892255892256,0.28619528619528617,9,3,0.3333333333333333,1.0072480872620957,0.6012311668877325,0.21419016200160984
2010-11,E0_elo.csv,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,10,5,0.5,1.0986122886681096,0.6666666666666669,0.21111111111111117
2010-11,E0_elo.csv,2,0.5,0.4,0.1,10,4,0.4,1.2206072645530173,0.7000000000000001,0.24999999999999992
2010-11,E0_elo.csv,3,0.5,0.3,0.2,10,3,0.3,1.0296530140645737,0.62,0.20500000000000002
2010-11,E0_elo.csv,4,0.5,0.3,0.2,10,5,0.5,1.1318181388177717,0.7000000000000001,0.205
2010-11,E0_elo.csv,5,0.45,0.35,0.2,10,2,0.2,1.0612195107734,0.645,0.20125
2010-11,E0_elo.csv,6,0.44,0.36,0.2,10,6,0.6,1.2166317744003987,0.7392000000000001,0.2488
2010-11,E0_elo.csv,7,0.4,0.36666666666666664,0.23333333333333334,10,4,0.4,1.0501934451175814,0.6355555555555555,0.21055555555555555
2010-11,E0_elo.csv,8,0.4142857142857143,0.35714285714285715,0.22857142857142856,10,5,0.5,1.07435083617136,0.6542857142857142,0.19193877551020408
2010-11,E0_elo.csv,9,0.4,0.375,0.225,10,5,0.5,1.1018076795727378,0.66625,0.23781249999999998
2010-11,E0_elo.csv,10,0.4111111111111111,0.35555555555555557,0.23333333333333334,10,3,0.3,1.016689053654651,0.6098765432098765,0.227283950617284
2010-11,E0_elo.csv,11,0.44,0.33,0.23,10,4,0.4,1.037024257403187,0.6254,0.20725000000000002
2010-11,E0_elo.csv,12,0.44545454545454544,0.32727272727272727,0.22727272727272727,10,4,0.4,1.0973996421575332,0.6717355371900828,0.1959504132231405
2010-11,E0_elo.csv,13,0.43333333333333335,0.3416666666666667,0.225,10,3,0.3,1.127938740724596,0.6868055555555556,0.22170138888888893
2010-11,E0_elo.csv,14,0.4230769230769231,0.34615384615384615,0.23076923076923078,10,5,0.5,1.062109075840421,0.6366863905325443,0.24304733727810648
2010-11,E0_elo.csv,15,0.4357142857142857,0.32857142857142857,0.2357142857142857,10,3,0.3,1.0665348060510458,0.6476530612244897,0.2012755102040816
2010-11,E0_elo.csv,16,0.43333333333333335,0.3333333333333333,0.23333333333333334,9,6,0.6666666666666666,0.9237027790231157,0.5533333333333332,0.16555555555555557
2010-11,E0_elo.csv,17,0.44654088050314467,0.3333333333333333,0.22012578616352202,10,4,0.4,1.0354070773360546,0.6243740358371901,0.20663146236303942
2010-11,E0_elo.csv,18,0.44970414201183434,0.33136094674556216,0.21893491124260356,7,2,0.2857142857142857,1.1949096006408397,0.7259849845193495,0.259909867101492
2010-11,E0_elo.csv,19,0.4431818181818182,0.32954545454545453,0.22727272727272727,9,3,0.3333333333333333,1.2177099104620543,0.7354511019283747,0.29448605371900827
2010-11,E0_elo.csv,20,0.43783783783783786,0.31891891891891894,0.24324324324324326,12,1,0.08333333333333333,1.1726186213180656,0.711137083028975,0.27453372291210126
2010-11,E0_elo.csv,21,0.43147208121827413,0.3096446700507614,0.25888324873096447,9,3,0.3333333333333333,0.8405524722476719,0.4861243525986239,0.19512226545388953
2010-11,E0_elo.csv,22,0.4563106796116505,0.2961165048543689,0.24757281553398058,11,2,0.18181818181818182,1.0760354463491983,0.6572849810195461,0.17359081911584506
2010-11,E0_elo.csv,23,0.45161290322580644,0.3087557603686636,0.23963133640552994,10,2,0.2,1.0611019747525523,0.6378135020917836,0.2329928433392087
2010-11,E0_elo.csv,24,0.45374449339207046,0.3039647577092511,0.2422907488986784,8,3,0.375,1.0755722658297509,0.6455297017213608,0.2520631586097149
2010-11,E0_elo.csv,25,0.4553191489361702,0.2978723404255319,0.24680851063829787,12,4,0.3333333333333333,1.0459365337642612,0.6292983250339522,0.219753282028067
2010-11,E0_elo.csv,26,0.4574898785425101,0.29554655870445345,0.24696356275303644,9,3,0.3333333333333333,0.9675512164314153,0.5722106574439837,0.21971439550813088
2010-11,E0_elo.csv,27,0.46484375,0.2890625,0.24609375,12,5,0.4166666666666667,1.1095812791083788,0.6792093912760416,0.19235738118489584
2010-11,E0_elo.csv,28,0.458955223880597,0.29850746268656714,0.24253731343283583,9,4,0.4444444444444444,0.9930548748687047,0.5957185465706296,0.186141741541051
2010-11,E0_elo.csv,29,0.4620938628158845,0.2996389891696751,0.23826714801444043,11,4,0.36363636363636365,1.0707777453630518,0.6465968183180709,0.22376273519908912
2010-11,E0_elo.csv,30,0.4618055555555556,0.2986111111111111,0.23958333333333334,10,6,0.6,1.0346604262295647,0.6230275848765431,0.20651282793209877
2010-11,E0_elo.csv,31,0.46308724832214765,0.2986577181208054,0.23825503355704697,10,4,0.4,1.0117441083298144,0.6107472636367731,0.18023850277014547
2010-11,E0_elo.csv,32,0.4642857142857143,0.30194805194805197,0.23376623376623376,10,4,0.4,1.016133219797488,0.603588294822061,0.236402639568224
2010-11,E0_elo.csv,33,0.46855345911949686,0.29559748427672955,0.2358490566037736,10,2,0.2,1.148303144027644,0.7034254974091214,0.22626280605988686
2010-11,E0_elo.csv,34,0.4634146341463415,0.29878048780487804,0.23780487804878048,11,3,0.2727272727272727,0.9494886166909399,0.5645651938781029,0.1827696582121032
2010-11,E0_elo.csv,35,0.4690265486725664,0.29793510324483774,0.23303834808259588,10,3,0.3,0.9631766457492311,0.5748575108117749,0.18242662350658279
2010-11,E0_elo.csv,36,0.47277936962750716,0.2979942693409742,0.22922636103151864,11,3,0.2727272727272727,1.0066265758228485,0.6032089600697411,0.2021117157569239
2010-11,E0_elo.csv,37,0.475,0.2972222222222222,0.22777777777777777,10,4,0.4,1.1321851430510093,0.6847376543209875,0.2576427469135803
2010-11,E0_elo.csv,38,0.47297297297297297,0.2945945945945946,0.23243243243243245,10,4,0.4,1.1275801211216328,0.6823520818115413,0.2567019722425128
2010-11,E1_elo.csv,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,12,3,0.25,1.0986122886681096,0.6666666666666669,0.2638888888888889
2010-11,E1_elo.csv,2,0.4166666666666667,0.08333333333333333,0.5,12,2,0.16666666666666666,1.6346073043724614,0.8888888888888888,0.23263888888888892
2010-11,E1_elo.csv,3,0.3333333333333333,0.2916666666666667,0.375,12,3,0.25,1.122179883852875,0.6840277777777778,0.24739583333333334
2010-11,E1_elo.csv,4,0.4444444444444444,0.2777777777777778,0.2777777777777778,12,7,0.5833333333333334,1.0067650617353852,0.6018518518518517,0.22530864197530862
2010-11,E1_elo.csv,5,0.4791666666666667,0.25,0.2708333333333333,12,4,0.3333333333333333,1.047660126770393,0.6293402777777778,0.2000868055555555
2010-11,E1_elo.csv,6,0.48333333333333334,0.26666666666666666,0.25,12,3,0.25,0.9963562008426057,0.5922222222222221,0.24111111111111108
2010-11,E1_elo.csv,7,0.5,0.2361111111111111,0.2638888888888889,12,5,0.4166666666666667,1.1562756984564664,0.7087191358024693,0.23852237654320993
2010-11,E1_elo.csv,8,0.47619047619047616,0.25,0.27380952380952384,12,4,0.3333333333333333,0.9415610538252608,0.554705215419501,0.2044359410430839
2010-11,E1_elo.csv,9,0.5,0.23958333333333334,0.2604166666666667,12,6,0.5,1.0471036432261407,0.6286892361111113,0.19883897569444442
2010-11,E1_elo.csv,10,0.5,0.25,0.25,12,6,0.5,1.2707698310265665,0.7916666666666666,0.23958333333333334
2010-11,E1_elo.csv,11,0.4666666666666667,0.275,0.25833333333333336,12,5,0.4166666666666667,1.1407529536348986,0.69625,0.2540625
2010-11,E1_elo.csv,12,0.45454545454545453,0.2727272727272727,0.2727272727272727,12,4,0.3333333333333333,1.1290077762082642,0.6887052341597797,0.2882231404958678
2010-11,E1_elo.csv,13,0.4444444444444444,0.2569444444444444,0.2986111111111111,12,7,0.5833333333333334,0.9891549696646526,0.5923032407407408,0.24288676697530864
2010-11,E1_elo.csv,14,0.4551282051282051,0.24358974358974358,0.30128205128205127,12,4,0.3333333333333333,1.028869174871129,0.6200690335305719,0.23763149243918477
2010-11,E1_elo.csv,15,0.4583333333333333,0.23809523809523808,0.30357142857142855,12,1,0.08333333333333333,1.115548294955078,0.6813350340136054,0.2468466553287982
2010-11,E1_elo.csv,16,0.45,0.2388888888888889,0.3111111111111111,12,2,0.16666666666666666,1.2381647036863064,0.7600617283950618,0.22094135802469136
2010-11,E1_elo.csv,17,0.4322916666666667,0.2552083333333333,0.3125,12,5,0.4166666666666667,1.0616981681682192,0.6439344618055555,0.2486029730902778
2010-11,E1_elo.csv,18,0.43137254901960786,0.25,0.31862745098039214,12,6,0.5,1.0276525655682416,0.6156286043829297,0.21406430219146477
2010-11,E1_elo.csv,19,0.4398148148148148,0.25,0.3101851851851852,12,6,0.5,1.0678965097973085,0.6422753772290807,0.2065543552812071
2010-11,E1_elo.csv,20,0.44298245614035087,0.2543859649122807,0.3026315789473684,8,4,0.5,0.9788133034610363,0.5838911972914744,0.2288877346875962
2010-11,E1_elo.csv,21,0.4491525423728814,0.25,0.3008474576271186,12,4,0.3333333333333333,1.0804545291553806,0.6548884420185771,0.23369422100928852
2010-11,E1_elo.csv,22,0.4475806451612903,0.25,0.3024193548387097,12,3,0.25,0.9831122254669262,0.5888289108567465,0.24233112209503993
2010-11,E1_elo.csv,23,0.45384615384615384,0.2423076923076923,0.3038461538461538,11,3,0.2727272727272727,1.0546730396676056,0.6304384077461002,0.19215640129101672
2010-11,E1_elo.csv,24,0.4575645756457565,0.24723247232472326,0.2952029520295203,11,3,0.2727272727272727,0.9971653161781816,0.5988282492687389,0.24587331079617405
2010-11,E1_elo.csv,25,0.46099290780141844,0.24113475177304963,0.2978723404255319,12,6,0.5,1.1711722683909807,0.711634223630602,0.19731150344550075
2010-11,E1_elo.csv,26,0.4557823129251701,0.25170068027210885,0.2925170068027211,12,7,0.5833333333333334,1.0080990613573562,0.6015549076773566,0.20702600768198431
2010-11,E1_elo.csv,27,0.46078431372549017,0.25163398692810457,0.2875816993464052,12,5,0.4166666666666667,1.1840305987594015,0.7265368020846683,0.228122730573711
2010-11,E1_elo.csv,28,0.4528301886792453,0.2578616352201258,0.2893081761006289,13,4,0.3076923076923077,1.043276158903076,0.6247196891554314,0.18598339281856546
2010-11,E1_elo.csv,29,0.4561933534743202,0.2628398791540785,0.2809667673716012,10,5,0.5,1.0956541571087413,0.6649008315002602,0.22675997845948834
2010-11,E1_elo.csv,30,0.45454545454545453,0.26392961876832843,0.28152492668621704,15,6,0.4,1.0482676220141935,0.6333370599381384,0.2661010827220268
2010-11,E1_elo.csv,31,0.4550561797752809,0.2556179775280899,0.2893258426966292,12,3,0.25,1.1889196467281005,0.7283171316752935,0.2092972793839162
2010-11,E1_elo.csv,32,0.4483695652173913,0.26358695652173914,0.28804347826086957,11,3,0.2727272727272727,1.0838355421569414,0.6538776529472419,0.1847393103411239
2010-11,E1_elo.csv,33,0.44854881266490765,0.2691292875989446,0.28232189973614774,13,3,0.23076923076923078,1.097685836050607,0.6669105081953781,0.24396211066799547
2010-11,E1_elo.csv,34,0.44642857142857145,0.26785714285714285,0.2857142857142857,12,3,0.25,1.1627040332174536,0.7127976190476191,0.24314413265306123
2010-11,E1_elo.csv,35,0.4405940594059406,0.2698019801980198,0.2896039603960396,12,6,0.5,1.0062730095531371,0.6020243113420255,0.22624926477796295
2010-11,E1_elo.csv,36,0.44471153846153844,0.2668269230769231,0.28846153846153844,12,2,0.16666666666666666,1.0397550665760298,0.6262134800295859,0.23864625708826429
2010-11,E1_elo.csv,37,0.4462616822429907,0.26401869158878505,0.2897196261682243,14,4,0.2857142857142857,1.1485917217408392,0.7022587749397952,0.23199741399747956
2010-11,E1_elo.csv,38,0.4411764705882353,0.2669683257918552,0.2918552036199095,12,3,0.25,1.0471858455889904,0.6304999897626994,0.22135603284126046
2010-11,E1_elo.csv,39,0.44273127753303965,0.2665198237885463,0.2907488986784141,13,5,0.38461538461538464,0.9185246233213294,0.5399894308955225,0.2165182936568953
2010-11,E1_elo.csv,40,0.4518201284796574,0.26124197002141325,0.28693790149892934,12,3,0.25,1.0371167501583507,0.6245294352305709,0.23834802916851983
2010-11,E1_elo.csv,41,0.453027139874739,0.2588726513569937,0.2881002087682672,12,6,0.5,1.2224923606325857,0.753301865548587,0.2225797336424905
2010-11,E1_elo.csv,42,0.4460285132382892,0.26476578411405294,0.2892057026476578,13,6,0.46153846153846156,0.9943801812482685,0.592538160650123,0.20693380105569376
2010-11,E1_elo.csv,43,0.4503968253968254,0.2638888888888889,0.2857142857142857,12,4,0.3333333333333333,1.13416080059117,0.6910981985386749,0.21235079680020155
2010-11,E1_elo.csv,44,0.4476744186046512,0.26744186046511625,0.28488372093023256,12,4,0.3333333333333333,1.0831417692152685,0.6563908418965206,0.234293311700018
2010-11,E1_elo.csv,45,0.44696969696969696,0.26704545454545453,0.2859848484848485,12,4,0.3333333333333333,1.163018436984251,0.7130466597796142,0.24321517734159778
2010-11,E1_elo.csv,46,0.4425925925925926,0.26851851851851855,0.28888888888888886,12,4,0.3333333333333333,1.0111392974515392,0.6045336076817557,0.2083453360768175
2010-11,E2_elo.csv,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,12,5,0.4166666666666667,1.0986122886681096,0.6666666666666669,0.25
2010-11,E2_elo.csv,2,0.4166666666666667,0.16666666666666666,0.4166666666666667,10,5,0.5,1.3336141032909774,0.7916666666666667,0.21527777777777776
2010-11,E2_elo.csv,3,0.36363636363636365,0.3181818181818182,0.3181818181818182,12,1,0.08333333333333333,1.0894942240427847,0.6604683195592288,0.21900826446280994
2010-11,E2_elo.csv,4,0.38235294117647056,0.3235294117647059,0.29411764705882354,12,3,0.25,1.1045506168648436,0.6707035755478663,0.2241926182237601
2010-11,E2_elo.csv,5,0.3695652173913043,0.32608695652173914,0.30434782608695654,12,3,0.25,1.0590781739115402,0.6398865784499054,0.22329867674858225
2010-11,E2_elo.csv,6,0.41379310344827586,0.3103448275862069,0.27586206896551724,12,6,0.5,1.0317024693008114,0.619500594530321,0.22998414585810542
2010-11,E2_elo.csv,7,0.44285714285714284,0.2857142857142857,0.2714285714285714,14,6,0.42857142857142855,1.138538694169513,0.6963265306122449,0.20020408163265305
2010-11,E2_elo.csv,8,0.4166666666666667,0.32142857142857145,0.2619047619047619,12,2,0.16666666666666666,0.9961048712899304,0.5955215419501133,0.21634070294784577
2010-11,E2_elo.csv,9,0.4479166666666667,0.3020833333333333,0.25,12,2,0.16666666666666666,1.128831599458509,0.687717013888889,0.23225911458333334
2010-11,E2_elo.csv,10,0.4351851851851852,0.3055555555555556,0.25925925925925924,12,2,0.16666666666666666,1.1362032569479117,0.6910150891632373,0.2502143347050755
2010-11,E2_elo.csv,11,0.425,0.3,0.275,12,3,0.25,1.022546743583551,0.6129166666666667,0.228125
2010-11,E2_elo.csv,12,0.4393939393939394,0.2878787878787879,0.2727272727272727,12,6,0.5,1.0120660718658678,0.6053719008264463,0.2258953168044077
2010-11,E2_elo.csv,13,0.4513888888888889,0.2777777777777778,0.2708333333333333,12,5,0.4166666666666667,1.0019405875867873,0.5984760802469137,0.205102237654321
2010-11,E2_elo.csv,14,0.46153846153846156,0.27564102564102566,0.26282051282051283,12,2,0.16666666666666666,1.089754406501354,0.6604207758053913,0.23613165680473372
2010-11,E2_elo.csv,15,0.4583333333333333,0.27380952380952384,0.26785714285714285,10,7,0.7,0.9928178397110429,0.5913123582766442,0.23555130385487527
2010-11,E2_elo.csv,16,0.46629213483146065,0.2640449438202247,0.2696629213483146,12,8,0.6666666666666666,0.9454894747917231,0.5583680511719902,0.24432415940748223
2010-11,E2_elo.csv,17,0.4789473684210526,0.24736842105263157,0.2736842105263158,12,4,0.3333333333333333,1.1345157868184266,0.6944321329639888,0.2534626038781163
2010-11,E2_elo.csv,18,0.47029702970297027,0.24752475247524752,0.28217821782178215,13,3,0.23076923076923078,1.1292196184596142,0.6849969460007691,0.19533718413730178
2010-11,E2_elo.csv,19,0.46511627906976744,0.26046511627906976,0.2744186046511628,11,6,0.5454545454545454,1.0580116790181897,0.6398190668174445,0.26421259648950285
2010-11,E2_elo.csv,20,0.4646017699115044,0.252212389380531,0.2831858407079646,10,5,0.5,1.0488628271712248,0.630456574516407,0.2090864593938445
2010-11,E2_elo.csv,21,0.4661016949152542,0.2542372881355932,0.2796610169491525,13,3,0.23076923076923078,0.9351916588233948,0.5504496939429432,0.20509689965306171
2010-11,E2_elo.csv,22,0.4779116465863454,0.24899598393574296,0.27309236947791166,10,4,0.4,1.1485351189341775,0.7055402332220447,0.2715698133901066
2010-11,E2_elo.csv,23,0.47104247104247104,0.2471042471042471,0.28185328185328185,13,5,0.38461538461538464,1.0698252212931223,0.6454240739955027,0.2143677047151951
2010-11,E2_elo.csv,24,0.47058823529411764,0.25,0.27941176470588236,9,3,0.3333333333333333,1.022534535694582,0.6103902345251826,0.190611783929258
2010-11,E2_elo.csv,25,0.47330960854092524,0.2526690391459075,0.27402135231316727,12,5,0.4166666666666667,1.041558780499119,0.6262965261331546,0.21939470118159599
2010-11,E2_elo.csv,26,0.47440273037542663,0.2525597269624573,0.27303754266211605,12,5,0.4166666666666667,1.199014920463839,0.7371140024927488,0.21294365688592765
2010-11,E2_elo.csv,27,0.46557377049180326,0.26229508196721313,0.2721311475409836,10,2,0.2,0.9903234908648308,0.5891212039774255,0.1888497715667831
2010-11,E2_elo.csv,28,0.46984126984126984,0.2634920634920635,0.26666666666666666,11,4,0.36363636363636365,1.117971338383249,0.6813477175381937,0.2629583820060011
2010-11,E2_elo.csv,29,0.4662576687116564,0.2607361963190184,0.27300613496932513,13,4,0.3076923076923077,1.0242018881859782,0.6133333526347939,0.19905536238010174
2010-11,E2_elo.csv,30,0.4690265486725664,0.26253687315634217,0.26843657817109146,11,4,0.36363636363636365,1.0127728701876384,0.6063438045582301,0.24712154040997333
2010-11,E2_elo.csv,31,0.4714285714285714,0.2571428571428571,0.2714285714285714,13,4,0.3076923076923077,1.1549840918945509,0.7070957613814757,0.22708006279434853
2010-11,E2_elo.csv,32,0.465564738292011,0.26170798898071623,0.2727272727272727,11,3,0.2727272727272727,1.1646822824245062,0.7149936631529419,0.2582625655503191
2010-11,E2_elo.csv,33,0.45989304812834225,0.2620320855614973,0.27807486631016043,11,3,0.2727272727272727,1.1642633481701559,0.7138322514226887,0.236051931710944
2010-11,E2_elo.csv,34,0.45454545454545453,0.2649350649350649,0.2805194805194805,14,7,0.5,1.0338674776096277,0.6226547478495531,0.2594417271040647
2010-11,E2_elo.csv,35,0.45614035087719296,0.2581453634085213,0.2857142857142857,13,7,0.5384615384615384,0.972686318549711,0.5793933455191864,0.2377729556202053
2010-11,E2_elo.csv,36,0.46116504854368934,0.2524271844660194,0.28640776699029125,13,4,0.3076923076923077,1.0962759508453055,0.6668612281299622,0.24443868413611097
2010-11,E2_elo.csv,37,0.4588235294117647,0.25176470588235295,0.28941176470588237,13,3,0.23076923076923078,1.1657218099487332,0.7180256587702954,0.27003502794783074
2010-11,E2_elo.csv,38,0.4520547945205479,0.2511415525114155,0.2968036529680365,11,3,0.2727272727272727,1.030754166516844,0.6174524376813737,0.20931969346305995
2010-11,E2_elo.csv,39,0.45434298440979953,0.2516703786191537,0.29398663697104677,14,6,0.42857142857142855,1.082060107152244,0.6549528169857435,0.22485609836119008
2010-11,E2_elo.csv,40,0.4535637149028078,0.2526997840172786,0.2937365010799136,13,8,0.6153846153846154,0.9692921522799482,0.577988278299424,0.23804245519139
2010-11,E2_elo.csv,41,0.4579831932773109,0.24789915966386555,0.29411764705882354,14,5,0.35714285714285715,1.0073505939787328,0.6020055080855873,0.21625414871831092
2010-11,E2_elo.csv,42,0.46122448979591835,0.24693877551020407,0.29183673469387755,13,3,0.23076923076923078,1.03316936627468,0.6257514497164645,0.26292009739531597
2010-11,E2_elo.csv,43,0.46123260437375746,0.24254473161033796,0.2962226640159046,12,6,0.5,1.2261475453725559,0.7565942976995549,0.24161014693811947
2010-11,E2_elo.csv,44,0.45436893203883494,0.24660194174757283,0.29902912621359223,12,9,0.75,1.027421171017744,0.6123454928205612,0.1913004681559682
2010-11,E2_elo.csv,45,0.4573055028462998,0.24857685009487665,0.29411764705882354,13,4,0.3076923076923077,1.0928388391834423,0.6646783790618247,0.24342323742818467
2010-11,E2_elo.csv,46,0.45555555555555555,0.24814814814814815,0.2962962962962963,12,4,0.3333333333333333,1.153189397970588,0.7087517146776406,0.26062414266117967
2010-11,E3_elo.csv,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,12,2,0.16666666666666666,1.0986122886681096,0.6666666666666669,0.20833333333333337
2010-11,E3_elo.csv,2,0.4166666666666667,0.4166666666666667,0.16666666666666666,12,4,0.3333333333333333,1.1045414203224386,0.6666666666666669,0.20486111111111108
2010-11,E3_elo.csv,3,0.3333333333333333,0.4583333333333333,0.20833333333333334,12,5,0.4166666666666667,1.0973327940960986,0.6770833333333334,0.22309027777777782
2010-11,E3_elo.csv,4,0.4166666666666667,0.3888888888888889,0.19444444444444445,12,4,0.3333333333333333,1.169761263070254,0.7098765432098766,0.21450617283950624
2010-11,E3_elo.csv,5,0.3333333333333333,0.4375,0.22916666666666666,12,4,0.3333333333333333,1.0930777680374344,0.6710069444444443,0.22417534722222224
2010-11,E3_elo.csv,6,0.38333333333333336,0.4,0.21666666666666667,12,7,0.5833333333333334,1.0397546178979544,0.6316666666666667,0.20250000000000004
2010-11,E3_elo.csv,7,0.4027777777777778,0.3888888888888889,0.20833333333333334,12,3,0.25,1.1408159385947596,0.6902006172839505,0.232445987654321
2010-11,E3_elo.csv,8,0.39285714285714285,0.38095238095238093,0.2261904761904762,12,4,0.3333333333333333,1.1285893176990978,0.6839569160997733,0.22973356009070298
2010-11,E3_elo.csv,9,0.3854166666666667,0.375,0.23958333333333334,12,6,0.5,1.1256043314893607,0.683376736111111,0.2088758680555555
2010-11,E3_elo.csv,10,0.3611111111111111,0.3888888888888889,0.25,12,4,0.3333333333333333,1.091973782987472,0.6635802469135804,0.228395061728395
2010-11,E3_elo.csv,11,0.375,0.375,0.25,12,3,0.25,1.0821955300387673,0.65625,0.2265625
2010-11,E3_elo.csv,12,0.38636363636363635,0.36363636363636365,0.25,12,3,0.25,1.1374108713708502,0.6887052341597797,0.26687327823691465
2010-11,E3_elo.csv,13,0.3958333333333333,0.3402777777777778,0.2638888888888889,12,4,0.3333333333333333,1.023563694802099,0.6187307098765432,0.18491994598765435
2010-11,E3_elo.csv,14,0.40384615384615385,0.34615384615384615,0.25,12,7,0.5833333333333334,1.0523063308946858,0.6338757396449702,0.2313856015779093
2010-11,E3_elo.csv,15,0.4166666666666667,0.3333333333333333,0.25,11,5,0.45454545454545453,1.2149582279483158,0.741161616161616,0.26957070707070707
2010-11,E3_elo.csv,16,0.4022346368715084,0.329608938547486,0.2681564245810056,12,2,0.16666666666666666,1.1288450041567277,0.6877802399009602,0.21857281816006577
2010-11,E3_elo.csv,17,0.39267015706806285,0.33507853403141363,0.27225130890052357,12,3,0.25,1.1270384032856804,0.6843927889403617,0.24482721599371368
2010-11,E3_elo.csv,18,0.3891625615763547,0.33004926108374383,0.28078817733990147,12,4,0.3333333333333333,1.2025446579320938,0.7349527206839929,0.2705224182419698
2010-11,E3_elo.csv,19,0.37209302325581395,0.32558139534883723,0.3023255813953488,11,4,0.36363636363636365,1.038503222742964,0.6254978120851565,0.243891046757461
