Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,GBH,GBD,GBA,IWH,IWD,IWA,LBH,LBD,LBA,SBH,SBD,SBA,SYH,SYD,SYA,WHH,WHD,WHA,EloHome,EloAway
SP1,05/05/02,Real Madrid,Mallorca,0,0,D,0,0,D,1.25,5.1,8.0,1.25,4.5,9.0,1.286,4.5,8.0,1.2,5.0,11.0,1.25,4.5,10.0,,,,1800.01,1663.33
SP1,05/05/02,Valladolid,Sociedad,1,3,A,1,1,D,1.97,3.0,3.65,2.0,2.9,3.4,2.1,3.0,3.2,1.95,3.0,3.6,,,,,,,1659.61,1664.83
SP1,05/05/02,Villarreal,Zaragoza,2,1,H,2,0,H,1.77,3.3,4.0,1.7,3.3,4.0,1.667,3.6,4.0,1.571,3.3,5.5,1.8,3.25,3.75,,,,1629.73,1592.24
SP1,10/05/02,La Coruna,Real Madrid,3,0,H,1,0,H,2.05,3.3,3.1,2.0,3.0,3.3,1.909,3.2,3.5,2.1,3.1,3.1,2.0,3.2,3.2,,,,1785.77,1792.61
SP1,11/05/02,Espanol,Malaga,1,2,A,0,2,A,2.25,3.2,2.8,,,,2.2,3.25,2.75,2.25,3.2,2.75,,,,,,,1657.02,1700.88
SP1,11/05/02,Mallorca,Valladolid,2,1,H,0,1,A,1.35,4.5,6.5,1.3,3.6,8.0,1.4,3.75,7.0,1.333,4.333,7.0,,,,,,,1670.73,1643.78
SP1,11/05/02,Osasuna,Alaves,0,1,A,0,1,A,3.9,3.45,1.7,,,,,,,,,,,,,,,,1634.16,1631.48
SP1,11/05/02,Sociedad,Las Palmas,1,1,D,0,1,A,2.4,3.3,2.4,,,,2.375,3.25,2.5,2.4,3.3,2.4,,,,,,,1680.66,1596.8
SP1,11/05/02,Vallecano,Celta,1,0,H,0,0,D,2.8,3.3,2.2,2.35,3.0,2.35,2.625,3.4,2.25,2.625,3.2,2.3,2.7,3.2,2.25,,,,1678.28,1738.78
SP1,11/05/02,Sevilla,Villarreal,1,0,H,1,0,H,1.45,4.0,5.65,1.4,3.6,5.5,1.4,3.75,7.0,,,,1.4,3.75,7.0,,,,1681.74,1637.53
SP1,11/05/02,Tenerife,Ath Bilbao,2,3,A,2,1,H,1.7,3.55,4.0,,,,1.667,3.4,4.333,1.727,3.5,3.8,1.8,3.5,3.5,,,,1604.91,1633.88
SP1,11/05/02,Valencia,Betis,2,0,H,1,0,H,1.6,3.5,4.9,1.6,3.4,4.6,1.571,3.0,6.5,1.571,3.4,5.0,1.571,3.5,5.0,,,,1823.92,1716.13
SP1,11/05/02,Zaragoza,Barcelona,1,1,D,1,1,D,5.65,3.3,1.57,5.0,2.8,1.6,5.0,3.5,1.571,5.5,3.25,1.571,6.0,3.1,1.571,,,,1584.44,1763.35
