Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Attendance,Referee,HS,AS,HST,AST,HHW,AHW,HC,AC,HF,AF,HO,AO,HY,AY,HR,AR,HBP,ABP,GBH,GBD,GBA,IWH,IWD,IWA,LBH,LBD,LBA,SBH,SBD,SBA,SYH,SYD,SYA,WHH,WHD,WHA,EloHome,EloAway
E1,28/10/01,Wolves,Burnley,3,0,H,3,0,H,24893.0,P. J. Joslin,11,11,9,3,0,0,10,9,9,15,1,3,1,1,0,0,10,10,1.7,3.45,4.2,1.7,3.1,3.8,1.73,3.4,4.0,1.73,3.25,4.33,1.62,3.6,4.5,1.66,3.4,4.33,1552.45,1568.37
E1,30/10/01,Bradford,Wimbledon,3,3,D,1,3,A,18225.0,A. G. Wiley,14,8,4,4,0,0,4,2,17,14,2,4,2,2,0,0,20,20,2.08,3.2,3.1,2.0,3.0,2.9,2.1,3.4,2.87,2.05,3.25,3.1,2.1,3.4,2.88,2.0,3.2,3.2,1475.88,1529.86
E1,30/10/01,Gillingham,Burnley,2,2,D,2,1,H,8067.0,C. R. Wilkes,8,9,3,4,0,0,7,2,13,21,5,0,1,4,0,0,10,40,2.55,3.1,2.5,2.35,3.0,2.35,2.37,3.2,2.6,2.4,3.25,2.5,2.5,3.2,2.5,2.25,3.2,2.75,1467.18,1558.84
E1,30/10/01,Grimsby,Norwich,0,2,A,0,1,A,5489.0,R. D. Furnandiz,14,12,5,4,0,2,5,3,10,14,0,11,1,1,0,0,10,10,2.6,3.1,2.45,2.35,3.0,2.35,2.37,3.2,2.6,2.3,3.25,2.6,2.62,3.4,2.25,2.37,3.1,2.62,1428.4,1513.05
E1,30/10/01,Portsmouth,Birmingham,1,1,D,1,1,D,15612.0,W. M. Jordan,9,6,4,5,0,0,9,4,15,15,4,5,2,1,0,0,20,10,2.4,3.25,2.55,2.3,3.0,2.4,2.4,3.25,2.5,2.3,3.2,2.7,2.25,3.25,2.75,2.4,3.25,2.5,1467.27,1559.48
E1,30/10/01,Rotherham,Crewe,2,2,D,1,2,A,5921.0,K. D. Hill,10,9,4,6,0,1,14,3,14,12,1,6,2,0,0,0,20,0,2.05,3.2,3.15,2.1,3.0,2.8,1.91,3.25,3.4,2.0,3.25,3.25,2.0,3.25,3.25,2.0,3.2,3.2,1507.13,1472.1
E1,30/10/01,Sheffield United,Watford,0,2,A,0,0,D,14338.0,G. B. Frankland,8,10,1,4,0,0,3,0,12,13,2,4,2,1,0,0,20,10,2.05,3.2,3.15,2.1,3.0,2.8,2.0,3.2,3.2,2.1,3.25,3.0,2.2,3.2,2.88,2.1,3.2,3.0,1500.11,1461.55
E1,30/10/01,Stockport,Walsall,0,2,A,0,1,A,4553.0,R. Pearson,5,6,3,3,0,0,3,6,6,14,3,6,1,0,0,0,10,0,2.15,3.2,2.95,2.0,3.0,2.9,2.2,3.25,2.75,2.25,3.25,2.75,2.25,3.25,2.75,2.2,3.2,2.8,1411.31,1444.85
E1,31/10/01,Barnsley,Man City,0,3,A,0,3,A,15159.0,P. J. Joslin,12,8,5,4,0,0,8,6,10,13,3,1,0,0,0,0,0,0,3.15,3.2,2.05,2.8,3.0,2.1,3.0,3.4,2.0,3.1,3.4,2.0,3.25,3.25,2.0,3.25,3.4,1.9,1428.42,1546.0
E1,31/10/01,Coventry,Preston,2,2,D,1,1,D,15755.0,P. Taylor,13,10,8,7,0,0,2,4,22,20,0,6,3,1,0,0,30,10,1.7,3.35,4.35,1.65,3.2,3.9,1.67,3.25,4.5,1.62,3.4,5.0,1.62,3.6,4.5,1.72,3.25,4.2,1588.98,1597.24
E1,31/10/01,Crystal Palace,West Brom,0,1,A,0,0,D,17273.0,S. G. Tomlin,16,9,4,2,0,1,7,2,10,18,9,2,0,2,0,0,0,20,1.7,3.4,4.25,1.75,3.1,3.6,1.73,3.4,4.0,1.73,3.4,4.0,1.62,3.4,5.0,1.72,3.4,4.0,1527.77,1526.35
E1,31/10/01,Nott'm Forest,Sheffield Weds,0,1,A,0,0,D,20206.0,C. J. Foy,15,12,6,5,0,0,5,4,12,8,5,0,2,2,0,0,20,20,1.6,3.45,4.7,1.7,3.1,3.8,1.57,3.5,5.0,1.53,3.4,6.0,1.53,3.5,5.5,1.57,3.3,5.5,1534.18,1443.87
E1,31/10/01,Wolves,Millwall,1,0,H,0,0,D,23018.0,S. J. Baines,22,7,11,4,0,0,11,6,6,16,1,2,0,1,0,0,0,10,1.75,3.3,4.15,1.75,3.1,3.6,1.8,3.2,4.0,1.67,3.4,4.5,1.67,3.5,4.33,1.66,3.4,4.33,1561.98,1588.74
E1,02/11/01,Crewe,Bradford,2,2,D,1,1,D,6597.0,G. B. Frankland,19,16,12,12,0,0,5,8,12,15,2,5,0,1,0,0,0,10,2.25,3.2,2.8,2.3,3.0,2.4,2.25,3.2,2.25,2.3,3.2,2.7,2.38,3.2,2.62,2.25,3.2,2.75,1476.73,1474.23
E1,03/11/01,Man City,Gillingham,4,1,H,3,0,H,33067.0,R. J. Beeby,18,7,12,2,1,0,4,6,3,15,4,6,0,1,0,0,0,10,1.37,4.1,7.0,1.45,3.5,5.0,1.36,4.0,7.0,1.36,4.0,7.5,1.36,4.0,7.5,1.36,4.0,7.0,1557.87,1466.88
E1,03/11/01,Millwall,Coventry,3,2,H,0,0,D,15748.0,K. D. Hill,6,15,3,7,1,0,1,9,15,16,7,0,0,2,0,1,0,45,2.4,3.25,2.55,2.3,2.9,2.5,2.6,3.2,2.37,2.5,3.2,2.5,2.5,3.2,2.5,2.3,3.25,2.62,1578.84,1585.75
E1,03/11/01,Norwich,Wolves,2,0,H,2,0,H,20335.0,P. A. Durkin,13,13,6,5,1,0,5,4,13,13,6,0,0,1,0,0,0,10,2.4,3.2,2.6,2.3,2.9,2.5,2.37,3.2,2.6,2.5,3.2,2.5,2.38,3.2,2.6,2.4,3.1,2.6,1526.1,1571.88
E1,03/11/01,Preston,Stockport,6,0,H,3,0,H,13776.0,H. M. Webb,16,7,10,4,0,0,7,5,9,11,2,2,0,2,0,1,0,45,1.45,3.75,6.25,1.5,3.4,4.7,1.44,3.6,6.5,1.44,3.75,6.5,1.4,4.0,6.5,1.44,3.6,6.5,1600.47,1396.45
E1,03/11/01,Sheffield Weds,Portsmouth,2,3,A,1,2,A,18212.0,T. A. Parkes,14,10,7,6,1,0,10,1,9,13,3,4,2,2,0,0,20,20,2.32,3.25,2.67,2.1,3.0,2.8,2.25,3.2,2.75,2.3,3.2,2.7,2.38,3.2,2.6,2.3,3.25,2.62,1462.61,1466.99
E1,03/11/01,Walsall,Crystal Palace,2,2,D,2,1,H,6795.0,P. J. Joslin,10,5,4,3,0,0,6,0,12,11,4,2,2,0,0,0,20,0,3.05,3.2,2.1,2.8,3.0,2.1,3.2,3.2,2.0,3.0,3.25,2.1,3.25,3.25,2.0,3.2,3.2,2.0,1459.71,1511.72
E1,03/11/01,Watford,Barnsley,3,0,H,0,0,D,13964.0,R. J. Olivier,17,8,9,3,0,0,8,2,14,18,1,2,2,1,0,0,20,10,1.63,3.3,5.0,1.6,3.2,4.2,1.57,3.5,5.0,1.62,3.4,5.0,1.67,3.5,4.33,1.61,3.3,5.0,1478.79,1416.55
E1,03/11/01,Wimbledon,Grimsby,2,1,H,1,0,H,6189.0,R. J. Harris,16,8,7,4,0,0,6,6,13,15,3,4,1,1,0,0,10,10,1.63,3.3,5.0,1.8,3.0,3.5,1.53,3.5,5.5,1.62,3.4,5.0,1.62,3.6,4.5,1.61,3.3,5.0,1531.51,1415.35
E1,04/11/01,Birmingham,Rotherham,2,2,D,1,1,D,28436.0,P. Dowd,17,7,6,3,0,1,6,5,12,24,2,1,1,2,0,0,10,20,1.45,3.75,6.25,1.5,3.4,4.7,1.44,3.6,6.5,1.44,3.75,6.5,1.5,3.6,6.0,1.44,3.6,6.5,1559.76,1502.5
E1,04/11/01,Burnley,Sheffield United,2,0,H,2,0,H,13166.0,S. J. Baines,9,6,7,1,1,1,8,5,19,16,5,3,2,1,0,0,20,10,1.73,3.3,4.25,1.85,3.0,3.3,1.73,3.2,4.33,1.73,3.25,4.33,1.73,3.25,4.33,1.72,3.25,4.2,1559.14,1482.87
E1,04/11/01,West Brom,Nott'm Forest,1,0,H,1,0,H,18281.0,U. D. Rennie,18,12,8,4,2,1,6,11,22,17,2,1,1,1,0,0,10,10,2.15,3.3,2.9,2.1,2.9,2.9,2.0,3.2,3.2,2.0,3.25,3.25,2.2,3.25,2.8,2.0,3.3,3.1,1542.4,1515.44
E1,07/11/01,Birmingham,West Brom,0,1,A,0,1,A,23554.0,M. R. Halsey,10,6,6,3,0,0,10,5,14,14,4,8,1,0,1,0,35,0,1.95,3.2,3.45,2.0,2.9,3.0,2.0,3.2,3.2,1.91,3.25,3.5,2.0,3.25,3.25,1.83,3.2,3.75,1554.46,1550.53
E1,08/11/01,Preston,Barnsley,2,2,D,0,1,A,19042.0,A. R. Hall,10,12,6,4,0,1,4,3,18,28,0,4,4,0,0,0,40,0,1.45,3.7,6.35,1.5,3.4,4.7,1.4,3.75,7.0,1.44,3.6,7.0,1.4,4.0,6.5,1.4,3.75,7.0,1604.17,1409.5
E1,09/11/01,Millwall,Rotherham,1,0,H,1,0,H,12173.0,P. E. Alcock,13,10,5,2,0,1,5,5,12,16,4,1,1,1,0,0,10,10,1.52,3.45,5.9,1.6,3.2,4.2,1.57,3.25,5.5,1.53,3.4,6.0,1.53,3.5,5.5,1.5,3.4,6.0,1588.07,1507.8
E1,09/11/01,Wimbledon,Sheffield United,1,1,D,0,0,D,4937.0,C. J. Foy,15,11,5,4,0,0,2,4,18,13,2,3,0,2,0,0,0,20,1.8,3.25,3.9,1.8,3.0,3.5,1.73,3.2,4.33,1.8,3.25,4.0,1.8,3.4,3.75,1.83,3.2,3.75,1537.1,1476.22
E1,10/11/01,Burnley,Portsmouth,1,1,D,0,0,D,14123.0,G. B. Frankland,10,8,4,5,0,0,8,1,13,13,11,1,0,1,0,0,0,10,1.9,3.2,3.6,2.0,2.9,3.0,1.83,3.2,3.75,1.83,3.25,3.8,1.8,3.25,4.0,1.83,3.3,3.6,1565.79,1482.85
E1,10/11/01,Crewe,Gillingham,0,0,D,0,0,D,5419.0,M. Ryan,13,12,3,7,3,1,8,6,15,16,1,1,0,1,0,0,0,10,1.88,3.25,3.6,1.85,3.0,3.3,1.91,3.2,3.5,1.91,3.25,3.5,1.83,3.4,3.6,1.83,3.3,3.6,1473.15,1460.63
E1,10/11/01,Norwich,Bradford,1,4,A,0,2,A,17414.0,S. G. Tomlin,14,15,8,6,1,1,12,10,10,15,8,1,0,2,0,0,0,20,1.65,3.45,4.55,1.75,3.1,3.6,1.61,3.5,4.5,1.62,3.4,5.0,1.62,3.6,4.5,1.61,3.5,4.5,1536.66,1477.81
E1,10/11/01,Sheffield Weds,Grimsby,0,0,D,0,0,D,17507.0,C. H. Webster,11,6,2,1,0,1,5,3,17,12,9,6,2,2,0,0,20,20,1.9,3.2,3.6,1.9,3.0,3.1,1.8,3.25,3.75,1.83,3.25,3.8,1.8,3.25,4.0,1.8,3.25,3.8,1446.75,1409.76
E1,10/11/01,Watford,Stockport,1,1,D,0,0,D,12576.0,M. Warren,25,4,9,3,0,0,13,5,8,17,5,2,2,1,0,0,20,10,1.42,3.8,6.45,1.45,3.5,5.0,1.44,3.6,6.5,1.4,3.75,7.5,1.36,4.33,6.5,1.4,3.6,7.5,1485.84,1392.75
E1,11/11/01,Walsall,Nott'm Forest,2,0,H,2,0,H,6754.0,A. Kaye,13,12,6,3,0,1,5,8,13,12,0,3,1,0,0,0,10,0,2.65,3.15,2.38,2.35,3.0,2.35,2.75,3.2,2.25,2.7,3.2,2.3,2.75,3.25,2.25,2.62,3.1,2.37,1457.99,1507.31
E1,13/11/01,Burnley,Watford,1,0,H,1,0,H,13152.0,T. A. Parkes,16,13,13,4,0,0,7,3,15,16,1,1,2,1,0,0,20,10,1.9,3.3,3.5,1.9,3.0,3.1,1.8,3.2,4.0,2.0,3.2,3.3,,,,2.0,3.2,3.2,1559.76,1479.53
E1,15/11/01,Stockport,Norwich,2,1,H,1,0,H,6551.0,M. J. Brandwood,8,16,4,6,1,1,5,11,18,10,1,6,2,1,1,0,45,10,2.85,3.35,2.15,2.8,3.0,2.1,3.0,3.4,2.0,2.88,3.2,2.2,,,,2.8,3.2,2.2,1399.06,1518.81
E1,17/11/01,Barnsley,Wimbledon,1,1,D,0,0,D,11088.0,P. Walton,9,4,7,3,0,0,8,10,10,17,2,6,2,3,0,0,20,30,2.55,3.1,2.5,2.3,3.0,2.4,2.37,3.2,2.6,2.5,3.2,2.5,2.38,3.2,2.6,2.4,3.25,2.5,1418.13,1531.69
E1,17/11/01,Bradford,Walsall,2,0,H,1,0,H,14251.0,R. D. Furnandiz,21,10,13,6,0,0,11,6,5,7,1,9,1,1,0,0,10,10,1.65,3.4,4.6,1.55,3.3,4.5,1.61,3.5,4.5,1.62,3.4,5.0,1.62,3.6,4.5,1.61,3.3,5.0,1495.66,1468.68
E1,17/11/01,Coventry,Burnley,0,2,A,0,2,A,16849.0,F. G. Stretton,8,6,1,3,0,0,5,5,15,21,0,3,2,3,0,0,20,30,1.8,3.2,4.0,1.7,3.1,3.8,1.73,3.4,4.0,1.75,3.4,4.0,1.62,3.6,4.5,1.8,3.3,3.75,1576.52,1566.3
E1,17/11/01,Crystal Palace,Crewe,4,1,H,4,1,H,21802.0,R. J. Olivier,14,5,5,2,0,0,7,0,10,8,5,2,0,0,0,0,0,0,1.53,3.5,5.6,1.55,3.3,4.5,1.53,3.5,5.5,1.53,3.4,6.0,1.53,3.4,6.0,1.5,3.4,6.0,1513.44,1469.24
E1,17/11/01,Grimsby,Millwall,2,2,D,0,0,D,5037.0,K. Pike,16,23,6,10,0,0,5,7,6,9,1,7,1,0,0,0,10,0,2.75,3.2,2.25,2.6,3.0,2.2,3.0,3.2,2.1,2.75,3.25,2.25,2.88,3.2,2.2,2.75,3.2,2.25,1414.45,1594.61
E1,17/11/01,Nott'm Forest,Preston,1,1,D,1,1,D,21020.0,M. D. Messias,6,8,3,4,0,0,7,2,9,9,2,1,0,0,0,0,0,0,2.25,3.15,2.85,2.2,2.9,2.7,2.25,3.2,2.75,2.3,3.2,2.75,2.5,3.2,2.5,2.25,3.2,2.75,1496.62,1595.54
E1,17/11/01,Portsmouth,Man City,2,1,H,0,1,A,19103.0,P. E. Alcock,10,9,3,5,1,0,3,4,16,16,1,6,0,4,0,0,0,40,2.6,3.0,2.5,2.3,3.0,2.4,2.75,3.25,2.2,2.75,3.25,2.25,2.75,3.25,2.25,2.62,3.1,2.37,1488.88,1564.12
E1,17/11/01,Rotherham,West Brom,2,1,H,1,0,H,8509.0,P. R. Richards,8,4,4,2,0,0,5,2,14,19,3,3,0,0,0,0,0,0,2.65,3.2,2.35,2.35,3.0,2.35,2.75,3.2,2.25,2.7,3.2,2.3,2.75,3.4,2.2,2.62,3.25,2.3,1501.26,1566.66
E1,17/11/01,Sheffield United,Birmingham,4,0,H,1,0,H,15386.0,R. Pearson,11,8,7,3,0,1,3,7,7,11,3,2,1,5,0,0,10,50,2.4,3.1,2.65,2.3,2.9,2.5,2.25,3.4,2.62,2.5,3.2,2.5,2.38,3.2,2.6,2.5,3.1,2.5,1481.63,1538.33
E1,18/11/01,Gillingham,Watford,0,0,D,0,0,D,8733.0,P. Dowd,11,9,4,4,0,1,4,8,20,14,1,8,0,2,1,0,25,20,2.45,3.1,2.6,2.35,3.0,2.35,2.5,3.25,2.4,2.5,3.2,2.5,2.5,3.2,2.5,2.5,3.1,2.5,1464.54,1472.99
E1,18/11/01,Wolves,Sheffield Weds,0,0,D,0,0,D,19947.0,S. W. Mathieson,10,8,3,1,1,0,6,4,7,11,2,2,1,2,0,0,10,20,1.55,3.5,5.4,1.6,3.3,4.0,1.5,3.4,6.0,1.5,3.5,6.0,1.5,3.4,6.5,1.44,3.6,6.5,1561.32,1442.06
E1,20/11/01,Norwich,Crewe,2,2,D,1,1,D,15710.0,F. G. Stretton,17,12,8,7,1,0,6,6,14,8,6,3,1,2,0,0,10,20,1.52,3.55,5.65,1.5,3.4,4.7,1.57,3.5,5.0,1.53,3.4,6.0,1.57,3.6,5.0,1.5,3.4,6.0,1505.6,1461.65
E1,20/11/01,Preston,Bradford,1,1,D,0,1,A,13763.0,M. Fletcher (Warley),12,14,7,5,0,1,4,8,18,19,8,4,0,3,0,0,0,30,1.75,3.4,4.0,1.8,3.0,3.5,1.73,3.5,3.75,1.85,3.4,3.6,1.83,3.25,3.75,1.8,3.4,3.6,1595.58,1503.78
E1,20/11/01,Wimbledon,Walsall,2,2,D,1,1,D,4249.0,L. E. Cable,8,11,4,4,0,0,3,5,8,9,3,2,0,1,0,0,0,10,1.65,3.4,4.6,1.7,3.1,3.8,1.67,3.25,4.5,1.67,3.4,4.5,1.67,3.4,4.5,1.66,3.3,4.5,1531.2,1460.56
E1,21/11/01,Gillingham,Crystal Palace,3,0,H,3,0,H,9396.0,P. S. Danson,17,9,7,5,0,0,8,5,19,14,2,3,4,3,0,0,40,30,2.75,3.25,2.25,2.35,3.0,2.35,2.75,3.2,2.25,2.7,3.2,2.3,2.75,3.4,2.2,2.5,3.25,2.4,1461.32,1521.03
E1,23/11/01,Burnley,Grimsby,1,0,H,1,0,H,18535.0,G. Cain,12,9,4,8,1,0,9,5,4,15,2,3,0,0,0,0,0,0,1.45,3.7,6.4,1.6,3.2,4.2,1.44,3.6,6.5,1.44,3.6,7.0,1.44,3.75,6.5,1.44,3.6,6.5,1582.64,1417.28
E1,24/11/01,Crewe,Nott'm Forest,0,3,A,0,1,A,8402.0,G. Laws,15,18,7,10,0,0,5,5,11,12,1,0,2,0,0,0,20,0,2.4,3.1,2.65,2.2,2.9,2.7,2.75,3.2,2.25,2.38,3.2,2.62,2.38,3.2,2.6,2.3,3.25,2.62,1466.55,1496.58
E1,24/11/01,Man City,Rotherham,2,1,H,1,1,D,34223.0,M. Fletcher,20,8,11,3,2,0,9,3,12,10,5,5,1,3,0,0,10,30,1.42,3.8,6.7,1.45,3.5,5.0,1.44,3.6,6.5,1.44,3.75,6.5,1.44,3.75,6.5,1.44,3.6,6.5,1552.51,1512.52
E1,24/11/01,Millwall,Gillingham,1,2,A,0,0,D,15214.0,M. J. Brandwood,12,13,6,5,1,1,4,9,13,8,3,4,1,2,0,0,10,20,1.55,3.5,5.5,1.45,3.5,5.0,1.53,3.5,5.5,1.53,3.5,5.5,1.44,3.75,6.5,1.53,3.4,5.5,1591.78,1472.38
E1,24/11/01,Norwich,Barnsley,2,1,H,1,0,H,17333.0,D. R. Crick,14,10,8,3,0,0,7,6,7,16,6,3,1,0,0,0,10,0,1.55,3.5,5.45,1.6,3.2,4.2,1.67,3.25,4.5,1.57,3.4,5.5,1.57,3.6,5.0,1.53,3.4,5.5,1500.7,1418.62
E1,24/11/01,Preston,Crystal Palace,2,1,H,0,1,A,15264.0,P. Rejer,16,12,7,7,3,0,6,0,21,16,3,3,0,2,0,0,0,20,2.0,3.3,3.2,2.1,2.9,2.9,1.91,3.25,3.4,2.0,3.25,3.25,2.1,3.25,3.0,1.9,3.25,3.4,1589.3,1509.97
E1,24/11/01,Sheffield Weds,Stockport,5,0,H,1,0,H,17365.0,A. Bates,13,7,7,3,2,0,5,1,10,14,3,6,0,3,0,0,0,30,1.82,3.25,3.9,1.7,3.1,3.8,1.8,3.25,3.75,1.83,3.25,3.75,1.73,3.25,4.33,1.8,3.3,3.75,1449.04,1412.27
E1,24/11/01,Walsall,Sheffield United,1,2,A,1,2,A,6415.0,P. S. Danson,12,11,6,4,0,0,3,4,11,10,1,0,2,2,1,1,45,45,2.3,3.1,2.8,2.2,2.9,2.7,2.25,3.2,2.75,2.2,3.25,2.8,2.25,3.25,2.75,2.2,3.0,3.0,1466.25,1492.58
E1,24/11/01,West Brom,Bradford,1,0,H,1,0,H,18910.0,W. M. Jordan,10,12,2,8,0,0,3,8,11,15,6,0,1,3,0,0,10,30,1.95,3.3,3.35,2.1,3.0,2.8,1.8,3.25,3.75,2.0,3.25,3.25,2.0,3.25,3.25,2.0,3.2,3.2,1555.4,1510.06
E1,24/11/01,Wimbledon,Wolves,0,1,A,0,0,D,9873.0,P. Dowd,10,10,4,2,0,0,4,4,13,18,5,8,4,3,0,0,40,30,2.6,3.05,2.47,2.4,2.9,2.4,2.5,3.2,2.5,2.5,3.2,2.5,2.5,3.2,2.5,2.5,3.3,2.37,1525.51,1554.34
E1,25/11/01,Birmingham,Coventry,2,0,H,1,0,H,18279.0,C. J. Foy,7,5,3,2,0,0,3,4,13,14,2,7,4,1,0,0,40,10,2.25,3.25,2.75,2.2,3.0,2.6,2.4,3.25,2.5,2.4,3.2,2.6,2.5,3.2,2.5,2.25,3.2,2.75,1527.38,1560.18
E1,25/11/01,Watford,Portsmouth,3,0,H,2,0,H,15631.0,B. Knight,13,7,4,3,1,0,4,1,14,13,2,1,1,0,0,0,10,0,2.1,3.15,3.1,2.1,2.9,2.9,2.2,3.25,2.75,2.0,3.2,3.2,2.1,3.25,3.0,2.1,3.2,3.0,1476.21,1500.49
E1,27/11/01,Stockport,Gillingham,0,2,A,0,1,A,4854.0,P. J. Prosser,6,6,2,3,1,0,11,4,16,14,4,10,2,1,0,0,20,10,2.5,3.25,2.45,2.2,3.0,2.6,2.6,3.2,2.37,2.5,3.2,2.5,2.6,3.2,2.38,2.5,3.1,2.5,1404.45,1491.87
E1,27/11/01,Wolves,Barnsley,4,1,H,2,1,H,19231.0,G. P. Barber,16,8,8,3,0,0,6,3,7,13,3,3,1,4,0,1,10,65,1.45,3.65,6.55,1.55,3.3,4.5,1.5,3.4,6.0,1.44,3.6,7.0,1.4,3.75,7.5,1.44,3.5,7.0,1569.37,1412.13
E1,28/11/01,Coventry,Crystal Palace,2,0,H,0,0,D,13695.0,P. Walton,26,10,14,6,1,0,4,8,23,13,3,3,2,3,0,0,20,30,1.85,3.3,3.65,1.85,3.0,3.3,1.8,3.2,4.0,1.91,3.25,3.5,1.8,3.4,3.75,1.72,3.4,4.0,1550.07,1503.4
E1,28/11/01,Portsmouth,Nott'm Forest,3,2,H,1,2,A,14837.0,P. Armstrong,14,7,6,4,0,0,8,2,13,17,0,7,3,3,0,0,30,30,1.85,3.3,3.65,1.85,3.0,3.3,1.91,3.4,3.25,1.91,3.25,3.5,1.83,3.4,3.6,1.8,3.3,3.75,1490.67,1511.56
E1,30/11/01,Gillingham,Birmingham,1,1,D,1,0,H,8575.0,L. E. Cable,10,9,7,4,0,0,7,4,14,10,2,2,1,2,0,0,10,20,2.35,3.2,2.65,2.2,3.0,2.6,,,,2.4,3.2,2.6,2.38,3.2,2.62,2.25,3.2,2.75,1504.82,1537.49
E1,01/12/01,Bradford,Millwall,1,2,A,0,1,A,14148.0,A. N. Butler,13,10,8,7,0,0,12,9,15,15,2,11,1,1,0,0,10,10,2.05,3.2,3.15,1.9,2.9,3.2,2.1,3.2,3.0,2.1,3.25,3.0,2.1,3.4,2.88,2.0,3.2,3.2,1502.5,1572.29
E1,01/12/01,Coventry,Wimbledon,3,1,H,2,1,H,17303.0,P. J. Prosser,12,12,7,3,0,0,8,2,16,13,1,3,1,3,0,0,10,30,1.8,3.2,4.05,1.8,3.0,3.5,1.73,3.4,4.0,1.7,3.25,4.5,1.67,3.4,4.5,1.72,3.2,4.33,1557.59,1510.48
E1,01/12/01,Crystal Palace,Burnley,1,2,A,1,1,D,18457.0,P. Taylor,7,4,3,3,1,0,7,2,13,17,8,6,1,2,0,0,10,20,2.15,3.2,2.95,2.1,3.0,2.8,2.1,3.2,3.0,2.2,3.2,2.88,2.25,3.25,2.75,2.2,3.2,2.8,1495.88,1587.1
E1,01/12/01,Grimsby,Man City,0,2,A,0,0,D,7960.0,P. Rejer,10,10,3,5,2,0,10,4,9,14,4,8,1,0,0,0,10,0,3.2,3.3,2.0,2.8,3.0,2.1,3.75,3.5,1.73,3.5,3.25,1.91,3.6,3.4,1.83,3.25,3.4,1.9,1412.82,1560.23
E1,01/12/01,Nott'm Forest,Watford,0,0,D,0,0,D,24015.0,M. Ryan,13,17,7,7,0,0,14,5,14,10,1,3,3,1,0,0,30,10,1.95,3.25,3.4,2.1,2.9,2.9,2.1,3.2,3.0,2.1,3.2,3.1,2.2,3.2,2.88,2.0,3.2,3.2,1501.86,1486.03
E1,01/12/01,Rotherham,Walsall,2,0,H,1,0,H,6273.0,C. H. Webster,10,11,5,4,1,1,5,3,9,9,3,7,0,1,0,0,0,10,1.9,3.25,3.55,1.85,3.0,3.3,1.91,3.25,3.4,1.91,3.2,3.6,1.91,3.4,3.4,1.9,3.2,3.5,1504.8,1451.14
E1,01/12/01,Sheffield United,Preston,2,2,D,0,2,A,16270.0,M. S. Pike,16,9,7,4,0,0,6,9,15,11,0,5,1,1,0,0,10,10,2.4,3.2,2.6,2.3,2.9,2.5,2.37,3.2,2.6,2.5,3.2,2.5,2.5,3.2,2.5,2.4,3.1,2.6,1507.69,1595.87
E1,01/12/01,Stockport,Crewe,0,1,A,0,0,D,5308.0,C. J. Foy,8,10,2,6,0,0,5,11,10,8,2,8,0,0,0,0,0,0,2.3,3.15,2.75,2.1,3.0,2.8,2.2,3.25,2.75,2.3,3.2,2.7,2.25,3.25,2.75,2.2,3.2,2.8,1391.5,1451.57
E1,02/12/01,Barnsley,Sheffield Weds,3,0,H,2,0,H,16714.0,E. K. Wolstenholme,16,8,11,4,0,0,7,5,11,18,7,1,3,4,0,0,30,40,2.35,3.15,2.7,2.2,2.9,2.7,2.25,3.2,2.75,2.38,3.2,2.62,2.38,3.2,2.62,2.37,3.1,2.62,1407.5,1456.86
E1,02/12/01,Portsmouth,Norwich,1,2,A,1,1,D,13286.0,D. Pugh,17,11,12,4,0,1,6,5,12,14,2,2,2,3,0,0,20,30,2.05,3.2,3.15,2.0,3.0,2.9,2.1,3.2,3.0,2.0,3.25,3.25,2.1,3.25,3.0,2.0,3.2,3.2,1500.37,1507.19
E1,02/12/01,Wolves,West Brom,0,1,A,0,0,D,27515.0,G. Cain,9,10,3,3,0,1,5,2,16,13,1,3,5,1,0,0,50,10,2.0,3.2,3.3,2.1,2.9,2.9,1.91,3.25,3.4,1.91,3.2,3.6,1.91,3.25,3.5,1.9,3.1,3.6,1574.0,1562.96
E1,04/12/01,Millwall,Man City,2,3,A,1,1,D,13026.0,C. R. Wilkes,7,14,3,8,0,0,8,4,19,24,1,2,1,3,0,0,10,30,2.35,3.3,2.6,2.2,3.0,2.6,2.25,3.4,2.62,2.5,3.2,2.5,2.5,3.2,2.5,2.37,3.3,2.5,1585.87,1571.03
E1,07/12/01,Grimsby,Wolves,1,1,D,1,1,D,5143.0,K. D. Hill,14,5,4,2,0,0,3,9,13,13,2,4,1,3,0,0,10,30,3.7,3.4,1.82,3.5,3.1,1.9,3.6,3.4,1.8,3.5,3.25,1.91,3.6,3.4,1.83,4.0,3.4,1.72,1402.02,1557.64
E1,08/12/01,Barnsley,Walsall,4,1,H,2,0,H,12509.0,A. N. Butler,13,7,11,5,1,1,2,3,12,10,7,3,3,1,0,0,30,10,1.82,3.25,3.85,1.8,3.0,3.5,1.8,3.2,4.0,1.83,3.25,3.75,1.83,3.4,3.6,1.8,3.3,3.75,1418.19,1443.83
E1,08/12/01,Birmingham,Norwich,4,0,H,2,0,H,17310.0,G. Laws,10,4,8,2,0,0,3,3,14,16,0,8,3,2,0,0,30,20,1.95,3.3,3.3,2.0,2.9,3.0,1.91,3.2,3.5,1.91,3.25,3.5,2.1,3.25,3.0,1.9,3.3,3.3,1539.88,1522.96
