Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Attendance,Referee,HS,AS,HST,AST,HHW,AHW,HC,AC,HF,AF,HO,AO,HY,AY,HR,AR,HBP,ABP,GBH,GBD,GBA,IWH,IWD,IWA,LBH,LBD,LBA,SBH,SBD,SBA,WHH,WHD,WHA,EloHome,EloAway
E2,01/01/01,Brentford,Oxford,3,0,H,2,0,H,5020.0,George Cain,10,6,4,1,0,0,7,3,9,16,3,6,1,3,0,0,10,30,1.55,3.5,4.75,1.55,3.3,4.5,1.61,3.6,4.5,1.57,3.5,5.0,1.53,3.4,6.0,1329.97,1180.35
E2,01/01/01,Bristol City,Cambridge,6,2,H,1,1,D,10637.0,Scott Mathieson,16,11,8,4,0,0,10,5,9,9,4,2,3,1,0,1,30,35,1.52,3.6,4.8,1.5,3.4,4.7,1.4,4.0,6.5,1.5,3.5,6.0,1.5,3.6,6.0,1397.85,1300.12
E2,01/01/01,Bury,Rotherham,0,0,D,0,0,D,3743.0,Phil Dowd,9,8,6,3,1,0,5,4,18,17,7,5,3,2,0,0,30,20,2.7,3.0,2.27,2.6,3.0,2.2,2.87,3.25,2.2,2.8,3.25,2.2,2.75,3.25,2.25,1315.67,1427.85
E2,01/01/01,Notts County,Stoke,2,2,D,1,1,D,9125.0,Graham Laws,7,4,5,6,0,1,6,6,12,12,3,1,2,1,0,0,20,10,2.38,3.0,2.6,2.3,2.9,2.5,2.37,3.4,2.5,2.4,3.3,2.5,2.37,3.2,2.62,1374.92,1460.8
E2,01/01/01,Peterboro,Oldham,0,0,D,0,0,D,5039.0,Bill Burns,15,13,7,7,1,0,7,11,8,8,6,6,0,0,0,0,0,0,2.05,3.3,2.85,1.9,3.1,3.0,2.1,3.25,3.0,1.91,3.3,3.4,2.0,3.25,3.25,1304.79,1344.75
E2,01/01/01,Reading,Northampton,1,1,D,0,0,D,10599.0,Tony Leake,16,12,7,8,1,0,1,8,15,18,3,2,1,2,0,0,10,20,1.6,3.5,4.2,1.55,3.3,4.5,1.57,3.6,5.0,1.57,3.5,5.0,1.57,3.6,5.0,1412.43,1366.73
E2,01/01/01,Walsall,Swindon,1,0,H,0,0,D,5548.0,Richard Beeby,10,3,4,3,0,0,13,0,14,18,6,5,0,3,0,0,0,30,1.41,3.8,5.8,1.4,3.6,5.5,1.4,4.0,6.5,1.4,3.75,7.0,1.4,3.6,8.0,1421.91,1273.52
E2,01/01/01,Wigan,Wrexham,0,0,D,0,0,D,6515.0,Peter Walton,13,10,5,3,1,0,10,3,11,16,4,2,0,2,0,0,0,20,1.52,3.6,4.8,1.45,3.5,5.0,1.5,3.6,6.0,1.44,3.6,6.5,1.5,3.6,6.0,1481.8,1360.63
E2,06/01/01,Brentford,Northampton,1,1,D,0,1,A,5361.0,Howard Webb,13,6,3,3,0,0,4,1,13,17,0,3,3,3,0,0,30,30,2.21,3.1,2.7,2.1,2.9,2.9,2.1,3.25,3.0,2.1,3.25,3.0,2.1,3.25,3.0,1334.77,1371.68
E2,06/01/01,Bury,Cambridge,0,1,A,0,1,A,2629.0,Michael Jones,12,7,4,3,1,0,4,6,16,12,3,1,2,0,0,0,20,0,1.95,3.15,3.25,1.85,3.0,3.3,2.0,3.25,3.25,2.0,3.25,3.25,1.9,3.25,3.5,1316.11,1294.05
E2,06/01/01,Port Vale,Oldham,0,0,D,0,0,D,4313.0,Mark Cooper,18,7,8,2,1,0,11,3,12,10,4,2,2,2,0,0,20,20,2.25,3.1,2.7,2.35,3.0,2.35,2.25,3.25,2.75,2.25,3.2,2.75,2.1,3.25,3.0,1256.33,1346.89
E2,06/01/01,Reading,Millwall,3,4,A,0,3,A,14773.0,Mike Dean,11,13,8,6,0,0,4,3,10,13,1,8,1,4,0,0,10,40,2.27,3.1,2.65,2.2,2.9,2.7,2.25,3.25,2.75,2.25,3.25,2.75,2.25,3.25,2.75,1407.48,1472.04
E2,06/01/01,Wigan,Swansea,2,0,H,1,0,H,5571.0,Trevor Jones,20,13,11,7,2,0,6,1,13,16,4,1,3,3,0,1,30,55,1.41,3.8,5.8,1.35,3.8,6.2,1.4,4.0,7.0,1.4,3.8,7.0,1.4,3.75,7.5,1474.77,1305.18
E2,12/01/01,Luton,Wycombe,1,2,A,1,0,H,4551.0,Trevor Parkes,9,12,4,7,2,0,8,7,9,9,3,1,1,0,0,0,10,0,2.6,3.2,2.3,2.35,3.0,2.35,2.5,3.2,2.5,2.5,3.2,2.5,2.5,3.2,2.5,1257.76,1352.08
E2,13/01/01,Bristol Rvs,Brentford,0,0,D,0,0,D,6933.0,Richard Beeby,19,12,9,5,1,0,7,3,7,12,1,3,1,1,0,1,10,35,2.35,3.1,2.6,2.3,2.9,2.5,2.25,3.25,2.75,2.3,3.2,2.63,2.2,3.25,2.8,1336.36,1332.52
E2,13/01/01,Cambridge,Notts County,2,2,D,0,1,A,4029.0,Bill Burns,13,9,5,4,0,0,6,5,17,18,5,9,0,3,0,0,0,30,2.35,3.2,2.55,2.35,3.0,2.35,2.75,3.25,2.25,2.5,3.25,2.38,2.5,3.4,2.37,1310.77,1374.41
E2,13/01/01,Millwall,Wigan,3,1,H,2,0,H,15317.0,Paul Danson,18,11,10,4,0,2,8,2,16,12,2,1,2,2,0,1,20,45,2.05,3.1,3.15,1.9,3.0,3.1,1.91,3.25,3.5,2.0,3.2,3.2,2.0,3.25,3.25,1485.81,1479.14
E2,13/01/01,Northampton,Bury,2,1,H,1,1,D,5127.0,Paul Alcock,5,8,4,2,0,0,5,5,11,14,7,5,1,2,0,0,10,20,1.7,3.3,4.2,1.7,3.2,3.6,1.57,3.4,5.5,1.62,3.4,4.75,1.66,3.4,4.5,1373.93,1299.39
E2,13/01/01,Oldham,Colchester,1,1,D,0,0,D,4076.0,George Cain,14,6,6,3,0,0,3,3,7,15,3,13,0,0,0,0,0,0,1.95,3.1,3.35,1.9,3.0,3.1,1.8,3.4,3.75,1.91,3.25,3.4,2.0,3.25,3.25,1347.23,1320.49
E2,13/01/01,Oxford,Walsall,2,1,H,2,0,H,5184.0,Alan Kaye,12,13,6,6,0,0,10,5,14,7,2,2,2,0,0,0,20,0,3.6,3.2,1.85,3.5,3.0,1.8,3.25,3.25,2.0,3.4,3.4,1.85,3.75,3.4,1.8,1175.55,1426.74
E2,13/01/01,Rotherham,Bristol City,1,1,D,1,0,H,5654.0,Tony Leake,7,12,2,7,0,0,4,6,18,12,3,4,1,0,0,0,10,0,2.05,3.0,3.2,2.1,2.9,2.9,2.0,3.25,3.25,2.1,3.2,3.0,2.1,3.25,3.0,1427.41,1403.92
E2,13/01/01,Stoke,Reading,0,0,D,0,0,D,14154.0,Roger Furnandiz,5,13,1,6,0,0,2,6,11,11,4,4,1,2,0,0,10,20,1.9,3.2,3.4,1.8,3.0,3.5,1.8,3.4,3.75,1.8,3.3,3.75,1.8,3.4,3.75,1461.31,1393.71
E2,13/01/01,Swansea,Peterboro,2,2,D,0,2,A,5288.0,David Crick,20,5,6,4,0,0,11,10,11,11,1,6,1,2,0,0,10,20,2.1,3.0,3.1,2.0,2.9,3.0,2.0,3.25,3.25,2.1,3.2,3.0,2.1,3.25,3.0,1300.81,1302.65
E2,13/01/01,Swindon,Port Vale,0,1,A,0,0,D,5175.0,Andy Hall,5,13,2,9,0,0,8,7,22,14,1,1,3,1,0,0,30,10,1.93,3.2,3.4,1.8,3.0,3.5,1.91,3.25,3.5,1.91,3.25,3.4,1.83,3.4,3.6,1268.69,1255.99
E2,13/01/01,Wrexham,Bournemouth,2,2,D,0,1,A,2852.0,M Clattenburg,13,3,5,3,1,0,2,2,11,15,4,2,3,3,0,0,30,30,2.15,3.2,2.8,2.1,2.9,2.9,2.25,3.25,2.75,2.2,3.25,2.75,2.1,3.25,3.0,1367.66,1346.34
E2,17/01/01,Stoke,Brentford,1,0,H,1,0,H,9350.0,Tony Leake,11,8,7,3,0,0,2,3,3,9,6,4,0,2,0,0,0,20,1.6,3.3,5.0,1.65,3.2,3.9,1.61,3.6,4.5,1.57,3.5,5.0,1.57,3.6,5.0,1455.71,1336.15
E2,20/01/01,Bristol City,Northampton,2,0,H,0,0,D,11630.0,Lee Cable,13,4,5,3,3,0,11,4,12,11,5,5,0,2,0,0,0,20,1.95,3.1,3.35,1.9,3.0,3.1,1.67,3.4,4.5,1.67,3.4,4.33,1.8,3.4,3.75,1408.18,1380.63
E2,20/01/01,Notts County,Rotherham,4,1,H,0,1,A,7010.0,Paul Danson,11,7,8,1,0,0,5,5,13,12,0,1,0,1,0,0,0,10,2.35,3.15,2.6,2.2,2.9,2.7,2.2,3.4,2.75,2.2,3.25,2.75,2.2,3.2,2.87,1375.71,1423.15
E2,20/01/01,Reading,Bristol Rvs,1,0,H,1,0,H,11767.0,Graham Poll,7,16,3,3,0,0,8,3,23,13,2,2,2,0,0,0,20,0,1.6,3.4,4.8,1.5,3.4,4.7,1.61,3.6,4.5,1.53,3.5,5.5,1.53,3.4,6.0,1399.31,1332.73
E2,20/01/01,Walsall,Swansea,5,1,H,1,0,H,5227.0,Mike North,3,5,8,6,0,0,5,1,16,15,5,1,0,0,0,0,0,0,1.4,3.8,6.6,1.35,3.8,6.2,1.4,4.0,6.5,1.4,3.75,7.0,1.4,3.75,7.5,1409.12,1297.37
E2,20/01/01,Wigan,Oldham,3,1,H,1,1,D,8274.0,Graham Frankland,13,11,8,4,0,0,3,8,17,12,5,3,1,0,0,0,10,0,1.45,3.6,6.0,1.45,3.5,5.0,1.57,3.6,5.0,1.5,3.4,6.0,1.44,3.6,7.0,1470.36,1342.86
E2,23/01/01,Bury,Brentford,0,1,A,0,0,D,2274.0,Tony Bates,8,6,3,4,0,0,2,4,13,13,1,10,2,1,0,0,20,10,2.2,3.0,2.9,2.3,2.9,2.5,2.62,3.2,2.37,2.3,3.25,2.6,2.3,3.3,2.62,1292.69,1330.64
E2,23/01/01,Cambridge,Bournemouth,0,2,A,0,0,D,3027.0,Mick Fletcher,9,6,6,3,0,0,8,4,15,16,1,3,1,0,0,1,10,25,2.2,3.1,2.8,2.3,2.9,2.5,2.37,3.2,2.62,2.25,3.2,2.7,2.25,3.4,2.62,1309.47,1350.54
E2,23/01/01,Oldham,Luton,2,0,H,1,0,H,3011.0,Colin Webster,11,7,2,2,1,0,4,3,11,14,2,1,1,1,0,0,10,10,1.65,3.2,4.6,1.65,3.2,3.9,1.61,3.5,4.5,1.67,3.4,4.33,1.66,3.5,4.33,1337.55,1245.06
E2,23/01/01,Walsall,Rotherham,1,1,D,0,0,D,4437.0,Mark Cowburn,9,3,4,3,0,0,9,0,13,12,0,2,0,1,0,0,0,10,1.65,3.3,4.4,1.7,3.1,3.8,1.61,3.5,4.5,1.67,3.4,4.5,1.66,3.4,4.5,1414.82,1412.53
E2,27/01/01,Cambridge,Walsall,0,1,A,0,1,A,3888.0,Bill Jordan,5,6,2,2,1,1,7,6,11,19,1,4,0,3,0,0,0,30,2.6,3.1,2.35,2.35,3.0,2.35,2.87,3.25,2.2,2.7,3.2,2.25,2.62,3.2,2.37,1294.87,1411.24
E2,27/01/01,Millwall,Bournemouth,0,1,A,0,1,A,12713.0,Chris Foy,11,16,4,8,0,1,10,2,11,13,2,0,3,1,0,0,30,10,1.47,3.5,6.0,1.45,3.5,5.0,1.53,3.6,5.5,1.44,3.75,6.0,1.44,3.75,6.5,1494.59,1365.14
E2,27/01/01,Northampton,Peterboro,0,0,D,0,0,D,7079.0,Graham Barber,12,13,4,4,1,0,5,9,15,17,1,5,2,3,0,0,20,30,1.72,3.25,4.1,1.6,3.2,4.2,1.61,3.6,4.5,1.67,3.4,4.33,1.66,3.4,4.5,1372.52,1306.09
E2,27/01/01,Oldham,Brentford,3,0,H,0,0,D,4964.0,Andrew Butler,13,9,7,3,0,0,5,3,10,13,4,3,0,3,0,0,0,30,2.08,3.15,3.0,2.1,2.9,2.9,2.2,3.0,3.0,2.0,3.2,3.2,2.2,3.25,2.8,1343.76,1345.35
E2,27/01/01,Oxford,Colchester,0,1,A,0,1,A,5064.0,Colin Webster,7,13,3,6,0,1,6,7,15,17,1,4,1,2,0,0,10,20,2.35,3.1,2.6,2.5,2.9,2.3,2.25,3.25,2.75,2.3,3.2,2.63,2.37,3.2,2.62,1193.17,1324.86
E2,27/01/01,Rotherham,Port Vale,3,2,H,1,0,H,5044.0,David Pugh,11,13,5,5,0,0,5,6,13,10,2,2,2,1,0,0,20,10,1.55,3.4,5.3,1.6,3.2,4.2,1.57,3.6,5.0,1.53,3.4,5.5,1.61,3.5,4.5,1416.11,1272.41
E2,27/01/01,Stoke,Wigan,2,0,H,1,0,H,16859.0,Rob Styles,10,10,5,5,0,0,3,5,15,17,1,1,1,2,0,1,10,45,2.23,3.0,2.85,2.1,2.9,2.9,2.1,3.25,3.0,2.2,3.2,2.8,2.2,3.25,2.8,1461.22,1475.67
E2,27/01/01,Swindon,Bury,3,0,H,2,0,H,4960.0,Phil Prosser,9,12,4,8,0,0,7,6,11,12,3,7,2,2,0,0,20,20,2.12,3.2,2.85,2.0,2.9,3.0,1.91,3.25,3.5,2.1,3.3,2.88,2.1,3.4,2.87,1252.27,1277.98
E2,30/01/01,Peterboro,Oxford,4,2,H,2,1,H,4004.0,Brian Curson,19,6,10,3,0,0,6,5,3,16,6,7,0,4,0,0,0,40,1.58,3.5,4.6,1.55,3.3,4.5,1.61,3.6,4.5,1.6,3.4,5.0,1.61,3.4,5.0,1311.66,1181.81
E2,02/02/01,Wigan,Walsall,1,1,D,1,0,H,9586.0,Andrew Butler,9,6,6,4,0,0,8,6,9,7,2,5,0,0,0,0,0,0,1.9,3.2,3.4,1.8,3.0,3.5,1.83,3.2,3.75,1.91,3.25,3.5,1.9,3.25,3.5,1466.19,1423.15
E2,03/02/01,Bournemouth,Colchester,2,2,D,0,2,A,4407.0,Steve Baines,20,9,11,4,0,0,4,3,14,11,0,1,0,0,0,0,0,0,1.7,3.2,4.25,1.7,3.1,3.8,1.61,3.6,4.5,1.62,3.5,4.5,1.66,3.4,4.5,1384.87,1336.22
E2,03/02/01,Bristol City,Swansea,3,1,H,1,1,D,10379.0,Mark Halsey,17,6,10,4,2,2,16,5,8,9,9,3,1,1,0,1,10,35,1.42,3.75,6.0,1.5,3.4,4.7,1.4,4.0,6.5,1.44,3.6,6.5,1.5,3.75,5.5,1416.29,1291.67
E2,03/02/01,Bury,Peterboro,2,1,H,0,0,D,2725.0,Graham Laws,11,8,6,3,1,0,9,8,12,12,7,4,0,0,0,0,0,0,2.1,3.2,2.9,2.1,2.9,2.9,2.37,3.2,2.62,2.25,3.25,2.7,2.2,3.25,2.8,1268.11,1316.92
E2,03/02/01,Millwall,Bristol Rvs,3,0,H,1,0,H,10828.0,Phil Richards,17,11,8,5,1,0,14,2,10,15,4,2,1,0,1,1,35,25,1.4,3.75,6.5,1.45,3.5,5.0,1.44,4.0,6.0,1.44,3.75,6.0,1.44,3.6,7.0,1474.86,1325.8
E2,03/02/01,Notts County,Oldham,1,0,H,1,0,H,5212.0,Mike Pike,4,14,3,6,0,0,5,8,11,9,3,1,0,0,0,0,0,0,1.72,3.25,4.1,1.7,3.2,3.6,1.8,3.4,3.75,1.67,3.4,4.33,1.66,3.4,4.5,1386.33,1352.81
E2,03/02/01,Reading,Port Vale,1,0,H,0,0,D,9026.0,Mike North,18,10,8,3,2,0,5,3,14,15,3,3,0,2,0,0,0,20,1.45,3.6,6.0,1.5,3.4,4.7,1.53,3.6,5.5,1.44,3.6,6.5,1.5,3.5,6.0,1406.24,1267.48
E2,03/02/01,Stoke,Northampton,1,1,D,0,0,D,13235.0,Scott Mathieson,10,12,6,4,0,0,8,3,11,13,3,3,2,1,0,0,20,10,1.55,3.45,5.0,1.6,3.2,4.2,1.57,3.6,5.0,1.53,3.5,5.25,1.57,3.4,5.5,1470.7,1366.95
E2,03/02/01,Wycombe,Brentford,0,0,D,0,0,D,6604.0,Paul Durkin,7,6,4,2,0,1,4,6,7,5,3,3,2,1,0,0,20,10,1.8,3.2,3.75,1.8,3.0,3.5,1.91,3.25,3.5,1.8,3.4,3.6,1.8,3.4,3.75,1364.78,1336.3
E2,04/02/01,Wrexham,Swindon,1,1,D,0,1,A,3004.0,Chris Foy,12,7,6,3,0,0,5,8,6,9,3,1,2,3,0,0,20,30,1.65,3.2,4.6,1.7,3.2,3.6,1.73,3.25,4.33,1.75,3.3,4.0,1.72,3.5,4.0,1363.46,1262.14
E2,06/02/01,Colchester,Millwall,0,1,A,0,1,A,4523.0,Tony Leake,15,12,7,7,1,0,4,2,10,14,1,4,0,1,0,0,0,10,3.05,3.2,2.05,2.9,2.9,2.1,3.25,3.25,2.0,2.9,3.25,2.1,3.0,3.25,2.1,1341.26,1479.67
E2,06/02/01,Wycombe,Cambridge,0,2,A,0,1,A,4524.0,Andrew Butler,7,8,3,6,1,0,5,12,5,10,4,1,0,2,0,0,0,20,1.63,3.5,4.4,1.6,3.2,4.2,1.67,3.4,4.5,1.62,3.5,4.5,1.61,3.6,4.5,1360.36,1282.96
E2,10/02/01,Brentford,Reading,1,2,A,0,1,A,7550.0,Roger Furnandiz ,16,12,10,6,0,0,9,9,8,7,3,10,2,1,0,0,20,10,2.4,3.0,2.65,2.2,2.9,2.7,2.37,3.2,2.62,2.4,3.2,2.5,2.37,3.2,2.62,1340.72,1411.29
E2,10/02/01,Bristol Rvs,Notts County,0,0,D,0,0,D,6914.0,Peter Walton,18,11,9,4,1,0,10,5,16,6,1,2,1,0,0,0,10,0,2.75,3.1,2.25,2.5,2.9,2.3,2.75,3.25,2.25,2.75,3.2,2.25,2.75,3.25,2.25,1320.99,1394.25
E2,10/02/01,Colchester,Wigan,0,2,A,0,1,A,3275.0,Brian Curson,12,14,6,8,0,0,9,5,8,12,1,1,0,2,0,0,0,20,2.77,3.1,2.23,2.5,2.9,2.3,2.75,3.25,2.25,2.75,3.2,2.25,2.87,3.1,2.25,1330.14,1461.32
E2,10/02/01,Northampton,Luton,0,1,A,0,1,A,6633.0,Mick Fletcher,7,11,4,6,0,1,1,1,8,19,4,2,3,3,0,0,30,30,1.55,3.3,5.4,1.5,3.4,4.7,1.57,3.5,5.0,1.53,3.4,5.5,1.61,3.5,4.5,1373.54,1238.85
E2,10/02/01,Oldham,Wrexham,5,1,H,2,1,H,4703.0,David Crick,16,8,10,4,0,0,6,4,12,13,2,3,0,0,0,0,0,0,1.95,3.2,3.32,1.85,3.0,3.3,1.8,3.25,4.0,1.91,3.25,3.4,2.0,3.25,3.25,1344.89,1356.93
E2,10/02/01,Oxford,Wycombe,1,2,A,1,1,D,5384.0,Roy Pearson,4,14,2,6,0,1,4,9,9,12,2,4,3,4,0,0,30,40,2.82,3.2,2.15,2.7,2.9,2.2,2.62,3.2,2.37,2.75,3.2,2.25,2.75,3.25,2.25,1176.55,1341.98
E2,10/02/01,Peterboro,Stoke,0,4,A,0,2,A,7568.0,Trevor Jones,16,13,6,5,0,1,5,4,8,8,4,5,0,2,0,0,0,20,2.73,3.2,2.2,2.5,2.9,2.3,2.75,3.25,2.25,2.75,3.2,2.25,2.75,3.25,2.25,1306.25,1464.11
E2,10/02/01,Port Vale,Bournemouth,2,1,H,1,0,H,3956.0,Scott Mathieson,11,17,6,8,0,0,3,9,5,9,9,0,0,3,0,0,0,30,2.62,3.15,2.3,2.5,2.9,2.3,2.75,3.25,2.25,2.5,3.25,2.38,2.62,3.2,2.37,1262.43,1379.83
E2,10/02/01,Rotherham,Cambridge,3,0,H,2,0,H,4497.0,Andy Hall,8,3,5,0,1,0,7,6,19,14,2,2,0,0,0,1,0,25,1.5,3.5,5.6,1.55,3.3,4.5,1.5,3.6,6.0,1.5,3.6,5.5,1.61,3.4,5.0,1421.04,1301.34
E2,10/02/01,Swindon,Bristol City,1,1,D,1,1,D,10031.0,Dermot Gallagher,5,7,2,3,0,0,11,9,13,8,8,3,2,0,0,0,20,0,2.73,3.2,2.2,2.7,2.9,2.2,2.75,3.25,2.25,2.7,3.25,2.25,2.8,3.1,2.3,1268.67,1421.67
E2,10/02/01,Walsall,Bury,1,2,A,1,1,D,4839.0,Graham Frankland,7,8,3,2,0,0,3,5,8,9,5,6,0,0,1,0,25,0,1.37,3.65,7.6,1.3,4.0,7.0,1.33,4.0,9.0,1.36,3.8,7.5,1.4,3.75,7.5,1428.02,1278.78
E2,11/02/01,Swansea,Millwall,0,0,D,0,0,D,6905.0,Phil Dowd,8,10,5,6,0,0,6,14,13,7,0,4,2,2,0,0,20,20,3.58,3.25,1.82,3.6,3.1,1.75,3.6,3.5,1.8,3.6,3.3,1.83,3.6,3.4,1.83,1286.29,1490.79
E2,13/02/01,Bristol City,Wrexham,2,1,H,0,0,D,9500.0,Paul Armstrong,11,8,6,4,2,0,9,2,14,10,2,8,0,0,0,0,0,0,1.5,3.5,5.6,1.5,3.4,4.7,1.5,3.6,6.0,1.44,3.6,6.5,1.44,3.75,6.5,1419.78,1347.53
E2,13/02/01,Notts County,Luton,1,3,A,1,1,D,4333.0,Mark Warren,7,14,2,9,0,0,4,6,11,16,2,0,2,1,0,0,20,10,1.55,3.55,5.0,1.55,3.3,4.5,1.57,3.5,5.0,1.53,3.6,5.2,1.5,3.75,5.5,1395.21,1258.71
E2,16/02/01,Millwall,Brentford,1,0,H,1,0,H,10233.0,Graham Laws,11,9,4,3,0,0,5,6,20,12,2,2,0,0,0,0,0,0,1.45,3.6,6.3,1.45,3.5,5.0,1.5,3.4,6.0,1.44,3.75,6.5,1.44,3.6,7.0,1487.14,1327.16
E2,17/02/01,Bournemouth,Walsall,2,2,D,2,0,H,4564.0,Roger Furnandiz,15,7,8,4,0,1,4,10,7,12,3,5,0,1,0,0,0,10,2.45,3.1,2.5,2.3,2.9,2.5,2.37,3.2,2.62,2.4,3.2,2.5,2.4,3.2,2.6,1366.7,1407.83
E2,17/02/01,Bury,Oxford,3,1,H,1,0,H,3320.0,Malcolm Hall,13,8,9,5,0,0,5,5,16,13,9,4,2,0,0,1,20,25,1.52,3.6,5.2,1.5,3.4,4.7,1.67,3.4,4.5,1.57,3.5,5.0,1.72,3.5,4.0,1298.97,1166.38
E2,17/02/01,Cambridge,Swindon,0,1,A,0,0,D,4046.0,David Laws,5,6,2,3,0,0,7,4,13,15,0,0,2,1,1,0,45,10,1.8,3.25,3.75,2.0,2.9,3.0,1.8,3.4,3.75,1.91,3.4,3.25,2.0,3.25,3.25,1295.84,1270.56
E2,17/02/01,Luton,Swansea,5,3,H,2,1,H,7085.0,Tony Bates,13,17,10,8,1,0,7,3,7,5,2,2,1,1,0,0,10,10,1.95,3.25,3.25,1.75,3.1,3.6,1.73,3.5,3.75,2.0,3.2,3.2,1.72,3.4,4.2,1278.61,1289.94
E2,17/02/01,Notts County,Northampton,2,0,H,1,0,H,6320.0,Phil Dowd,10,17,4,7,2,2,2,7,18,16,2,0,3,4,0,0,30,40,1.8,3.3,3.75,1.7,3.1,3.8,1.8,3.4,3.75,1.73,3.4,4.0,1.66,3.4,4.5,1375.31,1353.68
E2,17/02/01,Reading,Peterboro,1,1,D,1,0,H,10342.0,Michael Jones,10,8,6,2,0,0,3,5,19,14,2,2,2,1,1,0,45,10,1.45,3.6,6.3,1.45,3.5,5.0,1.44,3.75,6.5,1.44,3.6,6.5,1.4,4.0,6.5,1424.85,1295.81
E2,17/02/01,Stoke,Port Vale,1,1,D,0,0,D,22133.0,Paul Danson,9,10,4,5,1,0,3,7,10,14,5,2,1,3,0,0,10,30,1.55,3.5,5.1,1.5,3.4,4.7,1.61,3.4,5.0,1.57,3.5,5.0,1.61,3.4,5.0,1474.55,1275.56
E2,17/02/01,Wigan,Bristol Rvs,0,0,D,0,0,D,7271.0,Bill Burns,10,8,3,2,0,0,4,3,7,12,5,1,0,1,0,0,0,10,1.4,3.7,7.0,1.4,3.6,5.5,1.36,4.0,7.0,1.4,3.75,7.0,1.33,4.0,8.5,1472.7,1320.03
E2,17/02/01,Wrexham,Colchester,1,0,H,1,0,H,2492.0,Howard Webb,12,5,8,4,0,1,6,3,17,13,1,2,2,1,0,0,20,10,1.95,3.2,3.3,1.9,3.0,3.1,2.1,3.25,3.0,1.91,3.25,3.4,2.0,3.25,3.25,1340.76,1318.76
E2,20/02/01,Brentford,Bristol City,2,1,H,1,1,D,4823.0,Mark Warren,12,7,8,1,1,0,7,5,18,10,3,4,1,0,0,0,10,0,2.55,3.2,2.35,2.35,3.0,2.35,2.62,3.2,2.37,2.63,3.25,2.3,2.62,3.2,2.37,1322.59,1426.55
E2,20/02/01,Colchester,Bury,1,1,D,0,0,D,2755.0,Frazer Stretton,9,12,5,6,0,0,4,2,16,13,5,3,1,2,0,0,10,20,2.07,3.2,3.0,1.9,3.0,3.1,2.0,3.25,3.25,2.1,3.3,2.9,2.1,3.25,3.0,1310.48,1304.16
E2,20/02/01,Northampton,Millwall,3,3,D,0,1,A,5826.0,Paul Rejer ,16,10,10,7,0,0,6,4,14,12,0,2,2,1,0,0,20,10,2.9,3.2,2.1,2.7,2.9,2.2,2.75,3.25,2.25,2.9,3.25,2.1,3.0,3.25,2.1,1345.39,1491.71
E2,20/02/01,Oldham,Reading,0,2,A,0,2,A,4160.0,Jeff Winter,2,10,0,4,0,0,8,6,16,17,1,3,0,4,0,0,0,40,2.25,3.2,2.65,2.2,2.9,2.7,2.25,3.25,2.75,2.25,3.25,2.7,2.37,3.2,2.62,1354.29,1417.63
E2,20/02/01,Oxford,Stoke,1,1,D,1,0,H,4856.0,Paul Durkin,6,7,4,3,0,0,4,4,14,12,2,2,1,1,0,0,10,10,3.88,3.2,1.78,4.0,3.1,1.65,4.0,3.25,1.8,3.75,3.3,1.8,4.33,3.5,1.66,1161.19,1465.84
E2,20/02/01,Peterboro,Wigan,2,0,H,0,0,D,4111.0,David Ellaray ,14,10,6,3,0,0,2,5,6,10,3,2,0,0,0,0,0,0,2.92,3.15,2.1,2.7,2.9,2.2,2.87,3.25,2.2,3.0,3.2,2.1,3.25,3.0,2.1,1303.03,1464.93
E2,20/02/01,Port Vale,Cambridge,4,2,H,3,1,H,3558.0,Paul Alcock ,12,6,7,4,0,0,5,7,9,12,10,3,1,3,0,0,10,30,1.85,3.2,3.6,1.8,3.0,3.5,1.91,3.25,3.5,1.83,3.3,3.6,1.8,3.4,3.75,1284.27,1279.02
E2,20/02/01,Rotherham,Wrexham,2,0,H,1,0,H,4528.0,George Cain ,9,3,5,1,0,0,7,8,14,17,4,4,3,3,0,0,30,30,1.54,3.45,5.2,1.55,3.3,4.5,1.5,3.6,6.0,1.5,3.6,5.5,1.53,3.5,5.5,1426.54,1349.04
E2,20/02/01,Swansea,Notts County,0,1,A,0,1,A,4058.0,Mark Cowburn,7,3,1,2,0,0,4,6,12,13,1,4,2,2,0,0,20,20,2.73,3.2,2.2,2.7,2.9,2.2,2.75,3.25,2.25,2.7,3.25,2.25,2.7,3.2,2.3,1280.56,1383.6
E2,20/02/01,Swindon,Bournemouth,1,1,D,0,0,D,5948.0,John Brandwood,8,8,3,4,0,1,6,8,7,12,5,1,1,0,0,0,10,0,2.3,3.2,2.6,2.2,2.9,2.7,2.37,3.2,2.62,2.25,3.25,2.7,2.37,3.2,2.62,1287.38,1364.6
E2,20/02/01,Walsall,Luton,3,1,H,2,0,H,4816.0,Neale Barry,8,6,5,2,0,0,6,3,15,14,4,0,1,1,0,0,10,10,1.52,3.45,5.4,1.5,3.4,4.7,1.57,3.5,5.0,1.53,3.5,5.25,1.57,3.6,5.0,1409.93,1287.99
E2,24/02/01,Brentford,Notts County,3,1,H,1,0,H,4366.0,Matt Messias,15,5,11,2,0,0,8,3,16,12,1,3,1,1,0,0,10,10,2.37,3.15,2.55,2.35,3.0,2.35,,,,2.4,3.25,2.5,2.37,3.2,2.62,1335.23,1395.99
